Line,ProbCoup
125,1\8
126,1\8
127,1\8
128,1\8
129,1\8
146,1\8
147,1\8
148,1\8
149,1\8
151,1\5
152,1\5
153,1\5
155,1\5
156,1\5
157,1\5
158,1\5
159,1\5
164,1\5
165,1\5
166,1\5
167,1\5
168,1\5
169,1\5
170,1\5
171,1\5
172,1\5
173,1\5
175,1\5
176,1\5
180,1\5
181,1\5
182,1\5
183,1\5
184,1\5
190,1\5
191,1\5
194,1\5
195,1\5
196,1\5
197,1\5
200,1\5
201,1\5
202,1\5
203,1\5
204,1\5
207,1\5
209,1\5
277,1\5
278,1\5
279,1\5
280,1\5
281,1\5
285,1\5
286,1\5
287,1\5
301,1\5
302,1\5
303,1\5
304,1\5
305,1\5
306,1\5
307,1\5
315,1\5
317,1\5
323,1\5
324,1\5
343,1\5
344,1\5
345,1\5
346,1\5
347,1\5
348,1\5
353,1\5
354,1\5
355,1\5
375,1\5
378,1\5
379,1\5
380,1\5
381,1\5
382,1\5
383,1\5
384,1\5
389,1\5
390,1\5
391,1\5
392,1\5
394,1\5
395,1\5
396,1\5
398,1\5
401,1\5
404,1\5
405,1\5
407,1\5
408,1\5
418,1\5
419,1\5
421,1\5
422,1\5
423,1\5
424,1\5
433,1\5
434,1\5
495,1\5
498,1\5
499,1\5
500,1\5
