Line,ProbCoup
0,0\2
1,0\1
2,0\2
3,0\2
4,0
5,0\1
6,0\1
7,0\1
8,0\4
9,1\3
10,1\4
11,0\1
12,1\2
13,0\1
14,1\7
15,0\3
16,0
17,0\2
18,0\1
19,1\1
20,0\1
21,0\1
22,0\2
23,0\2
24,0
25,0\2
26,0\3
27,0\2
28,0\3
29,0\3
30,0\2
31,0\3
32,1\2
33,0\1
34,0
35,1\2
36,0\2
37,0
38,0\3
39,0\1
40,0
41,0\1
42,0\1
43,0\2
44,0\1
45,0
46,0\1
47,0\2
48,0
49,0
50,1\2
51,0\1
52,0\2
53,0
54,0
55,0\2
56,0
57,0\1
58,0\2
59,1\5
60,1\3
61,1\3
62,0\3
63,0\1
64,0\3
65,0
66,0\3
67,0\2
68,0\2
69,1\2
70,1\2
71,0\4
72,0
73,0\1
74,0\3
75,0\1
76,0\1
77,0\2
78,0\2
79,0\2
80,0\1
81,0\2
82,0
83,0\2
84,0\4
85,1\1
86,0\1
87,0\1
88,0\1
89,0\1
90,1\2
91,0
92,0\2
93,0\2
94,0\2
95,0\1
96,0\1
97,0\5
98,1\2
99,0\3
100,0\1
101,0\1
102,0\2
103,0\3
104,0\2
105,0\1
106,1\4
107,0\1
108,0\2
109,0
110,0\2
111,1\4
112,0\5
113,1\2
114,0\1
115,0
116,0\1
