Line,ProbCoup
54,0\1
55,0\1
81,0\3
97,0\1
98,0\1
122,1\1
138,1\1
139,0
149,1\4
150,1\2
153,1\4
154,1\4
155,1\4
156,0
158,0
159,0
172,1\4
173,1\2
175,1\4
176,0
179,1\4
180,1\4
181,1\4
184,1\4
185,0\3
186,1\4
187,0\2
188,1\4
189,0\2
190,1\4
191,0\3
193,0\3
194,0\3
195,0\3
197,0\1
198,0\1
199,0\1
201,0\3
202,0\3
203,0\3
205,0\1
206,0\1
207,0\1
209,0\3
210,0\3
211,0\3
213,0\1
214,0
216,0\1
218,0\1
221,1\4
223,1\3
224,1\1
226,1\3
227,1\3
229,1\2
230,1\2
231,1\2
233,0\3
234,0\3
235,0\3
237,1\4
242,1\4
252,0\3
265,0\1
266,0\1
269,0\1
270,0\1
271,0\1
272,0
274,0
275,0
295,0\1
296,0\1
298,0\1
299,0
301,0\1
302,0\1
303,0\1
304,0\1
305,0\1
306,0\1
307,0\1
310,0\1
311,0\1
315,0\1
316,0\1
317,0\1
318,0\1
319,0\1
320,0\1
321,0\1
322,0\1
326,0\1
328,0\1
329,0\1
331,0
332,0
334,0\1
335,0\1
337,0
338,0
340,0\1
341,0\1
343,0\1
344,0\1
346,0\1
347,0\1
349,0\1
350,0\1
352,0\1
353,0\1
357,0\1
358,0\1
361,0
362,0
365,0\1
366,0\1
367,0\1
369,0\1
371,0\1
374,0\1
376,0\1
390,0
410,0
411,0
442,0\2
443,0\1
446,0\2
447,0\2
448,0\2
449,0
452,0
453,0
487,0\2
488,0
490,0\2
491,0\1
493,0\2
494,0\2
514,0\6
515,0\1
518,0\6
519,0\6
520,0\6
521,0
524,0
525,0
548,0\6
549,0
551,0\6
552,0\1
554,0\6
555,0\6
578,0\1
579,0
581,0\1
582,0
584,0\1
585,0\1
605,0\1
606,0\1
608,0\1
630,0\1
631,0
633,0\1
634,0
636,0\1
637,0\1
655,0\2
656,0\1
658,0\2
681,0\1
682,0\1
684,0\1
