Line,ProbCoup
57,0\1
58,0\1
80,0\3
95,0\1
110,0\6
128,0\8
130,0\8
131,0\8
132,0\8
133,0\8
134,0\8
136,0\8
137,0\5
138,0\5
140,0\8
141,0\8
142,0\8
144,0\8
145,0\8
146,0\8
148,0\8
149,0\8
150,0\8
152,0\8
153,0\6
156,0\8
178,0\2
179,0\2
181,0\1
182,0\1
183,0\1
184,0\1
185,0\1
186,0\1
187,0\1
188,0\1
189,0\1
190,0\1
191,0
195,0\1
197,0\1
200,0\2
201,0\1
202,0\1
203,0\1
204,0\1
205,0\1
206,0\1
207,0\1
208,0\1
209,0\1
215,0\2
216,0\2
217,0\2
218,0\2
219,0\2
220,0\2
234,0
247,1\2
265,1\3
266,1\3
267,0\1
270,1\3
274,1\3
275,1\3
276,1\3
277,1\3
280,1\3
281,1\3
282,1\3
283,1\3
284,1\3
285,1\3
286,1\3
289,1\3
290,0
291,0
293,1\3
294,0
295,0
297,1\3
298,0
299,0
301,1\3
302,0
303,0
305,1\3
306,1\1
312,1\1
314,1\3
315,1\1
316,1\1
318,1\3
319,1\3
320,1\3
321,1\3
322,1\3
323,1\3
324,1\3
329,1\3
330,1\2
331,1\2
332,1\2
335,0
336,0
339,1\3
340,0
341,0
343,1\3
344,1\2
345,1\2
347,1\3
348,1\2
349,1\2
351,1\3
352,1\2
353,1\2
355,1\3
356,1\2
357,1\2
360,1\3
380,1\10
381,1\10
382,1\10
383,1\10
384,1\10
385,1\10
386,1\10
387,1\10
388,0\9
390,1\10
391,0\4
393,0\4
394,1\10
395,1\5
397,1\5
398,0\9
399,0\6
401,0\6
402,0\9
403,0\9
405,0\9
406,0\9
407,0\9
409,0\9
410,0\9
411,0\9
413,0\9
414,0\7
415,0\7
416,0\5
417,0\5
420,0\5
421,0\5
422,0\2
426,0\7
430,1\10
433,1\3
434,1\3
435,1\3
436,1\3
437,1\1
438,1\1
439,1\1
441,1\3
445,1\12
446,1\12
447,1\12
448,1\12
449,1\12
450,1\12
451,1\12
460,1\11
461,1\11
463,1\11
464,1\11
465,1\11
466,1\11
467,1\11
468,1\11
469,1\11
470,0\6
471,0\6
473,1\11
474,1\11
477,0\6
478,0\6
479,0\6
481,0\6
482,0\6
483,0\6
485,0\6
486,0\5
487,1\6
488,0\7
489,0\10
490,0\10
491,0\10
492,0\8
494,0\8
495,0\8
496,0\8
498,0\8
501,1\11
502,1\11
503,1\9
505,1\11
506,1\11
507,1\11
509,1\11
512,1\11
528,1\10
529,1\10
530,1\10
531,1\10
534,1\8
545,1\11
546,1\11
547,1\11
548,1\11
557,0\1
558,0\1
559,0\1
560,0\1
566,1\9
567,1\9
575,1\10
584,1\11
594,0\1
595,0\1
596,0\1
597,0\1
599,0\1
600,0\1
602,0\1
603,0\1
604,0\1
605,0\1
607,0\1
610,0\1
622,0
631,0\1
