Line,ProbCoup
247,1\2
265,1\3
266,1\3
270,1\3
274,1\3
275,1\3
276,1\3
277,1\3
280,1\3
281,1\3
282,1\3
283,1\3
284,1\3
285,1\3
286,1\3
289,1\3
293,1\3
297,1\3
301,1\3
305,1\3
306,1\1
312,1\1
314,1\3
315,1\1
316,1\1
318,1\3
319,1\3
320,1\3
321,1\3
322,1\3
323,1\3
324,1\3
329,1\3
330,1\2
331,1\2
332,1\2
339,1\3
343,1\3
344,1\2
345,1\2
347,1\3
348,1\2
349,1\2
351,1\3
352,1\2
353,1\2
355,1\3
356,1\2
357,1\2
360,1\3
380,1\10
381,1\10
382,1\10
383,1\10
384,1\10
385,1\10
386,1\10
387,1\10
390,1\10
394,1\10
395,1\5
397,1\5
430,1\10
433,1\3
434,1\3
435,1\3
436,1\3
437,1\1
438,1\1
439,1\1
441,1\3
445,1\12
446,1\12
447,1\12
448,1\12
449,1\12
450,1\12
451,1\12
460,1\11
461,1\11
463,1\11
464,1\11
465,1\11
466,1\11
467,1\11
468,1\11
469,1\11
473,1\11
474,1\11
487,1\6
501,1\11
502,1\11
503,1\9
505,1\11
506,1\11
507,1\11
509,1\11
512,1\11
528,1\10
529,1\10
530,1\10
531,1\10
534,1\8
545,1\11
546,1\11
547,1\11
548,1\11
566,1\9
567,1\9
575,1\10
584,1\11
