Line,ProbCoup
43,1\53
45,1\53
51,1\53
55,1\53
155,1\53
374,1\53
375,1\53
376,1\53
380,1\53
381,1\53
382,1\53
386,1\53
387,1\53
388,1\53
399,1\53
400,1\53
401,1\53
402,1\53
440,1\53
441,1\53
443,1\53
449,1\53
450,1\53
451,1\53
457,1\10
483,1\6
489,1\6
496,1\6
497,1\6
498,1\6
500,1\4
508,1\3
509,1\3
510,1\3
521,1\6
561,1\11
563,1\11
578,1\11
579,1\11
580,1\12
581,1\12
590,1\12
591,1\12
592,1\12
593,1\12
594,1\12
600,1\12
603,1\12
604,1\12
615,1\12
616,1\12
617,1\12
618,1\12
619,1\12
620,1\6
622,1\6
628,1\6
633,1\5
640,1\6
655,1\6
656,1\6
667,1\12
682,1\9
683,1\12
685,1\12
687,1\12
933,1\53
934,1\53
935,1\9
937,1\3
965,1\53
967,1\53
968,1\53
969,1\53
970,1\53
972,1\53
976,1\11
