Line,ProbCoup
43,1\53
45,1\53
51,1\53
55,1\53
155,1\53
374,1\53
375,1\53
376,1\53
380,1\53
381,1\53
382,1\53
386,1\53
387,1\53
388,1\53
399,1\53
400,1\53
401,1\53
402,1\53
440,1\53
441,1\53
443,1\53
449,1\53
450,1\53
451,1\53
457,1\10
464,0\10
465,0\3
466,0\3
468,0
472,0
481,0\3
482,0\3
483,1\6
489,1\6
496,1\6
497,1\6
498,1\6
500,1\4
508,1\3
509,1\3
510,1\3
511,0\3
518,0\5
519,0\5
520,0\5
521,1\6
524,0\37
527,0\37
533,0\31
534,0\6
536,0\6
547,0
548,0
550,0\6
559,0\6
560,0\8
561,1\11
563,1\11
567,0\1
569,0\1
578,1\11
579,1\11
580,1\12
581,1\12
590,1\12
591,1\12
592,1\12
593,1\12
594,1\12
600,1\12
601,0\1
602,0\1
603,1\12
604,1\12
613,0\2
614,0\2
615,1\12
616,1\12
617,1\12
618,1\12
619,1\12
620,1\6
622,1\6
628,1\6
629,0\3
630,0\3
633,1\5
640,1\6
641,0\1
642,0\2
645,0\2
655,1\6
656,1\6
666,0\8
667,1\12
678,0\5
679,0\5
681,0\5
682,1\9
683,1\12
685,1\12
686,0\7
687,1\12
688,0\4
690,0\4
692,0\4
693,0\4
700,0\4
701,0\4
702,0\2
703,0\2
705,0\2
706,0\2
707,0\2
708,0\2
709,0\2
710,0\2
711,0\2
717,0\2
718,0\4
719,0\4
721,0\4
726,0\4
737,0\4
738,0\4
740,0\4
753,0\4
754,0\4
766,0\1
779,0\1
797,0\1
799,0\1
800,0\2
803,0\2
804,0\2
805,0\2
826,0\2
827,0\2
828,0\1
829,0\1
830,0\2
831,0\2
832,0\2
833,0\2
834,0\2
836,0\2
839,0\2
840,0\2
841,0\2
844,0\1
861,0\2
862,0\2
863,0\2
865,0\2
867,0\2
868,0\1
871,0\2
872,0\2
873,0\2
884,0\2
905,0\2
906,0\2
907,0\2
908,0\1
910,0\1
912,0\1
928,0\1
929,0\2
930,0\2
931,0\2
932,0\2
933,1\53
934,1\53
935,1\9
936,0\7
937,1\3
939,0\7
940,0\7
942,0\7
943,0\7
945,0\7
946,0\7
947,0\7
948,0\4
949,0\4
951,0\4
952,0\4
954,0\2
957,0\2
958,0\2
961,0\1
964,0\2
965,1\53
967,1\53
968,1\53
969,1\53
970,1\53
972,1\53
976,1\11
977,0\11
978,0\11
979,0\3
981,0\9
983,0\2
984,0\2
985,0\2
988,0\2
