Line,ProbCoup
0,0\5
1,0\3
2,0\4
3,0\1
4,0\6
5,0\4
6,0\6
7,0\7
8,0\4
9,0\5
10,0\4
11,0\3
12,0\6
13,0\7
14,0\1
15,0\4
16,0\6
17,0\5
18,0\1
19,0\3
20,0\6
21,0\7
22,1\5
23,0\6
24,0\6
25,0\3
26,0\3
27,0\9
28,0\2
29,0\5
30,0\2
31,0\5
32,0\2
33,0\3
34,0\3
35,0\2
36,0\4
37,0\2
38,0\4
39,0\7
40,0\4
41,0\4
42,0\4
43,0\10
44,0\3
45,0\3
46,0\4
47,0\3
48,0\9
49,0\10
50,0\3
51,0\6
52,0\2
53,0\6
54,0\7
55,0\5
56,0\2
57,0\2
58,0\7
59,0\2
60,0\2
61,0\3
62,0\4
63,0\2
64,0\6
65,0\6
66,0\2
67,0\5
68,0\5
69,0\2
70,0\5
71,0\4
72,0\5
73,0\5
74,0\3
75,0\2
76,0\1
77,0\3
78,0\4
79,0\4
80,0\1
81,0\1
82,0\1
83,0\3
84,0\5
85,0\3
86,0\7
87,0\6
88,0\2
89,0\3
90,0\6
91,0\8
92,0\1
93,0\3
94,0\5
95,0\3
96,0\5
97,0\4
98,0\3
99,0\5
100,0\2
101,0\6
102,0\3
103,1\3
104,0\5
105,0\7
106,0\2
107,0\3
108,0\5
109,0\4
110,0\3
111,0\3
112,0\6
113,0\5
114,0\5
115,0\6
116,0\1
117,0\3
118,0\4
119,0\1
120,0\7
121,0\4
122,0\5
123,0\2
124,0\4
125,0\5
126,0\2
127,0
128,0\4
129,0\3
130,0\6
131,0\3
132,0\5
133,0\3
134,0\5
135,0\3
136,0\4
137,0\5
138,0\5
139,0\6
140,0\2
141,0\3
142,0\7
143,0\5
144,0\5
145,0\4
146,1\5
147,0\5
148,0\4
149,0\3
150,0\2
151,0\3
152,0\2
153,0\4
154,0\3
155,0\2
156,0\5
157,0\2
158,0\3
159,0\5
160,0\4
161,0\1
162,0\3
163,0\5
164,0\2
165,0\1
166,0\6
167,0\4
168,0\2
169,0\4
170,0\2
171,0\1
172,0\3
173,0\2
174,0\1
175,0\2
176,0\3
177,0\1
178,0\4
179,0\4
180,0\5
181,0\1
182,0\5
183,0\4
184,0\3
185,0\3
186,0\2
187,0\2
188,0\5
189,1\8
190,0\5
191,0\5
192,0\6
193,0\3
194,0\4
195,1\2
196,0\2
197,0\1
198,0\2
199,0\3
200,0\5
201,0\6
202,0\4
203,0\5
204,0\3
205,0\4
206,0\4
207,0\6
208,0\6
209,0\4
210,0\2
211,0\4
212,0\8
213,0\3
214,0\1
215,0\2
216,0\1
217,0\3
218,0
219,0\1
220,0\4
221,0\5
222,0\4
223,0\4
224,0\9
225,0\5
226,0\6
227,0\2
228,0\3
229,0
230,0\6
231,0\2
232,0\4
233,0\4
234,0\4
235,0\2
236,0\4
237,0\4
238,0\3
239,0\6
240,0\2
241,0\4
242,0\3
243,0\7
244,0\6
245,0\4
246,0\1
247,0\5
248,0\4
249,0\5
250,0\5
251,0\5
252,0\4
253,0\3
254,1\6
255,0\6
256,0\2
257,0\4
258,0\4
259,0\3
260,0\5
261,0\7
262,0\1
263,0\4
264,0\4
265,0\4
266,0\9
267,0\3
268,0\5
269,0\5
270,0\4
271,0\5
272,0\5
273,0\6
274,0\4
275,0\2
276,0\5
277,0\3
278,0\7
279,0\4
280,0\2
281,0\5
282,0
283,0\5
284,0\2
285,0\3
286,0\5
287,0\4
288,0\3
289,0\4
290,0\3
291,0\3
292,0\3
293,0\4
294,0\4
295,0\3
296,0\7
297,0\7
298,0\5
299,0\3
300,1\7
301,1\6
302,0\5
303,0\4
304,0\1
305,0\2
306,0\2
307,0\2
308,0\3
309,0\4
310,0\5
311,0\7
312,0\3
313,0\4
314,0\3
315,0\4
316,0\3
317,0\5
318,0\4
319,0\2
320,0\3
321,0\3
322,0\1
323,0\3
324,0\3
325,0\3
326,0\4
327,0\4
328,0\4
329,0\4
330,0\3
331,0\1
332,0\1
333,0\4
334,0\8
335,0\4
336,0\5
337,0\6
338,0\4
339,0\4
340,0\4
341,0\4
342,0\3
343,1\6
344,0\5
345,0\4
346,1\2
347,0\6
348,0\3
349,0\2
350,0\4
351,0\1
352,0\4
353,0\4
354,0\5
355,0\5
356,0\4
357,0\3
358,0\2
359,0\4
360,0\3
361,0\3
362,0\2
363,0\5
364,1\3
365,0\5
366,0\3
367,0\4
368,0\2
369,0\6
370,0\3
371,0\3
372,0\4
373,0\3
374,0\3
375,0\4
376,0\3
377,0\4
378,0\2
379,1\3
380,0\7
381,0\4
382,0\7
383,0\3
384,1\6
385,0\1
386,0\6
387,0\2
388,0\5
389,0\2
390,1\4
391,0\3
392,0\2
393,0\3
394,0\3
395,0\7
396,0\4
397,0\7
398,0\1
399,0\3
400,0\4
401,0\2
402,0\6
403,0\6
404,0\2
405,0\3
406,0\4
407,0\3
408,0\2
409,0\7
410,0\3
411,0\4
412,0\4
413,0\6
414,0\5
415,0\2
416,0\1
417,0\2
418,0\3
419,0\4
420,0\3
421,0\4
422,0\4
423,0\1
424,0\6
425,0\3
426,0
427,0\3
428,0\3
429,0\2
430,0\4
431,0\3
432,0\5
433,0\8
434,0\4
435,0\5
436,0\3
437,0\6
438,0\3
439,0\2
440,0\5
441,0\3
442,0\5
443,0\5
444,0\8
445,0\5
446,0\3
447,0\2
448,0\1
449,0\4
450,0\2
451,0\3
452,0\3
453,0\5
454,0\2
455,0\3
456,0\6
457,0\4
458,0\4
459,0\7
460,0\7
461,0\3
462,0\4
463,0\3
464,0\3
465,0\4
466,0\4
467,1\6
468,0\3
469,0\4
470,0\2
471,0\3
472,0\4
473,0\4
474,0\3
475,0\4
476,0\6
477,0\4
478,1\5
479,0\2
480,0\3
481,0\1
482,0\4
483,0\5
484,0\3
485,0\5
486,0\2
487,0\4
488,0\4
489,0\3
490,0\1
491,0\3
492,0\1
493,0\6
494,0\3
495,0\4
496,0\1
497,1\3
498,0\2
499,0\6
500,0\6
501,0\4
502,0\2
503,0\3
504,1\3
505,0\4
506,0\6
507,0\2
508,0\1
509,0\4
510,0\6
511,0\3
512,0\6
513,1\3
