Line,ProbCoup
68,2\136
76,2\139
79,2\139
104,2\138
105,2\138
106,2\138
107,2\138
108,2\138
109,2\138
116,2\138
118,2\138
120,2\138
121,2\138
123,2\138
124,2\138
125,0
128,2\138
129,2\138
131,2\138
132,2\138
133,2\138
134,2\138
136,2\138
137,2\138
138,2\138
139,2\138
141,2\138
142,2\138
143,2\138
144,2\138
145,2\134
147,2\138
148,2\138
149,2\138
150,2\138
159,0\2
167,0\2
175,0\2
180,2\2
193,0\2
194,0\2
196,0\2
197,0\2
209,0\4
219,0\2
233,0\2
234,0\2
235,0\2
242,0
250,2\34
251,2\34
253,0
254,0
258,0
260,2\34
268,0\2
276,2\36
277,2\36
278,2\36
279,0
282,2\36
283,2\36
285,2\36
286,2\36
287,2\36
288,2\36
289,2\36
290,2\36
304,2\136
305,2\136
306,2\136
307,2\136
308,2\112
309,2\112
310,2\112
314,2\134
315,2\134
317,0\98
318,0\2
319,0
321,0\2
338,0\102
340,2\134
342,2\136
357,2\139
358,2\100
359,2\100
360,2\100
366,2\100
369,2\100
379,0\6
380,0\6
381,0\6
382,0\6
383,0\6
388,2\86
390,2\86
391,0\28
392,0\28
393,0\84
395,0\84
396,0
398,2\100
399,2\100
401,0
402,2\100
404,0\6
406,0\6
407,0\6
408,0\6
411,0\6
415,0
416,0\6
417,0\6
418,0\6
419,2\100
420,2\100
422,2\100
423,2\100
424,2\100
434,2\100
435,2\100
436,2\100
437,2\100
446,2\100
447,2\100
448,2\100
449,2\100
450,2\100
454,2\100
465,2\100
466,0\8
467,0\8
468,0\8
469,0
473,2\138
482,0\8
483,2\139
484,2\138
486,0\82
494,0\82
502,2\136
535,0\12
544,2\86
546,0\2
547,0\6
551,0\88
553,0\2
555,2\134
557,0\18
559,0\2
561,0\90
563,0\28
565,0\124
567,0\26
569,0\2
571,0\98
573,0\94
575,0\2
577,0\134
579,0\96
581,0\96
583,0\96
585,0\96
587,0\96
591,0
592,0\96
593,2\139
594,2\139
595,2\139
596,2\139
599,2\139
612,2\139
613,2\139
614,2\139
621,2\139
622,2\139
623,2\139
625,2\139
633,2\139
634,2\139
642,2\139
655,2\139
656,2\139
657,2\139
664,2\139
672,2\139
673,2\100
674,2\139
676,0\12
677,0\12
685,0\8
686,0\12
687,0\12
688,2\139
689,2\28
690,2\139
691,0\12
693,2\139
694,0\14
696,2\136
697,2\136
710,2\136
711,2\136
712,2\136
719,0\2
727,2\136
728,2\136
731,2\136
733,0
741,2\100
742,2\100
750,2\100
754,2\100
760,2\139
761,2\139
762,2\139
764,0\8
765,2\138
774,0\8
780,2\138
781,2\138
782,2\36
783,2\36
785,0\34
786,2\139
787,2\139
788,2\139
789,0
790,2\100
793,2\100
794,2\100
795,2\100
796,2\100
797,2\18
798,2\18
799,2\18
800,0
807,0
815,0
816,0
825,0
826,0
828,2\18
829,2\18
832,0\96
833,0\96
834,0\96
837,0\96
838,0\96
842,0\96
843,0\96
844,0\96
845,0\96
847,0\96
850,0\96
853,0\96
854,0\96
855,0\96
856,0\96
857,0\96
858,0\96
859,0\96
860,0\96
863,0\66
866,0\96
869,0\96
872,0\16
873,0\16
874,0\2
875,0\2
,\32
,\32
,\32
,\32
,\32
