Line,ProbCoup
98,2\143
99,2\143
107,2\146
108,2\146
109,0\1
111,2\146
112,2\146
121,0\73
122,0\73
123,0\1
125,0\73
126,0\73
128,0\73
137,0\1
147,0\3
148,0\3
158,2\5
168,0\15
169,0\1
171,0\15
172,0\15
182,0\190
194,0\4
195,0\2
197,0\4
198,0\3
199,0\3
200,0\3
201,0\3
202,0\3
203,0\3
204,0\3
205,0\3
208,0\4
218,0\5
228,2\193
229,0\18
230,0\18
231,0\18
233,2\193
242,0\3
243,0\3
244,0\3
245,0\3
247,0\3
260,0\56
272,0\2
287,0\73
288,0\73
302,0\2
303,0\1
305,0\2
319,0\2
320,0\1
322,0\2
323,0\2
336,0\7
337,0\1
339,0\7
340,0\7
350,0\1
351,0\1
353,0\1
354,0\1
355,0\1
369,0\1
370,0\1
371,0\1
372,0\1
374,0\1
375,0\1
376,0\1
386,0\1
387,0\1
388,0\1
390,0\1
391,0\1
405,0\15
406,0\1
408,0\15
409,0\1
411,0\15
412,0\1
414,0\15
415,0\15
428,0\12
429,0\12
430,0\12
432,0\1
441,0\15
442,0\5
444,0\10
455,0\27
456,0\7
458,0\27
469,0\134
470,0\2
472,0\134
473,0\134
474,0\133
475,0\133
476,0\133
477,0\133
479,0\134
492,0\15
493,0\1
495,0\15
496,0\1
498,0\15
499,0\1
501,0\15
502,0\15
503,0\15
504,0\15
505,0\15
507,0\15
518,0\17
519,0\3
521,0\17
522,0\17
523,0\17
524,0\17
525,0\17
526,0\17
528,0\17
541,0\15
542,0\1
544,0\15
545,0\1
547,0\15
548,0\1
550,0\15
551,0\15
552,0\15
553,0\15
554,0\15
556,0\15
567,0\16
568,0\1
570,0\16
571,0\16
572,0\16
573,0\16
574,0\16
575,0\16
577,0\16
590,0\13
591,0\1
593,0\13
594,0\1
596,0\13
597,0\1
599,0\13
600,0\13
601,0\13
602,0\13
603,0\13
605,0\13
616,0\16
617,0\1
619,0\16
620,0\16
621,0\16
622,0\16
623,0\16
624,0\16
626,0\16
639,0\30
640,0\1
642,0\30
643,0\1
645,0\30
646,0\1
648,0\30
649,0\30
650,0\30
651,0\30
652,0\30
654,0\30
664,0\3
665,0\3
666,0\3
667,0\3
668,0\3
669,0\3
671,0\2
672,0\2
673,0\2
674,0\2
675,0\2
676,0\2
678,0\3
688,0\55
689,0\55
690,0\55
691,0\55
701,0\2
711,0\2
721,0\2
731,0\2
744,0\1
756,0\1
770,0\1
782,0\1
796,0\1
808,0\1
822,0\1
834,0\1
848,0\1
859,0\1
870,0
881,0\1
892,0\1
903,0\1
914,0\1
928,0\1
929,0\1
930,0\1
933,0\1
946,0\1
947,0\1
948,0\1
949,0\1
952,0\1
965,0\1
966,0\1
967,0\1
970,0\1
985,0\2
986,0\2
987,0\2
988,0\2
989,0\2
990,0\2
993,0\2
1007,0\3
1008,0\3
1009,0\3
1010,0\3
1011,0\3
1012,0\3
1013,0\3
1017,0\3
1031,0\1
1032,0\1
1033,0\1
1034,0\1
1035,0\1
1036,0\1
1040,0\1
1065,0\1
1066,0\1
1068,0\1
1091,0\1
1092,0\1
1094,0\1
1119,0\1
1120,0\1
1122,0\1
1146,0\1
1147,0\1
1149,0\1
1161,0\1
1162,0\1
1163,0\1
1164,0\1
1167,0\1
1183,1\3
1184,1\3
1185,1\3
1186,1\3
1187,0\2
1188,0\2
1190,0\2
1191,0\2
1192,0\2
1194,0\2
1196,0\2
1198,0\2
1212,0\1
1227,1\4
1228,1\4
1229,1\4
1230,1\4
1231,0\3
1232,0\3
1234,0\2
1235,0\2
1236,0\2
1237,0\2
1240,0\3
1242,0\3
1256,0\1
1270,0\2
1271,0\2
1273,0\2
1286,0\2
1287,0\2
1288,0\2
1290,0\2
1291,0\2
1292,0\2
1293,0\2
1294,0\2
1295,0\2
1296,0\2
1298,0\2
1311,0\2
1312,0\2
1313,0\2
1315,0\1
1316,0\1
1317,0\1
1318,0\1
1319,0\1
1320,0\1
1322,0\1
1337,0\2
1338,0\2
1339,0\2
1341,0\1
1342,0\1
1344,0\1
1345,0\1
1347,0\1
1348,0\1
1349,0\1
1350,0\1
1351,0\1
1353,0\1
1365,0\1
1366,0\1
1367,0\1
1368,0\1
1369,0\1
1370,0\1
1371,0\1
1372,0\1
1373,0\1
1375,0\1
1376,0\1
1377,0\1
1378,0\1
1379,0\1
1380,0\1
1381,0\1
1382,0\1
1384,0\1
1396,0\1
1397,0\1
1398,0\1
1399,0\1
1400,0\1
1401,0\1
1413,0\1
1425,0\1
1437,0\1
1449,0\1
1462,0\16
1463,0\16
1464,0\16
1476,0\2
1477,0\2
1478,0\2
1479,0\2
1481,0\2
1492,0\1
1493,0\1
1494,0\1
1495,0\1
1496,0\1
1497,0\1
1500,0\1
1501,0\1
1502,0\1
1505,0\1
1515,0\1
1516,0\1
1517,0\1
1518,0\1
1521,0\1
1532,0\2
1533,0\2
1534,0\2
1535,0\2
1536,0\2
1537,0\2
1540,0\2
1550,0\3
1551,0\3
1552,0\3
1553,0\3
1554,0\3
1557,0\3
1572,0\1
1586,0\1
1601,0\34
1602,0\34
1603,0\32
1604,0\32
1605,0\32
1607,0\34
1608,0\32
1610,0\34
1624,0\23
1625,0\23
1626,0\23
1627,0\23
1640,0\1
1641,0\1
1642,0\1
1643,0\1
1647,0\1
1659,0\1
1660,0\1
1661,0\1
1662,0\1
1663,0\1
1667,0\1
1679,0\1
1680,0\1
1681,0\1
