Line,ProbCoup
60,1\109
88,1\109
158,0\1
159,0\1
176,0\1
177,0\1
179,0\1
180,0\1
181,0\1
182,0\1
183,0\1
200,0\2
201,0\1
203,0\2
221,0\1
222,0\1
224,0\1
239,0\1
240,0\1
242,0\1
259,1\1
260,0
262,1\1
288,0\3
308,0\1
328,0\3
329,0\1
332,0\3
333,0\3
334,0\3
335,0\3
337,0\3
340,0\3
341,0\1
344,0\3
345,0\3
347,0\3
349,0\3
350,0\1
353,0\3
354,0\3
355,0\3
358,0\2
372,0\1
386,0\1
400,0\1
414,0\1
428,0\1
442,0\1
456,0\1
470,0\23
485,0\30
486,0
488,0\30
489,0\30
490,0\30
491,0\30
506,0\1
521,0\1
536,0\1
552,0\1
567,0\1
582,0\1
597,0\1
614,0\7
615,0
618,0\7
619,0\7
620,0\7
621,0\7
622,0\7
635,0\1
636,0\1
637,0\1
670,0\14
671,0\1
673,0\14
674,0\14
675,0\14
676,0\14
708,0\12
709,0\1
711,0\12
712,0\12
713,0\12
747,0\12
748,0\1
750,0\12
751,0\12
752,0\12
753,0\12
755,0\1
777,0\13
778,0\1
780,0\13
781,0\13
782,0\13
783,0\13
803,0\14
804,0\1
806,0\14
807,0\14
808,0\14
832,0\12
833,0\1
835,0\12
836,0\12
837,0\12
838,0\12
840,0\1
863,0\1
864,0\1
866,0\1
867,0\1
868,0\1
869,0\1
890,0\1
891,0\1
893,0\1
894,0\1
895,0\1
920,0\1
921,0\1
923,0\1
924,0\1
925,0\1
926,0\1
928,0\1
942,0\29
943,0\2
946,0\29
947,0\3
956,0\27
957,0\27
958,0\27
961,0\27
962,0\27
963,0\27
965,0\27
966,0\7
970,0\27
971,0\27
972,0\25
974,0\27
975,0\7
979,0\27
980,0\27
981,0\23
985,0\27
986,0\21
987,0\21
991,0\27
992,0\27
993,0\27
994,0\27
996,0\27
997,0\13
1001,0\3
1002,0\3
1004,0\2
1005,0\2
1008,0\12
1012,0\3
1013,0\3
1015,0\3
1016,0\3
1022,0\11
1025,0\27
1029,0\27
1030,0\27
1032,0\27
1034,0\5
1038,0\5
1041,0\5
1042,0\5
1045,0\5
1046,0\5
1050,0\5
1053,0\5
1054,0\5
1055,0\5
1057,0\5
1058,0\5
1062,0\27
1063,0\27
1064,0\27
1066,0\27
1068,0\27
1071,0\27
1072,0\23
1075,0\2
1105,0\3
1106,0\1
1108,0\2
1109,0\2
1110,0\2
1138,0\3
1139,0\1
1141,0\3
1142,0\3
1143,0\3
1144,0\3
1145,0\3
1149,0\1
1151,0\1
1152,0\1
1153,0\1
1155,0\1
1156,0\1
1157,0\1
1165,0\1
1166,0\1
1167,0\1
1170,0\1
1172,0\1
1173,0\1
1174,0\1
1176,0\1
1177,0\1
1178,0\1
1180,0\1
1181,0\1
1184,0\1
1186,0\1
1188,0\2
1189,0\1
1191,0\2
1192,0
1194,0\2
1195,0\1
1197,0\2
1198,0\1
1200,0\2
1201,0\2
1203,0\2
1204,0\2
1206,0\2
1229,0\2
1230,0\1
1232,0\2
1233,0\1
1234,0\2
1235,0\1
1237,0\1
1275,0\9
1315,0\9
1355,0\9
1395,0\9
1435,0\8
1475,0\9
1514,0\9
1554,0\9
1594,0\9
1636,0\8
1651,0\26
1652,0\1
1654,0\25
1655,0\25
1656,0\25
1671,0\51
1672,0\1
1674,0\50
1675,0\50
1678,0\50
1680,0\8
1681,0\8
1683,0\8
1687,0\50
1695,0\28
1698,0\36
1701,0\42
1704,0\46
1705,0\46
1706,0\2
1707,0\2
1709,0\48
1726,0
1743,0
1761,0
1762,0
1763,0
1781,0
1782,0
1783,0
1795,0\50
1796,0\50
1799,0\14
1800,0\14
1802,0\16
1803,0\16
1805,0\16
1806,0\16
1808,0\16
1809,0\16
1811,0\16
1812,0\16
1813,0
1815,0\50
1821,0\2
1832,0\2
1833,0\2
1834,0\2
1835,0\2
1836,0\2
1844,0\2
1853,0\2
1854,0\1
1856,0\2
1857,0\2
1867,0\1
