Line,ProbCoup
41,1\57
43,1\57
45,1\57
47,1\57
49,1\57
51,1\57
53,1\57
55,1\57
57,1\57
59,1\57
61,1\57
63,1\57
65,1\57
67,1\57
69,1\57
71,1\57
73,1\57
75,1\57
85,0\1
86,0\1
107,0\1
128,0\2
129,0\1
132,0\2
133,0\2
134,0\2
156,0\1
177,0\2
178,0\1
181,0\2
182,0\2
183,0\2
206,0\1
229,0\2
230,0\1
233,0\2
234,0\2
235,0\2
258,0\1
281,0\2
282,0\1
285,0\2
286,0\2
287,0\2
310,0\1
331,0\2
332,0\1
335,0\2
336,0\2
337,0\2
359,0\1
380,0\2
381,0\1
384,0\2
385,0\2
386,0\2
453,1\3
454,1\2
456,1\3
457,0\1
459,1\3
464,0\1
466,1\3
467,1\2
469,1\3
473,1\3
474,1\3
476,1\3
478,1\2
479,1\2
480,0\1
482,1\2
484,1\2
486,1\2
488,1\3
489,1\2
491,1\3
493,1\3
495,1\3
496,1\3
497,1\2
499,1\3
502,1\3
503,1\3
504,1\3
507,1\3
511,1\3
512,1\1
515,1\1
518,0\1
522,1\2
523,1\2
526,1\2
529,0\1
531,1\1
536,1\2
537,1\2
538,1\2
540,0\1
542,1\1
544,1\2
545,0\1
550,0\1
556,1\2
557,1\2
559,1\2
561,1\2
564,1\2
565,1\2
569,1\2
570,1\2
573,1\2
577,1\2
579,1\2
580,1\2
581,1\2
583,0\1
585,1\1
587,1\2
588,1\1
589,1\1
591,0\1
593,0
595,0\1
610,1\3
611,0
613,1\3
614,1\3
615,1\3
618,0\1
632,1\3
633,0\1
635,1\3
648,1\3
649,0\1
651,1\3
665,1\3
666,0\1
669,1\3
682,1\4
683,0\1
685,1\4
698,1\3
699,0\1
701,1\3
714,1\3
715,0\1
718,1\3
719,0\1
721,1\3
736,0\1
737,0\1
738,0\1
739,0\1
743,0\1
744,0\1
745,0\1
746,0\1
750,0\1
763,0\1
764,0\1
765,0\1
766,0\1
770,0\1
771,0\1
772,0\1
773,0\1
777,0\1
790,0\1
791,0\1
792,0\1
793,0\1
797,0\1
798,0\1
799,0\1
800,0\1
804,0\1
817,0\1
818,0\1
819,0\1
820,0\1
824,0\1
825,0\1
826,0\1
827,0\1
831,0\1
845,0\2
846,0\1
847,0\2
848,0\1
852,0\2
853,0\2
854,0\2
855,0\1
857,0\2
858,0\1
862,0\1
876,0\1
877,0\1
878,0\1
879,0\1
883,0\1
884,0\1
885,0\1
886,0
888,0\1
889,0\1
893,0\1
908,0\1
909,0\1
910,0\1
911,0\1
915,0\1
916,0\1
917,0\1
918,0\1
922,0\1
935,0\1
936,0\1
937,0\1
938,0\1
942,0\1
943,0\1
944,0\1
945,0\1
949,0\1
962,0\1
963,0\1
964,0\1
965,0\1
969,0\1
970,0\1
971,0\1
972,0\1
976,0\1
989,0\1
990,0\1
991,0\1
992,0\1
996,0\1
997,0\1
998,0\1
999,0\1
1003,0\1
1017,0\2
1018,0\1
1019,0\2
1020,0\1
1024,0\2
1025,0\2
1026,0\2
1027,0\1
1029,0\2
1030,0\1
1034,0\1
1048,0\2
1049,0\1
1050,0\2
1051,0\1
1055,0\2
1056,0\2
1057,0\2
1058,0\1
1060,0\2
1061,0\1
1065,0\1
1079,0\1
1080,0\1
1082,0\1
1083,0\1
1085,0\1
1097,0\1
1098,0\1
1100,0\1
1101,0\1
1103,0\1
1115,0\1
1116,0\1
1118,0\1
1119,0\1
1121,0\1
1133,0\1
1134,0\1
1136,0\1
1137,0\1
1139,0\1
1155,0\2
1171,0\2
1185,0\1
1186,0\1
1188,0\1
1189,0\1
1191,0\1
1203,0\1
1204,0\1
1206,0\1
1207,0\1
1209,0\1
1221,0\1
1222,0\1
1224,0\1
1225,0\1
1227,0\1
1239,0\1
1240,0\1
1242,0\1
1243,0\1
1245,0\1
1261,0\2
1277,0\2
1292,1\4
1293,0\1
1295,1\4
1296,1\4
1297,0\1
1300,1\4
1317,0\1
1318,0\1
1320,0\1
1321,0\1
1322,0\1
1323,0\1
1324,0\1
1325,0\1
1327,0\1
1328,0\1
1329,0\1
1330,0\1
1331,0\1
1332,0
1335,0\1
1336,0\1
1339,0\1
1342,0\1
1345,0\1
1347,0\1
1350,0\1
1351,0\1
1352,0\1
1353,0\1
1355,0\1
1356,0\1
1358,0\1
1360,0\1
1361,0\1
1363,0\1
1365,0
1367,0\1
1368,0
1370,0\1
1371,0\1
1372,0\1
1373,0\1
1374,0\1
1376,0\1
1377,0\1
1379,0\1
1381,0\1
1383,0\1
1384,0\1
1386,0\1
1388,0\1
1390,0\1
1392,0\1
1393,0\1
1395,0
1398,0\1
1400,0\1
1405,0\1
1407,0\1
1410,0\1
1413,0\1
1417,0
