Line,ProbCoup
34,2\146
36,2\146
38,2\146
40,2\146
42,2\146
44,2\146
46,2\146
48,2\146
50,2\146
52,2\146
54,2\146
56,2\146
58,2\146
60,2\146
62,2\146
64,2\146
66,2\146
68,2\146
78,0\2
79,0\2
100,0\2
121,0\4
122,0\2
125,0\4
126,0\4
127,0\4
149,0\2
170,0\4
171,0\2
174,0\4
175,0\4
176,0\4
199,0\2
222,0\4
223,0\2
226,0\4
227,0\4
228,0\4
251,0\2
274,0\4
275,0\2
278,0\4
279,0\4
280,0\4
303,0\2
324,0\4
325,0\2
328,0\4
329,0\4
330,0\4
352,0\2
373,0\4
374,0\2
377,0\4
378,0\4
379,0\4
451,2\14
452,0\4
454,2\14
455,0\2
458,2\14
459,2\14
460,2\14
461,2\14
462,0\6
463,0\6
466,2\14
467,0\6
468,0\6
469,0\2
471,0\6
472,0\2
474,0\6
476,2\14
480,2\14
481,2\14
485,2\14
486,2\14
488,2\10
489,2\10
490,0\3
492,2\9
494,2\6
496,2\9
497,2\9
499,0\10
500,0\6
501,0\3
503,0\3
505,0\8
507,0\9
509,2\12
510,0\7
511,0\5
513,0\6
516,0\7
517,0\7
518,0\7
521,0\6
525,0\6
526,0\2
529,0\2
532,0\2
536,0\5
537,0\4
540,0\4
543,0\3
545,0\2
550,0\5
551,0\4
552,0\4
554,0\3
556,0\2
558,0\5
559,0\3
564,0\3
570,2\9
571,2\9
573,2\8
575,2\9
578,0\6
579,0\6
583,0\6
584,0\6
587,0\6
591,2\9
593,2\9
594,2\8
595,2\8
597,0\3
599,0\4
601,0\7
602,0\4
603,0\4
605,0\3
607,0\2
609,0\5
621,2\12
622,0
624,2\12
625,2\12
626,2\12
629,0\2
643,2\12
644,0\2
646,2\12
659,0\10
660,0\2
662,0\10
676,0\8
677,0\2
680,0\8
694,0\10
695,0\2
697,0\10
711,0\8
712,0\2
714,0\8
715,0\8
716,0\8
717,0\8
718,0\4
719,0\4
721,0\8
722,0\4
723,0\4
724,0\8
725,0\4
726,0\4
727,0\8
728,0\6
729,0\6
732,0\8
733,0\6
746,0\10
747,0\2
750,0\10
751,0\2
753,0\10
758,0\5
760,0\9
775,0\4
778,0\2
779,0\2
780,0\2
781,0\2
785,0\2
798,0\4
801,0\2
802,0\2
803,0\2
804,0\2
808,0\2
821,0\4
824,0\2
825,0\2
826,0\2
827,0\2
831,0\2
844,0\4
847,0\2
848,0\2
849,0\2
850,0\2
854,0\2
868,0\6
871,0\4
872,0\4
873,0\4
874,0\2
876,0\4
877,0\2
881,0\2
895,0\4
898,0\2
899,0\2
900,0\2
901,0
903,0\2
904,0\2
908,0\2
923,0\4
926,0\2
927,0\2
928,0\2
929,0\2
933,0\2
946,0\4
949,0\2
950,0\2
951,0\2
952,0\2
956,0\2
969,0\4
972,0\2
973,0\2
974,0\2
975,0\2
979,0\2
992,0\4
995,0\2
996,0\2
997,0\2
998,0\2
1002,0\2
1016,0\6
1019,0\4
1020,0\4
1021,0\4
1022,0\2
1024,0\4
1025,0\2
1029,0\2
1043,0\6
1046,0\4
1047,0\4
1048,0\4
1049,0\2
1051,0\4
1052,0\2
1056,0\2
1066,0\50
1067,0\14
1068,0\38
1069,0\14
1071,0\26
1084,0\2
1085,0\2
1087,0\2
1088,0\2
1090,0\2
1102,0\2
1103,0\2
1105,0\2
1106,0\2
1108,0\2
1120,0\2
1121,0\2
1123,0\2
1124,0\2
1126,0\2
1138,0\2
1139,0\2
1141,0\2
1142,0\2
1144,0\2
1160,0\4
1176,0\4
1190,0\2
1191,0\2
1193,0\2
1194,0\2
1196,0\2
1208,0\2
1209,0\2
1211,0\2
1212,0\2
1214,0\2
1226,0\2
1227,0\2
1229,0\2
1230,0\2
1232,0\2
1244,0\2
1245,0\2
1247,0\2
1248,0\2
1250,0\2
1266,0\4
1282,0\4
1297,0\8
1298,0\2
1300,0\8
1301,0\8
1302,0\2
1305,0\8
1322,0\2
1323,0\2
1325,0\2
1326,0\2
1327,0\2
1328,0\2
1329,0\2
1330,0\2
1332,0\2
1333,0\2
1334,0\2
1335,0\2
1336,0
1339,0\2
1340,0\2
1343,0\2
1346,0\2
1348,0\2
1350,0\2
1353,0\2
1354,0\2
1355,0\2
1356,0\2
1358,0\2
1359,0\2
1361,0\2
1363,0\2
1364,0\2
1366,0\2
1368,0
1370,0\2
1371,0
1373,0\2
1374,0\2
1375,0\2
1376,0\2
1377,0\2
1379,0\2
1380,0\2
1382,0\2
1384,0\2
1386,0\2
1387,0\2
1389,0\2
1391,0\2
1393,0\2
1395,0\2
1396,0\2
1398,0
1401,0\2
1403,0\2
1408,0\2
1410,0\2
1413,0\2
1416,0\2
1420,0
