Line,ProbCoup
708,0\5
21,0\7
22,0\4
23,0\4
24,0\5
25,0\5
26,0\2
27,0\5
28,0
159,1\3
160,0\6
161,0\6
162,0\4
163,0\8
659,0\5
164,0\5
660,0\4
165,0\3
209,0\3
661,1\7
166,0\2
210,0\6
662,0\7
167,0\4
211,0\6
663,0\4
168,0\5
212,0\5
664,1\7
213,1\4
709,0\3
665,0\7
214,0\6
710,0\6
666,0\8
215,1\6
711,0\2
667,0\3
216,0\3
712,1\5
668,1\12
217,0\8
713,0\1
218,0\7
714,0\8
715,1\4
716,0\2
29,0\1
717,1\10
30,0\7
718,0\2
31,0\5
32,0\3
33,0\7
34,0\7
35,0\4
36,0\2
37,0\4
38,0\3
169,0\3
170,0\2
171,0\6
172,1\4
173,0\7
669,1\9
174,0\3
670,0\6
175,0\6
219,0\1
671,0\4
0,0\2
176,0\5
220,0\7
672,0\2
1,0\4
177,0\4
221,0\5
673,0\4
2,0\5
178,0\9
222,0\5
674,0\5
3,0\5
223,0\5
719,0\4
675,1\6
4,0\6
224,0\3
720,0\3
676,0\5
5,0\6
225,1\6
721,0\6
677,0\2
6,0\5
226,0\7
722,0\6
678,0\6
7,0\6
227,0\1
723,0\5
8,0\5
228,0\2
724,0\7
725,0\2
726,0\2
39,0\7
727,0\6
40,0\6
728,0\3
41,1\3
42,1\6
43,0\2
44,0\2
45,1\5
46,0\5
47,0\2
48,1\3
179,0\3
180,0\2
181,0\4
182,0\2
183,0\3
679,0\6
184,0\9
680,1\4
185,0\7
229,0\5
681,0\5
186,0\8
230,0\4
682,0\4
187,1\2
231,1\5
683,0\4
188,0\4
232,0\3
684,0\5
233,0\7
729,0\3
685,0\3
234,0\3
730,0\3
686,0\6
235,0\6
731,0\4
687,0\1
236,0\4
732,0\5
688,0\3
237,0\5
733,0\6
238,2\4
734,0\4
735,0\3
736,0\4
49,0\6
737,0\5
50,0\6
738,0\4
51,1\6
52,0\3
53,0\4
54,0\7
55,1\4
56,0\7
57,0\3
58,0\5
189,0\6
190,1\2
191,0\5
192,1\4
193,0\7
689,0\5
194,0\5
690,0\7
195,0\5
239,1\9
691,0\4
196,0\7
240,0\4
692,0\4
197,0\7
