Line,ProbCoup
33,2\132
35,2\132
37,2\132
39,2\132
41,2\132
43,2\132
45,2\132
47,2\132
49,2\132
51,2\132
53,2\132
55,2\132
57,2\132
59,2\132
61,2\132
63,2\132
65,2\132
67,2\132
77,0\2
78,0\2
99,0\2
120,0\4
121,0\2
124,0\4
125,0\4
126,0\4
148,0\2
169,0\4
170,0\2
173,0\4
174,0\4
175,0\4
198,0\2
221,0\4
222,0\2
225,0\4
226,0\4
227,0\4
250,0\2
273,0\4
274,0\2
277,0\4
278,0\4
279,0\4
302,0\2
323,0\4
324,0\2
327,0\4
328,0\4
329,0\4
351,0\2
372,0\4
373,0\2
376,0\4
377,0\4
378,0\4
445,2\6
446,0\2
448,2\6
449,0\2
451,2\6
456,0\2
458,2\6
459,2\4
461,2\6
465,2\6
466,2\6
468,2\6
470,2\4
471,0\2
472,0\2
474,0\2
476,2\4
478,2\4
480,2\6
481,2\4
482,0
484,2\4
486,2\6
488,2\6
490,2\6
491,2\6
492,0\2
494,2\6
497,2\6
498,2\6
499,2\6
502,2\6
506,2\6
507,0
510,0
513,0\2
517,2\4
518,2\4
521,2\4
524,0\2
526,0
531,2\4
532,2\4
533,2\4
535,0\2
537,0
539,0\2
540,0\2
545,2\4
551,2\4
552,0\2
554,2\4
556,2\4
559,2\4
560,2\4
564,2\4
565,0\2
568,0\2
572,2\4
574,2\4
575,2\4
576,2\4
578,0\2
580,0
582,0\2
583,0
584,0
586,0\2
588,0
590,0\2
605,2\6
606,0
608,2\6
609,2\6
610,2\6
613,0\2
627,2\6
628,0\2
630,2\6
643,2\6
644,0\2
646,2\6
660,2\6
661,0\2
664,2\6
677,2\8
678,0\2
680,2\8
693,0\4
694,0\2
696,0\4
709,0\4
710,0\2
713,0\4
714,0\2
716,0\4
731,0\4
732,0\1
733,0\3
734,0\1
738,0\2
739,0\2
740,0\2
741,0\2
745,0\2
758,0\4
759,0\1
760,0\3
761,0\1
765,0\2
766,0\2
767,0\2
768,0\2
772,0\2
785,0\4
786,0\1
787,0\3
788,0\1
792,0\2
793,0\2
794,0\2
795,0\2
799,0\2
812,0\4
813,0\1
814,0\3
815,0\1
819,0\2
820,0\2
821,0\2
822,0\2
826,0\2
840,0\6
841,0\1
842,0\5
843,0\1
847,0\4
848,0\4
849,0\4
850,0\2
852,0\4
853,0\2
857,0\2
871,0\4
872,0\1
873,0\3
874,0\1
878,0\2
879,0\2
880,0\2
881,0
883,0\2
884,0\2
888,0\2
903,0\4
904,0\1
905,0\3
906,0\1
910,0\2
911,0\2
912,0\2
913,0\2
917,0\2
930,0\4
931,0\1
932,0\3
933,0\1
937,0\2
938,0\2
939,0\2
940,0\2
944,0\2
957,0\4
958,0\1
959,0\3
960,0\1
964,0\2
965,0\2
966,0\2
967,0\2
971,0\2
984,0\4
985,0\1
986,0\3
987,0\1
991,0\2
992,0\2
993,0\2
994,0\2
998,0\2
1012,0\6
1013,0\3
1014,0\5
1015,0\3
1019,0\4
1020,0\4
1021,0\4
1022,0\2
1024,0\4
1025,0\2
1029,0\2
1043,0\6
1044,0\1
1045,0\5
1046,0\1
1050,0\4
1051,0\4
1052,0\4
1053,0\2
1055,0\4
1056,0\2
1060,0\2
1074,0\2
1075,0\2
1077,0\2
1078,0\2
1080,0\2
1092,0\2
1093,0\2
1095,0\2
1096,0\2
1098,0\2
1110,0\2
1111,0\2
1113,0\2
1114,0\2
1116,0\2
1128,0\2
1129,0\2
1131,0\2
1132,0\2
1134,0\2
1150,0\4
1166,0\4
1180,0\2
1181,0\2
1183,0\2
1184,0\2
1186,0\2
1198,0\2
1199,0\2
1201,0\2
1202,0\2
1204,0\2
1216,0\2
1217,0\2
1219,0\2
1220,0\2
1222,0\2
1234,0\2
1235,0\2
1237,0\2
1238,0\2
1240,0\2
1256,0\4
1272,0\4
1287,2\8
1288,0\2
1290,2\8
1291,2\8
1292,0\2
1295,2\8
1312,0\2
1313,0\2
1315,0\2
1316,0\2
1317,0\2
1318,0\2
1319,0\2
1320,0\2
1322,0\2
1323,0\2
1324,0\2
1325,0\2
1326,0
1329,0\2
1330,0\2
1333,0\2
1336,0\2
1338,0\2
1340,0\2
1343,0\2
1344,0\2
1345,0\2
1346,0\2
1348,0\2
1349,0\2
1351,0\2
1353,0\2
1354,0\2
1356,0\2
1358,0
1360,0\2
1361,0
1363,0\2
1364,0\2
1365,0\2
1366,0\2
1367,0\2
1369,0\2
1370,0\2
1372,0\2
1374,0\2
1376,0\2
1377,0\2
1379,0\2
1381,0\2
1383,0\2
1385,0\2
1386,0\2
1388,0
1391,0\2
1393,0\2
1398,0\2
1400,0\2
1403,0\2
1406,0\2
1410,0
