Line,ProbCoup
33,2\132
35,2\132
37,2\132
39,2\132
41,2\132
43,2\132
45,2\132
47,2\132
49,2\132
51,2\132
53,2\132
55,2\132
57,2\132
59,2\132
61,2\132
63,2\132
65,2\132
67,2\132
445,2\6
448,2\6
451,2\6
458,2\6
459,2\4
461,2\6
465,2\6
466,2\6
468,2\6
470,2\4
476,2\4
478,2\4
480,2\6
481,2\4
484,2\4
486,2\6
488,2\6
490,2\6
491,2\6
494,2\6
497,2\6
498,2\6
499,2\6
502,2\6
506,2\6
517,2\4
518,2\4
521,2\4
531,2\4
532,2\4
533,2\4
545,2\4
551,2\4
554,2\4
556,2\4
559,2\4
560,2\4
564,2\4
572,2\4
574,2\4
575,2\4
576,2\4
605,2\6
608,2\6
609,2\6
610,2\6
627,2\6
630,2\6
643,2\6
646,2\6
660,2\6
664,2\6
677,2\8
680,2\8
1287,2\8
1290,2\8
1291,2\8
1295,2\8
