Line,ProbCoup
44,0\1
45,0\1
64,0\1
65,0\1
67,0\1
87,0\2
88,0\2
90,0\2
108,0\1
126,0\2
127,0\2
129,0\2
147,0\1
165,0\9
183,0\1
184,0\1
186,0\1
203,0\1
204,0\1
206,0\1
226,0\1
244,0\1
264,0\1
265,0\1
267,0\1
287,0\1
288,0\1
289,0\1
290,0\1
293,0\1
316,0\1
317,0\1
318,0\1
319,0\1
320,0\1
322,0\1
323,0\1
324,0\1
325,0\1
328,0\1
348,0\1
349,0\1
350,0\1
351,0\1
352,0\1
353,0\1
356,0\1
379,0\1
380,0\1
381,0\1
382,0\1
383,0\1
384,0\1
385,0\1
387,0\1
388,0\1
389,0\1
390,0\1
391,0\1
392,0\1
395,0\1
413,0\1
429,0\1
447,0\1
448,0\1
450,0\1
467,0\1
486,0\1
487,0\1
489,0\1
508,0\1
530,0\1
531,0\1
533,0\1
563,0\1
564,0\1
565,0\1
566,0\1
567,0\1
568,0\1
569,0\1
570,0\1
571,0\1
572,0\1
573,0\1
574,0\1
577,0\1
603,0\2
604,0\2
605,0\1
606,0\2
607,0\1
608,0\2
609,0\1
611,0\1
612,0\1
613,0\1
614,0\1
615,0\1
616,0\1
619,0\2
656,1\1
657,1\1
659,1\1
660,1\1
662,1\1
664,1\1
665,1\1
666,1\1
671,1\1
672,1\1
673,1\1
677,1\1
678,1\1
684,1\1
685,1\1
686,1\1
691,1\1
692,1\1
699,1\1
732,0\1
733,0\1
734,0\1
735,0\1
736,0\1
738,0\1
739,0\1
740,0\1
741,0\1
744,0\1
764,0\1
782,0\1
800,0\1
822,0\4
823,0\4
825,0\4
844,0\1
861,0\1
878,0\1
897,0\4
918,0\6
919,0\1
920,0\5
921,0\1
925,0\4
926,0\4
929,0\4
930,0\4
931,0\4
933,0\4
939,0\4
958,0\5
959,0\1
960,0\4
961,0\1
963,0\3
965,0\3
966,0\1
967,0\1
968,0\2
969,0\2
