Line,ProbCoup
54,1\314
58,1\314
62,1\314
66,1\314
70,1\314
74,1\314
78,1\314
82,1\314
86,1\314
90,1\314
94,1\314
98,1\314
102,1\314
106,1\314
110,1\314
114,1\314
118,1\314
122,1\314
126,1\314
143,0\1
144,0\1
160,0\9
176,0\9
177,0\1
179,0\9
193,0\11
224,0\1
225,0\1
227,0\1
228,0\1
229,0\1
230,0\1
231,0\1
232,0\1
233,0\1
234,0\1
235,0\1
236,0\1
240,0\1
241,0\1
242,0\1
247,0\1
265,0\22
266,0\3
268,0\22
281,0\3
282,0\2
284,0\3
297,0\3
298,0\2
300,0\3
313,0\3
314,0\2
316,0\3
329,0\14
330,0\7
332,0\13
345,0\3
346,0\2
348,0\3
361,0\3
362,0\2
364,0\3
377,0\3
378,0\2
380,0\3
393,0\3
394,0\2
396,0\3
430,0\1
431,0\1
433,0\1
434,0\1
436,0\1
437,0\1
439,0\1
440,0\1
441,0\1
442,0\1
444,0\1
445,0\1
446,0\1
469,0\1
470,0\1
472,0\1
473,0\1
475,0\1
476,0\1
478,0\1
479,0\1
480,0\1
483,0\1
484,0\1
485,0\1
508,0\1
509,0\1
511,0\1
512,0\1
514,0\1
515,0\1
517,0\1
518,0\1
519,0\1
522,0\1
523,0\1
524,0\1
547,0\1
548,0\1
550,0\1
551,0\1
553,0\1
554,0\1
556,0\1
557,0\1
558,0\1
561,0\1
562,0\1
563,0\1
586,0\1
587,0\1
589,0\1
590,0\1
592,0\1
593,0\1
595,0\1
596,0\1
597,0\1
600,0\1
601,0\1
602,0\1
625,0\1
626,0\1
628,0\1
629,0\1
631,0\1
632,0\1
634,0\1
635,0\1
636,0\1
639,0\1
640,0\1
641,0\1
664,0\1
665,0\1
667,0\1
668,0\1
670,0\1
671,0\1
673,0\1
674,0\1
675,0\1
678,0\1
679,0\1
680,0\1
703,0\1
704,0\1
706,0\1
707,0\1
709,0\1
710,0\1
712,0\1
713,0\1
714,0\1
717,0\1
718,0\1
719,0\1
742,0\1
743,0\1
745,0\1
746,0\1
748,0\1
749,0\1
751,0\1
752,0\1
753,0\1
756,0\1
757,0\1
758,0\1
775,0\7
778,0\7
780,0\7
793,0\1
796,0\1
798,0\1
811,0\1
814,0\1
816,0\1
829,0\1
832,0\1
834,0\1
847,0\1
850,0\1
852,0\1
865,0\1
868,0\1
870,0\1
883,0\1
886,0\1
888,0\1
901,0\1
904,0\1
906,0\1
919,0\1
922,0\1
924,0\1
949,0\19
950,0\10
952,0\19
965,0\1
966,0\1
968,0\1
983,0\2
984,0\1
986,0\2
987,0\2
989,0\2
990,0\2
991,0\2
992,0\2
993,0\2
994,0\2
996,0\2
1006,0\1
1007,0\1
1009,0\1
1010,0\1
1012,0\1
1013,0\1
1014,0\1
1015,0\1
1016,0\1
1017,0\1
1019,0\1
1029,0\1
1030,0\1
1032,0\1
1033,0\1
1035,0\1
1036,0\1
1037,0\1
1038,0\1
1039,0\1
1040,0\1
1042,0\1
1052,0\1
1053,0\1
1055,0\1
1056,0\1
1058,0\1
1059,0\1
1060,0\1
1061,0\1
1062,0\1
1063,0\1
1065,0\1
1075,0\1
1076,0\1
1078,0\1
1079,0\1
1081,0\1
1082,0\1
1083,0\1
1084,0\1
1085,0\1
1086,0\1
1088,0\1
1098,0\1
1099,0\1
1101,0\1
1102,0\1
1104,0\1
1105,0\1
1106,0\1
1107,0\1
1108,0\1
1109,0\1
1111,0\1
1121,0\1
1122,0\1
1124,0\1
1125,0\1
1127,0\1
1128,0\1
1129,0\1
1130,0\1
1131,0\1
1132,0\1
1134,0\1
1144,0\1
1145,0\1
1147,0\1
1148,0\1
1150,0\1
1151,0\1
1152,0\1
1153,0\1
1154,0\1
1155,0\1
1157,0\1
1167,0\1
1168,0\1
1170,0\1
1171,0\1
1173,0\1
1174,0\1
1175,0\1
1176,0\1
1177,0\1
1178,0\1
1180,0\1
1198,0\10
1216,0\11
1217,0\4
1219,0\11
1220,0\1
1222,0\11
1223,0\3
1224,0\3
1225,0\3
1228,0\11
1229,0\11
1230,0\11
1231,0\11
1235,0\5
1249,0\1
1267,0\2
1268,0\2
1270,0\2
1271,0\1
1272,0\2
1273,0\2
1275,0\2
1276,0\2
1277,0\2
1278,0\2
1281,0\2
1282,0\2
1283,0\2
1284,0\2
1288,0\2
1301,0\7
1317,0\3
1335,0\4
1336,0\4
1338,0\4
1339,0\1
1341,0\4
1342,0\4
1343,0\4
1346,0\4
1360,0\1
1378,0\2
1379,0\2
1381,0\2
1382,0\1
1383,0\2
1384,0\2
1386,0\2
1387,0\2
1388,0\2
1391,0\2
1404,0\1
1420,0\3
1438,0\4
1439,0\4
1441,0\4
1442,0\1
1444,0\4
1445,0\4
1446,0\4
1449,0\4
1463,0\2
1481,0\2
1482,0\2
1484,0\2
1485,0\1
1486,0\2
1487,0\2
1489,0\2
1490,0\2
1491,0\2
1494,0\2
1507,0\1
1523,0\3
1541,0\4
1542,0\4
1544,0\4
1545,0\1
1547,0\4
1548,0\4
1549,0\4
1552,0\4
1566,0\2
1584,0\2
1585,0\2
1587,0\2
1588,0\1
1589,0\2
1590,0\2
1592,0\2
1593,0\2
1594,0\2
