Line,ProbCoup
21,0\1
22,0\3
23,0\1
269,0\2
24,0
270,0\3
25,0
271,0\1
26,0\1
272,0\2
27,0\2
273,0\1
28,1\2
274,0\1
319,0\1
275,0\1
320,0\3
276,0\2
321,0\1
277,0\1
159,0\1
322,0\3
278,0\3
160,0\3
323,0\1
161,0\1
324,0\1
162,0\1
325,0\2
163,1\4
89,0\3
326,0\2
164,0
90,0\1
327,0\2
209,0\1
165,0\1
91,0\1
328,0\1
210,0\2
166,0\1
92,0\1
211,0\3
167,0\1
93,0\1
212,0\2
168,0\2
94,0\2
213,0
95,0\1
214,0\3
96,0
215,0\1
97,0\1
216,0\1
98,1\2
217,0\2
99,1\2
218,0\2
100,0\3
101,0\1
102,0\1
103,0\1
29,0
104,0\2
30,0\1
105,0\1
31,0\1
106,0\2
32,0\3
107,0
33,0
279,0\2
108,0\1
34,0\2
280,0\2
35,0\1
281,0\1
36,0\2
282,0\1
37,0\2
283,1\3
38,0
284,0
329,0\2
285,0\2
330,0\1
286,0\1
331,0\2
287,0\1
169,0\1
332,1\2
288,1\4
170,0\1
333,0\2
171,0\4
334,0\3
172,0\3
335,0\2
173,0\1
336,0
174,0
337,0\1
219,0\2
175,0\1
338,0\2
220,0\2
176,0\2
0,0\2
221,0\2
177,0\2
1,0\1
222,0\1
178,0\2
2,0\1
223,0\3
3,0
224,0\1
4,0\2
225,0
5,0\3
226,0\4
6,1\3
227,0\4
109,0\3
7,0\1
228,0\3
110,0\1
8,0\3
111,0\4
112,0\1
113,0\2
39,0\2
114,0\1
40,0\2
115,0\2
41,1\3
116,0\2
42,0\2
117,0\1
43,0\2
289,0
118,0
44,0\3
290,0
45,1\2
291,0\1
46,1\2
292,0\3
47,0\1
293,0
48,0\3
294,0\3
339,0\4
295,0\2
340,0\1
296,0\1
341,0\2
297,0\3
179,0\2
342,0\1
298,0\1
180,0\2
181,0\2
182,0\2
183,0
184,0\2
229,0\2
185,0\1
230,1\5
186,0\1
231,1\1
187,0\1
232,0\1
188,0\2
233,0\1
234,0\2
235,0\2
236,0
237,0
119,0\2
238,0\3
120,0\3
121,0\1
122,0\1
123,0\1
49,0\5
124,0\2
50,0\1
125,0\2
51,0\2
126,0\2
52,0
127,0\4
53,0\2
128,0
54,0
55,1\3
56,1\1
57,0\2
58,0
189,0\2
190,0\3
191,0\1
192,0\1
193,0\3
194,0\2
239,0\2
195,0\2
240,0\2
196,0\3
241,0\1
197,0\2
242,0\3
198,0\1
243,0
244,0\3
245,0\2
246,0\3
247,0\2
129,0\2
248,1\3
130,1\1
131,0\1
132,0
133,1\2
59,0\1
134,0\2
60,0\1
135,0\1
61,0\1
136,0\3
62,0\2
137,0\2
63,0\1
138,0\3
64,0\1
65,0\1
66,0\2
67,0
68,0\1
249,0\1
250,0\2
251,0\1
252,0\1
253,1\3
254,1\4
299,0\1
255,0\1
300,0
256,0\2
301,0\3
257,0\1
139,0\3
302,0\1
258,0\4
140,0\2
303,0\3
141,0\3
304,0\1
142,0\2
305,0
143,0
69,1\1
306,0
144,0\2
70,0\2
307,0\1
145,0\1
71,0\1
308,0\3
146,0\2
72,1\2
147,0\1
73,0\2
148,0\1
74,0
75,0\1
76,0\2
77,0\1
78,0\2
9,0\3
10,0
11,0\3
12,0\2
13,0\2
259,0\2
14,0
260,1\2
15,0\2
261,0\3
16,0\2
262,1\1
17,0\3
263,0\1
18,0\2
264,0\2
309,0\2
265,0\3
310,0\1
266,0\3
311,0\2
267,0\1
149,0\1
312,0\2
268,0\3
150,0\1
313,0
151,0\4
314,0\2
152,0\1
315,0\1
153,0\2
79,0\1
316,0\3
154,0\3
80,0\2
317,0\2
199,0
155,0
81,0\3
318,1\2
200,0\1
156,0
82,0\2
201,0\1
157,0\2
83,0\1
202,0\2
158,0\2
84,0\2
203,0\1
85,0
204,0
86,0\2
205,0\2
87,0\1
206,0\2
88,1\3
207,0\2
208,0\2
19,1\3
20,0\2
