Line,ProbCoup
0,0\2
1,0\1
2,0\2
3,1\5
4,0\1
5,0\2
6,0\1
7,1\4
8,0\2
9,1\3
10,0\2
11,1\4
12,0\2
13,1\5
14,0\1
15,0\3
16,0\5
17,0\2
18,1\2
19,0\2
20,0\1
21,0\4
22,0
23,0\1
24,0\1
25,0\2
26,0\3
27,0\2
28,1\3
29,0\1
30,0\1
31,1\4
32,1\4
33,0\3
34,0
35,0\2
36,0\3
37,0
38,0\4
39,0\1
40,0\1
41,0\1
42,0\6
43,0\3
44,0\2
45,0\2
46,0\1
47,0\3
48,0\3
49,0\2
50,0\1
51,0
52,1\3
53,1\2
54,0\1
55,0\3
56,0\2
57,0\1
58,1\4
59,0\1
60,0\3
61,1\2
62,0\2
63,0\1
64,0\4
65,0\4
66,0\3
67,0\2
68,0\2
69,0\3
70,0\2
71,0\2
72,1\2
73,0\3
74,0\1
75,0\1
76,0\1
77,0\2
78,0
79,0\4
80,0\1
81,0
82,0\2
83,0\1
84,1\3
85,1\2
86,0\1
87,0\1
88,0\2
89,0
90,0\1
91,0
92,0\3
93,0
94,0\1
95,0\2
96,0
97,1\2
98,0\2
99,0\2
100,0\3
101,0\3
102,0\3
103,0\3
104,0\3
105,0
106,0\2
107,0\4
108,0\3
109,0\1
110,0\3
111,0\1
112,1\3
113,0
114,1\2
115,0\1
116,1\1
117,0\4
118,0\1
119,0\4
120,0
121,0\1
122,1\4
123,0\2
124,0\2
125,0
126,0\2
127,1\3
128,0\3
129,0\3
130,0\1
131,1\4
132,0\3
133,0
134,0\1
135,0\3
136,0
137,1\2
138,0\2
139,0\1
140,0\1
141,0\3
142,1\2
143,0\1
144,0\3
145,0\1
146,0\1
147,0
148,0\2
149,0\2
150,0\2
151,0\1
152,1\3
153,0\4
154,0\2
155,1\2
156,0\3
157,0\3
158,0\1
159,0\2
160,0\4
161,0\6
162,0\3
163,0\3
164,0\2
165,0\5
166,0\2
167,0\2
168,0\1
169,0\3
170,0\1
171,0\1
172,0
173,0\2
174,0\1
175,0\1
176,0\2
177,0\3
178,1\3
179,0\1
180,1\3
181,0
182,0\2
183,0\3
184,0\2
185,0\1
186,0\4
187,1\5
188,0\2
189,0\2
190,0\3
191,1\1
192,1\1
193,1\3
194,0\2
195,0\2
196,0
197,0\1
198,0\3
199,0\1
200,0\2
201,0\1
202,0\2
203,0\1
204,0\2
205,0\2
206,0\2
207,0
208,0\1
209,0\1
210,0\2
211,0\1
212,0\3
213,0\1
214,0\2
215,0\3
216,0\2
217,0
218,0\1
219,1\2
220,0\2
221,0\3
222,0\2
223,0\1
224,0\2
225,0
226,1\2
227,0\3
228,0\2
229,0\2
230,0\3
231,0\1
232,1\2
233,0\1
234,0\2
235,1\2
236,0\4
237,0\1
238,0\1
239,0\2
240,0
241,0\1
242,0\2
243,0\1
244,1\3
245,0
246,0\1
247,0\2
248,0\1
249,0\3
250,0\1
251,0\2
252,0\2
253,0\2
254,0\1
255,0\2
256,0\1
257,0\3
258,0\1
259,0\1
260,0\1
261,0\1
262,0
263,0\2
264,0\2
265,1\2
266,1\3
267,0\2
268,0
269,1\3
270,0\2
271,0\1
272,0\4
273,0\3
274,0\3
275,0\3
276,0\2
277,0
278,1\5
279,0\2
280,0\3
281,0\2
282,0\2
283,0\3
284,1\2
285,0
286,0\3
287,0\3
288,0\2
289,0\4
290,0\3
291,1\2
292,0\3
293,0\3
294,0\1
295,0\2
296,0\1
297,0\1
298,0\1
299,0
300,0\5
301,0\1
302,0
303,1\4
304,0\2
305,0\2
306,1\1
307,1\1
308,1\2
309,0\1
310,0\2
311,0\4
312,0
313,0
314,0\1
315,0\3
316,0\3
317,0\1
318,0\1
319,0
320,0\3
321,0
322,0\2
323,0
324,0\3
325,0\1
326,0\3
327,0\1
328,0\2
329,0\2
330,0\2
331,0
332,0\1
333,1\3
334,0\2
335,0\2
336,0\2
337,0\3
338,0\2
339,0\2
340,0
341,0\2
342,1\1
343,1\2
344,0\2
345,0
346,0\2
347,1\4
348,1\2
349,0\2
350,0\1
351,1\5
352,0\1
353,0\2
354,0
355,0\1
356,0\3
357,0\2
358,0\1
359,0\3
360,0\2
361,0\2
362,0\2
363,1\2
364,0\2
365,0\2
366,0
367,0\1
368,1\2
369,0\4
370,0\2
371,1\1
372,0\1
373,0\3
374,0\3
375,0
376,0\2
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
,\20
