Line,ProbCoup
39,1\51
41,1\51
48,1\51
53,1\51
154,1\51
366,1\51
367,1\51
368,1\51
372,1\51
373,1\51
374,1\51
378,1\51
379,1\51
380,1\51
388,1\51
389,1\51
390,1\51
391,1\51
419,1\51
420,1\51
421,1\51
427,1\51
428,1\51
429,1\51
535,1\37
537,1\37
542,1\6
549,1\6
550,1\6
551,1\6
552,1\6
560,1\6
561,1\6
564,1\6
570,1\6
573,1\6
574,1\6
583,1\6
584,1\3
586,1\3
587,1\3
589,1\3
598,1\3
599,1\3
609,1\6
624,1\5
625,1\6
634,1\6
645,1\6
892,1\51
893,1\51
919,1\51
922,1\51
925,1\51
926,1\51
927,1\51
929,1\51
