Line,ProbCoup
45,1\19
46,1\19
59,0\1
60,0\1
86,1\4
102,0\1
103,0\1
127,0\1
143,0\1
144,0
155,1\5
156,0\2
159,1\5
160,1\5
161,1\5
162,0
164,0
165,0
179,1\5
180,0\2
182,1\5
183,0
186,1\5
187,1\5
188,1\5
191,1\5
192,0\3
193,1\5
194,0\2
195,1\5
196,0\2
197,1\5
198,0\3
200,0\3
201,0\3
202,0\3
204,0\1
205,0\1
206,0\1
208,0\3
209,0\3
210,0\3
212,0\1
213,0\1
214,0\1
216,0\3
217,0\3
218,0\3
220,0\1
221,0
223,0\1
225,0\1
228,1\5
230,0\3
231,0\1
233,0\3
234,0\3
236,0\2
237,0\2
238,0\2
240,0\3
241,0\3
242,0\3
244,1\2
245,1\2
246,1\2
248,1\5
253,1\5
263,0\3
276,0\1
277,0\1
280,0\1
281,0\1
282,0\1
283,0
285,0
286,0
306,0\1
307,0\1
309,0\1
310,0
312,0\1
313,0\1
314,0\1
315,0\1
316,0\1
317,0\1
318,0\1
321,0\1
322,0\1
326,0\1
327,0\1
328,0\1
329,0\1
330,0\1
331,0\1
332,0\1
333,0\1
337,0\1
339,0\1
340,0\1
342,0
343,0
345,0\1
346,0\1
348,0
349,0
351,0\1
352,0\1
354,0\1
355,0\1
357,0\1
358,0\1
360,0\1
361,0\1
363,0\1
364,0\1
368,0\1
369,0\1
372,0
373,0
376,0\1
377,0\1
378,0\1
380,0\1
382,0\1
385,0\1
387,0\1
401,0
421,0
422,0
453,0\2
454,0\1
457,0\2
458,0\2
459,0\2
460,0
463,0
464,0
498,0\2
499,0
501,0\2
502,0\1
504,0\2
505,0\2
525,0\6
526,0\1
529,0\6
530,0\6
531,0\6
532,0
535,0
536,0
559,0\6
560,0
562,0\6
563,0\1
565,0\6
566,0\6
589,0\1
590,0
592,0\1
593,0
595,0\1
596,0\1
616,0\1
617,0\1
619,0\1
641,0\1
642,0
644,0\1
645,0
647,0\1
648,0\1
666,0\2
667,0\1
669,0\2
692,0\1
693,0\1
695,0\1
723,0\1
724,0\1
727,0\1
728,0\1
729,0\1
730,0
732,0
733,0
761,0\2
762,0\1
763,0\1
765,0\1
767,0\2
768,0\2
769,0\2
770,0\2
771,0\2
773,0\2
775,0\2
776,0\2
801,0\1
802,0\1
805,0\1
806,0\1
807,0\1
808,0
810,0
811,0
839,0\2
840,0\1
842,0\2
843,0\2
844,0\2
846,0\2
847,0\2
848,0\2
852,0\2
854,0\2
856,0\2
859,0\2
860,0\2
