Line,ProbCoup
111,1\47
112,1\47
113,1\47
114,1\47
115,1\47
154,0\1
167,0\40
182,0\2
196,1\36
213,1\47
214,1\47
215,1\47
216,1\47
217,1\47
218,1\47
220,1\47
235,0\1
250,0\2
266,0
281,0\2
282,0\2
283,0
286,0\2
287,0\1
290,0\2
292,0\2
293,0\2
295,0\2
296,0\2
297,0\2
298,0\2
300,0
301,0
302,0\2
304,0\2
319,0
334,0
350,0
366,0
367,0
368,0
370,0
371,0
374,0
375,0
376,0
377,0
381,0
382,0
383,0
384,0
386,0
387,0
388,0
390,0
407,0\1
424,0\1
442,0
460,0\1
461,0\1
462,0
464,0\1
465,0\1
467,0\1
469,0\1
470,0\1
472,0\1
474,0\1
475,0\1
476,0\1
478,0
479,0
480,0\1
482,0\1
497,0
498,0
499,0
501,0
502,0
504,0
513,0\1
514,0\1
516,0\1
535,1\47
536,1\47
537,0
539,1\47
541,1\47
542,1\47
543,1\46
545,1\47
547,1\47
548,1\47
549,0\42
551,1\47
552,1\47
558,1\47
559,1\47
561,1\47
562,1\47
563,1\47
566,1\47
567,1\47
578,1\47
579,1\47
581,1\47
582,1\47
583,1\47
584,1\47
585,1\47
586,1\47
588,1\47
589,1\47
591,1\47
592,1\47
593,1\47
594,1\47
596,1\47
597,1\47
598,0
602,1\47
604,1\47
606,0
607,0
609,0\46
610,0\45
612,0\2
614,0\2
616,0\46
617,0\2
618,0\44
619,0\33
620,0\44
621,0\43
623,0\4
625,0\4
627,0\41
628,0\41
630,0\2
631,0\2
633,0\35
634,0\35
636,0\36
637,0\36
639,0\35
640,0\35
642,0\1
643,0\1
645,1\36
646,1\36
648,0\5
649,0\5
651,0
652,0
654,1\1
655,1\1
657,0
658,0
660,0\2
661,0\2
663,0
664,0
666,0
667,0
669,0\1
670,0
672,0\1
674,0\1
676,0\33
677,0\33
679,0\33
681,0\33
683,1\47
684,1\47
685,0\46
687,1\36
689,1\36
691,0
694,1\47
697,1\47
708,1\47
710,1\47
711,1\47
713,1\47
714,1\47
717,1\47
719,1\47
720,1\47
721,1\47
722,1\47
723,1\47
727,1\47
730,1\47
732,1\47
734,1\47
735,1\47
737,1\47
738,1\36
740,0
741,0
743,1\36
745,1\47
747,1\47
748,1\47
750,1\47
755,1\47
756,1\47
767,1\47
769,0\6
771,1\46
773,0\45
790,0
791,0
792,0
793,0
794,0
795,0
797,0
810,0
820,1\31
821,1\31
822,1\31
832,0\34
845,0
857,0
858,0
859,0
871,0\34
872,0\1
873,0\1
874,0\1
876,0\34
888,1\38
889,1\38
890,1\38
891,1\38
893,1\38
907,0
908,0
909,0
920,0\9
934,0\3
945,0\3
954,0\5
967,0
980,0\12
981,0
983,0\12
984,0\12
991,0\12
993,0
1003,1\47
1004,1\47
1005,1\47
1006,1\47
1007,1\47
1008,1\47
1009,1\47
1019,0
1033,0\1
1034,0\1
1035,0\1
1084,0\46
1085,0\46
1086,0\46
1092,0\46
1099,0\35
1100,0\35
1115,0\45
1116,0\45
1117,0
1123,0\45
1130,0\45
1131,0\45
1148,0\45
1149,0\35
1150,0\35
1151,0\35
1157,0\3
1158,0\3
1159,0\3
1160,0\3
1161,0\35
1163,0\2
1164,0\34
1171,0\34
1172,0\35
1186,0\2
1187,0\35
1188,0\35
1194,0\3
1201,0\3
1202,0\3
1208,0\3
1209,0\2
1210,0
1211,0\2
1212,0
1214,0\2
1216,0\2
1223,0\3
1230,0
1231,1\36
1237,1\36
1244,1\36
1245,1\36
1251,1\2
1252,1\2
1254,1\37
1255,1\37
1257,1\37
1273,1\37
1274,1\37
1276,1\37
1278,1\37
1279,1\37
1280,1\37
1286,1\37
1293,1\37
1294,1\2
1300,1\2
1301,0
1302,0
1304,0
1305,0
1308,0
1309,0
1311,0
1312,0
1314,0
1315,0
1317,0
1319,0
1333,0
1334,0
1335,0\1
1341,0\1
1348,0\1
1349,0\1
1355,0\1
1356,0\1
1357,0
1359,0
1361,0\1
1368,0\1
1374,0\1
1375,0\1
1381,0
1388,0\1
1389,0\1
1395,0
1396,0
1397,0
1404,0
1410,0
1411,0
1417,0
1424,0
1425,0
1431,0
1432,0\33
1433,0\33
1448,0\33
1449,0\33
1450,0\33
1456,0\33
1463,0\7
1464,0\7
1465,0\7
1467,0\7
1468,0\1
1474,0\7
1475,0\7
1490,0\7
1491,0\7
1492,0\6
1498,0\7
1505,0\7
1506,0\7
1507,0\7
1509,0\2
1510,0\2
1516,0\2
1517,0\2
1539,0
1540,0
1541,0
1542,0
1543,0
1545,0
1546,0
1547,0
1549,0
1550,0
1552,0
1558,0
1559,0
1560,0
1561,0
1563,0
1571,0
1572,0
1573,0\43
1575,0\43
1578,0\43
1579,0\43
1580,0\32
1582,0\32
1585,0\32
1593,0\32
1594,0\32
1603,1\46
1604,1\46
1605,1\46
1611,1\46
1618,1\36
1620,1\36
1621,1\36
1622,1\36
1624,1\36
1627,0
1628,1\36
1629,0\2
1631,0\2
1632,0\2
1635,0\2
1636,0\1
1637,0\1
1638,0\1
1659,0\1
1660,0\1
1661,0\4
1662,0\4
1664,0\4
1665,0\4
1666,0\3
1673,0\3
1681,0\3
1682,0\3
1684,0
1685,0
1686,0\3
1691,0\6
1711,0\6
1712,0\6
1713,0\6
1714,0\3
1721,0\3
1722,0\3
1725,0\3
1726,0\2
1729,0\2
1731,0\2
1743,0
1753,0\3
