Line,ProbCoup
59,0\1
60,0\1
79,1\10
80,0\1
82,1\9
83,1\8
85,1\8
88,1\8
95,1\8
96,0\7
98,1\1
99,1\1
100,0
101,0
103,1\1
104,1\8
105,1\8
107,0
108,0
109,1\8
131,1\22
132,0\2
134,1\20
137,1\20
138,1\19
140,0\4
141,0\4
143,0\4
144,1\20
145,1\19
147,0
149,1\20
150,0
151,1\16
162,1\16
163,1\16
164,1\14
185,0\12
186,0\1
188,0\11
191,0\11
192,0\9
194,0\1
195,0\1
196,0\2
197,0\2
199,0\3
200,0\11
201,0\9
203,0
205,0\11
218,0\8
219,0\1
221,0\7
222,0\7
249,1\8
250,1\8
252,1\8
264,1\8
266,1\8
267,1\1
268,1\1
