Line,ProbCoup
54,1\335
58,1\335
62,1\335
66,1\335
70,1\335
74,1\335
78,1\335
82,1\335
86,1\335
90,1\335
94,1\335
98,1\335
102,1\335
106,1\335
110,1\335
114,1\335
118,1\335
122,1\335
126,1\335
143,0\1
144,0\1
160,0\9
176,0\9
177,0\1
179,0\9
193,0\11
224,0\1
225,0\1
227,0\1
228,0\1
229,0\1
230,0\1
231,0\1
232,0\1
233,0\1
234,0\1
235,0\1
236,0\1
240,0\1
241,0\1
242,0\1
247,0\1
292,0\6
310,0\22
311,0\3
313,0\22
326,0\3
327,0\2
329,0\3
342,0\3
343,0\2
345,0\3
358,0\3
359,0\2
361,0\3
374,0\14
375,0\7
377,0\13
390,0\3
391,0\2
393,0\3
406,0\3
407,0\2
409,0\3
422,0\3
423,0\2
425,0\3
438,0\3
439,0\2
441,0\3
474,0\1
475,0\1
477,0\1
478,0\1
480,0\1
481,0\1
483,0\1
484,0\1
485,0\1
487,0\1
488,0\1
491,0\1
492,0\1
493,0\1
516,0\1
517,0\1
519,0\1
520,0\1
522,0\1
523,0\1
525,0\1
526,0\1
527,0\1
530,0\1
531,0\1
532,0\1
555,0\1
556,0\1
558,0\1
559,0\1
561,0\1
562,0\1
564,0\1
565,0\1
566,0\1
569,0\1
570,0\1
571,0\1
594,0\1
595,0\1
597,0\1
598,0\1
600,0\1
601,0\1
603,0\1
604,0\1
605,0\1
608,0\1
609,0\1
610,0\1
633,0\1
634,0\1
636,0\1
637,0\1
639,0\1
640,0\1
642,0\1
643,0\1
644,0\1
647,0\1
648,0\1
649,0\1
672,0\1
673,0\1
675,0\1
676,0\1
678,0\1
679,0\1
681,0\1
682,0\1
683,0\1
686,0\1
687,0\1
688,0\1
711,0\1
712,0\1
714,0\1
715,0\1
717,0\1
718,0\1
720,0\1
721,0\1
722,0\1
725,0\1
726,0\1
727,0\1
750,0\1
751,0\1
753,0\1
754,0\1
756,0\1
757,0\1
759,0\1
760,0\1
761,0\1
764,0\1
765,0\1
766,0\1
789,0\1
790,0\1
792,0\1
793,0\1
795,0\1
796,0\1
798,0\1
799,0\1
800,0\1
803,0\1
804,0\1
805,0\1
822,0\7
825,0\7
827,0\7
840,0\1
843,0\1
845,0\1
858,0\1
861,0\1
863,0\1
876,0\1
879,0\1
881,0\1
894,0\1
897,0\1
899,0\1
912,0\1
915,0\1
917,0\1
930,0\1
933,0\1
935,0\1
948,0\1
951,0\1
953,0\1
966,0\1
969,0\1
971,0\1
996,0\20
997,0\10
999,0\20
1012,0\1
1013,0\1
1015,0\1
1030,0\2
1031,0\1
1033,0\2
1034,0\2
1036,0\2
1037,0\2
1038,0\2
1039,0\2
1040,0\2
1041,0\2
1043,0\2
1053,0\1
1054,0\1
1056,0\1
1057,0\1
1059,0\1
1060,0\1
1061,0\1
1062,0\1
1063,0\1
1064,0\1
1066,0\1
1076,0\1
1077,0\1
1079,0\1
1080,0\1
1082,0\1
1083,0\1
1084,0\1
1085,0\1
1086,0\1
1087,0\1
1089,0\1
1099,0\1
1100,0\1
1102,0\1
1103,0\1
1105,0\1
1106,0\1
1107,0\1
1108,0\1
1109,0\1
1110,0\1
1112,0\1
1122,0\1
1123,0\1
1125,0\1
1126,0\1
1128,0\1
1129,0\1
1130,0\1
1131,0\1
1132,0\1
1133,0\1
1135,0\1
1145,0\1
1146,0\1
1148,0\1
1149,0\1
1151,0\1
1152,0\1
1153,0\1
1154,0\1
1155,0\1
1156,0\1
1158,0\1
1168,0\1
1169,0\1
1171,0\1
1172,0\1
1174,0\1
1175,0\1
1176,0\1
1177,0\1
1178,0\1
1179,0\1
1181,0\1
1191,0\1
1192,0\1
1194,0\1
1195,0\1
1197,0\1
1198,0\1
1199,0\1
1200,0\1
1201,0\1
1202,0\1
1204,0\1
1214,0\1
1215,0\1
1217,0\1
1218,0\1
1220,0\1
1221,0\1
1222,0\1
1223,0\1
1224,0\1
1225,0\1
1227,0\1
1245,0\28
1263,0\29
1264,0\23
1266,0\13
1267,0\1
1269,0\13
1270,0\3
1271,0\3
1272,0\3
1275,0\13
1276,0\13
1277,0\13
1278,0\13
1282,0\7
1296,0\1
1314,0\2
1315,0\2
1317,0\2
1318,0\1
1319,0\2
1320,0\2
1322,0\2
1323,0\2
1324,0\2
1325,0\2
1328,0\2
1329,0\2
1330,0\2
1331,0\2
1335,0\2
1348,0\26
1364,0\3
1382,0\4
1383,0\4
1385,0\4
1386,0\1
1388,0\4
1389,0\4
1390,0\4
1393,0\4
1407,0\1
1425,0\2
1426,0\2
1428,0\2
1429,0\1
1430,0\2
1431,0\2
1433,0\2
1434,0\2
1435,0\2
1438,0\2
1451,0\1
1467,0\3
1485,0\4
1486,0\4
1488,0\4
1489,0\1
1491,0\4
1492,0\4
1493,0\4
1496,0\4
1510,0\2
1528,0\2
1529,0\2
1531,0\2
1532,0\1
1533,0\2
1534,0\2
1536,0\2
1537,0\2
1538,0\2
1541,0\2
1554,0\1
1570,0\3
1588,0\4
1589,0\4
1591,0\4
1592,0\1
1594,0\4
1595,0\4
1596,0\4
1599,0\4
1613,0\2
1631,0\2
1632,0\2
1634,0\2
1635,0\1
1636,0\2
1637,0\2
1639,0\2
1640,0\2
1641,0\2
1644,0\2
1657,0\1
1674,0\3
1693,0\4
1694,0\4
1696,0\4
1697,0\1
1699,0\4
1700,0\4
1701,0\4
1704,0\4
1719,0\2
1738,0\2
1739,0\2
1741,0\2
1742,0\1
1743,0\2
1744,0\2
1746,0\2
1747,0\2
1748,0\2
1751,0\2
1765,0\1
1781,0\3
1799,0\4
1800,0\4
1802,0\4
1803,0\1
1805,0\4
1806,0\4
1807,0\4
1810,0\4
1824,0\2
1842,0\2
1843,0\2
1845,0\2
1846,0\1
1847,0\2
1848,0\2
1850,0\2
1851,0\2
1852,0\2
1855,0\2
1868,0\1
1884,0\3
1901,0\1
1919,0\4
1920,0\4
1922,0\4
1923,0\1
1925,0\4
1926,0\4
1927,0\4
1930,0\3
1951,0\3
1952,0\3
1954,0\3
1955,0\1
1957,0\3
1958,0\3
1959,0\3
1960,0\3
1961,0\3
1964,0\2
1978,0\2
1995,0\1
2013,0\2
2014,0\2
2016,0\2
2017,0\1
2018,0\2
2019,0\2
2021,0\2
2022,0\2
2023,0\2
2026,0\2
2047,0\2
2048,0\2
2050,0\2
2051,0\1
2052,0\2
2053,0\2
2055,0\2
2056,0\2
2057,0\2
2058,0\2
2059,0\2
2062,0\1
2075,0\1
2092,0\1
2108,0\3
2126,0\4
2127,0\4
2129,0\4
2130,0\1
2132,0\4
2133,0\4
2134,0\4
2137,0\3
2151,0\2
2169,0\2
2170,0\2
2172,0\2
2173,0\1
2174,0\2
2175,0\2
2177,0\2
2178,0\2
2179,0\2
2182,0\2
2195,0\1
2211,0\3
2230,0\4
2231,0\4
2233,0\4
2234,0\1
2236,0\4
2237,0\4
2238,0\4
2241,0\3
2256,0\1
2274,0\2
2275,0\2
2277,0\2
2278,0\1
2279,0\2
2280,0\2
2282,0\2
2283,0\2
2284,0\2
2287,0\2
2300,0\1
2318,0\1
2319,0\1
2320,0\1
2321,0\1
2323,0\1
2324,0\1
2325,0\1
2327,0\1
2340,0\1
2341,0\1
2342,0\1
2343,0\1
2345,0\1
2346,0\1
2347,0\1
2348,0\1
2350,0\1
2362,0\1
2363,0\1
2364,0\1
2365,0\1
2367,0\1
2368,0\1
2369,0\1
2371,0\1
2386,0\1
2387,0\1
2388,0\1
2389,0\1
2391,0\1
2392,0\1
2393,0\1
2395,0\1
2408,0\2
2409,0\2
2410,0\1
2411,0\1
2413,0\1
2414,0\1
2415,0\1
2416,0\1
2418,0\1
2430,0\1
2431,0\1
2432,0\1
2433,0\1
2435,0\1
2436,0\1
2437,0\1
2439,0\1
2454,0\1
2455,0\1
2456,0\1
2457,0\1
2459,0\1
2460,0\1
2461,0\1
2463,0\1
2476,0\2
2477,0\1
2478,0\1
2479,0\1
2481,0\1
2482,0\1
2483,0\1
2484,0\1
2486,0\1
2498,0\1
2499,0\1
2500,0\1
2501,0\1
2503,0\1
2504,0\1
2505,0\1
2507,0\1
2522,0\1
2523,0\1
2524,0\1
2525,0\1
2527,0\1
2528,0\1
2529,0\1
2531,0\1
2544,0\1
2545,0\1
2546,0\1
