Line,ProbCoup
41,1\57
43,1\57
45,1\57
47,1\57
49,1\57
51,1\57
53,1\57
55,1\57
57,1\57
59,1\57
61,1\57
63,1\57
65,1\57
67,1\57
69,1\57
71,1\57
73,1\57
75,1\57
85,0\1
86,0\1
107,0\1
128,0\2
129,0\1
132,0\2
133,0\2
134,0\2
156,0\1
177,0\2
178,0\1
181,0\2
182,0\2
183,0\2
206,0\1
229,0\2
230,0\1
233,0\2
234,0\2
235,0\2
258,0\1
281,0\2
282,0\1
285,0\2
286,0\2
287,0\2
310,0\1
331,0\2
332,0\1
335,0\2
336,0\2
337,0\2
359,0\1
380,0\2
381,0\1
384,0\2
385,0\2
386,0\2
453,1\3
454,1\2
456,1\3
457,1\1
459,1\3
464,1\1
466,1\3
467,1\2
469,1\3
473,1\3
474,1\3
476,1\3
478,1\2
479,1\2
480,1\1
482,1\2
484,1\2
486,1\2
488,1\3
489,1\2
490,0\1
492,1\1
494,1\3
496,1\3
498,1\3
499,1\3
500,1\2
502,1\3
505,1\3
506,1\3
507,1\3
510,1\3
514,1\3
515,0\1
518,0\1
521,1\1
525,1\2
526,1\2
529,1\2
532,1\1
534,0\1
539,1\2
540,1\2
541,1\2
543,1\1
545,0\1
547,1\2
548,1\1
553,1\1
559,1\2
560,1\2
562,1\2
564,1\2
567,1\2
568,1\2
572,1\2
573,1\2
576,1\2
580,1\2
582,1\2
583,1\2
584,1\2
586,1\1
588,0\1
590,1\2
591,0\1
592,0\1
594,1\1
596,0
598,1\1
613,1\3
614,0
616,1\3
617,1\3
618,1\3
621,1\1
635,1\3
636,0\1
638,1\3
651,1\3
652,0\1
654,1\3
668,1\3
669,0\1
672,1\3
685,1\4
686,0\1
688,1\4
701,1\3
702,0\1
704,1\3
717,1\3
718,0\1
721,1\3
722,0\1
724,1\3
739,0\1
740,0\1
741,0\1
742,0\1
746,0\1
747,0\1
748,0\1
749,0\1
753,0\1
766,0\1
767,0\1
768,0\1
769,0\1
773,0\1
774,0\1
775,0\1
776,0\1
780,0\1
793,0\1
794,0\1
795,0\1
796,0\1
800,0\1
801,0\1
802,0\1
803,0\1
807,0\1
820,0\1
821,0\1
822,0\1
823,0\1
827,0\1
828,0\1
829,0\1
830,0\1
834,0\1
848,0\2
849,0\1
850,0\2
851,0\1
855,0\2
856,0\2
857,0\2
858,0\1
860,0\2
861,0\1
865,0\1
879,0\1
880,0\1
881,0\1
882,0\1
886,0\1
887,0\1
888,0\1
889,0
891,0\1
892,0\1
896,0\1
911,0\1
912,0\1
913,0\1
914,0\1
918,0\1
919,0\1
920,0\1
921,0\1
925,0\1
938,0\1
939,0\1
940,0\1
941,0\1
945,0\1
946,0\1
947,0\1
948,0\1
952,0\1
965,0\1
966,0\1
967,0\1
968,0\1
972,0\1
973,0\1
974,0\1
975,0\1
979,0\1
992,0\1
993,0\1
994,0\1
995,0\1
999,0\1
1000,0\1
1001,0\1
1002,0\1
1006,0\1
1020,0\2
1021,0\1
1022,0\2
1023,0\1
1027,0\2
1028,0\2
1029,0\2
1030,0\1
1032,0\2
1033,0\1
1037,0\1
1051,0\2
1052,0\1
1053,0\2
1054,0\1
1058,0\2
1059,0\2
1060,0\2
1061,0\1
1063,0\2
1064,0\1
1068,0\1
1082,0\1
1083,0\1
1085,0\1
1086,0\1
1088,0\1
1100,0\1
1101,0\1
1103,0\1
1104,0\1
1106,0\1
1118,0\1
1119,0\1
1121,0\1
1122,0\1
1124,0\1
1136,0\1
1137,0\1
1139,0\1
1140,0\1
1142,0\1
1158,0\2
1174,0\2
1188,0\1
1189,0\1
1191,0\1
1192,0\1
1194,0\1
1206,0\1
1207,0\1
1209,0\1
1210,0\1
1212,0\1
1224,0\1
1225,0\1
1227,0\1
1228,0\1
1230,0\1
1242,0\1
1243,0\1
1245,0\1
1246,0\1
1248,0\1
1264,0\2
1280,0\2
1295,1\4
1296,0\1
1298,1\4
1299,1\4
1300,0\1
1303,1\4
1320,1\1
1321,1\1
1323,1\1
1324,1\1
1325,1\1
1326,1\1
1327,1\1
1328,1\1
1330,1\1
1331,1\1
1332,1\1
1333,1\1
1334,1\1
1335,0
1338,1\1
1339,1\1
1342,1\1
1345,1\1
1348,1\1
1350,1\1
1353,1\1
1354,1\1
1355,1\1
1356,1\1
1358,1\1
1359,1\1
1361,1\1
1363,1\1
1364,1\1
1366,1\1
1368,0
1370,1\1
1371,0
1373,1\1
1374,1\1
1375,1\1
1376,1\1
1377,1\1
1379,1\1
1380,1\1
1382,1\1
1384,1\1
1386,1\1
1387,1\1
1389,1\1
1391,1\1
1393,1\1
1395,1\1
1396,1\1
1398,0
1401,1\1
1403,1\1
1408,1\1
1410,1\1
1413,1\1
1416,1\1
1420,0
