Line,ProbCoup
58,2\78
68,2\78
73,2\78
75,2\78
76,2\78
77,2\78
78,2\78
79,2\78
80,2\78
81,2\78
82,2\78
83,2\78
89,2\78
91,2\78
92,2\78
93,2\78
94,2\78
96,2\78
102,2\78
107,2\78
116,2\78
117,2\78
118,2\78
124,2\78
125,2\78
126,2\78
127,2\78
128,2\78
129,2\78
130,2\78
131,2\78
132,2\78
143,0\5
144,0\5
156,0\3
157,0\1
159,0\3
169,1\26
170,1\1
172,1\26
184,1\30
185,0\1
187,1\30
188,0\1
196,1\30
197,1\30
199,1\30
200,1\30
201,1\6
203,1\30
216,0\1
217,0\1
219,0\1
229,1\2
230,1\1
232,1\2
245,1\6
246,0\1
252,1\6
253,1\6
254,0\4
256,1\6
269,0\2
270,0\1
272,0\2
273,0\2
274,0\2
275,0\2
276,0\2
278,0\2
295,0\11
296,0\1
299,0\11
300,0\11
302,0\11
306,0\11
307,0\11
309,0\11
310,0\10
311,0\10
315,0\11
316,0\11
317,0\11
334,0\1
335,0\1
337,0\1
338,0\1
340,0\1
341,0\1
342,0\1
343,0\1
344,0\1
345,0\1
361,0\1
362,0\1
364,0\1
365,0\1
366,0\1
367,0\1
369,0\1
371,0\1
372,0\1
410,0\1
446,0\6
447,0\6
449,0\6
450,0\1
452,0\6
453,0\1
455,0\6
456,0\6
457,0\6
460,0\6
491,0\2
522,0\10
523,0\2
526,0\10
527,0\2
530,0\10
531,0\7
532,0\3
533,0\3
534,0
537,0\7
538,0\7
539,0\7
540,0
544,0\10
545,0\10
547,0\10
548,0\8
549,0\1
551,0\7
552,0\2
556,0\7
557,0\7
560,0\7
561,0\7
563,0\7
564,0\7
566,0\7
567,0\4
569,0\7
570,0\4
575,0\7
576,0\4
581,0\7
582,0\7
589,0
591,0\8
607,0\6
608,0\6
609,0\6
611,0\6
625,0\1
626,0\1
629,0\1
630,0\1
633,0\1
634,0\1
635,0\1
637,0\1
657,0\11
675,0\3
676,0\1
679,0\2
680,0\1
683,0\1
684,0\1
685,0\1
687,0\1
700,0\1
701,0\1
703,0\1
722,0\8
723,0\1
724,0\1
725,0\1
726,0\7
728,0\6
743,0
757,0\8
772,0\8
773,0\8
774,0\8
803,0\1
804,0\1
805,0\1
808,0\1
809,0\1
810,0\1
812,0\1
813,0\1
814,0
818,0\1
819,0
820,0
821,0\1
822,0\1
823,0\1
825,0
827,0
839,0\7
840,0\7
841,0\1
842,0\7
843,0\5
844,0\5
845,0\5
846,0\5
848,0\5
849,0\5
850,0\3
852,0\4
854,0\5
856,0\7
869,0\1
870,0\1
871,0\1
872,0\1
874,0\1
875,0\1
876,0\1
878,0\1
892,0\1
893,0\1
895,0\1
906,0\1
907,0
909,0\1
922,0\3
936,0\1
937,0\1
939,0\1
950,0\1
951,0
953,0\1
967,0\3
987,0\6
988,0\6
989,0
991,0\6
992,0\6
993,0\6
994,0\6
996,0\6
997,0\6
999,0\6
1000,0\6
1006,0\6
1007,0\6
1010,0\6
1011,0\6
1012,0\6
1014,0\6
