Line,ProbCoup
148,1\391
159,0\2
160,0\2
184,0\201
203,0\9
224,0\32
225,0\16
227,0\30
228,0\30
229,0\26
232,0\16
253,0\1
282,0\4
308,0\1
309,0\1
334,0\1
362,0\1
389,0\1
390,0\1
392,0\1
393,0\1
419,0\1
449,0\5
450,0\5
452,0\5
453,0\5
482,0\6
483,0\1
485,0\6
486,0\6
487,0\6
488,0\6
490,0\3
491,0\2
493,0\3
494,0\3
497,0\6
527,0\8
528,0\5
531,0\8
532,0\6
533,0\6
535,0\5
536,0\2
538,0\5
539,0\5
542,0\8
567,0\1
597,0\1
598,0\1
600,0\1
601,0\1
602,0\1
604,0\1
629,0\1
630,0\1
633,0\1
634,0\1
635,0\1
636,0
637,0
639,0
645,0\1
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
673,0\1
674,0
677,0\1
678,0\1
679,0\1
697,0
698,0
701,0
702,0
703,0
707,1\2
711,1\2
716,1\2
720,0\1
721,1\2
722,0\1
723,0\1
724,0\1
728,0\1
730,0\1
731,0\1
733,0\1
735,0\1
737,0\1
740,0\1
742,0\1
744,0\1
745,0\1
746,0\1
747,0\1
750,0\1
751,0\2
752,0\2
753,0\2
754,0\2
755,0\2
782,0\2
783,0\2
785,0\1
786,0\1
788,0\2
813,0\1
814,0\2
816,0\2
843,0\2
844,0\1
846,0\2
876,0\1
877,0\2
879,0\1
907,0\2
908,0\2
910,0\1
947,0\2
948,0\2
950,0\2
988,0\2
1006,0\2
1007,0\1
1009,0\1
1010,0\1
1012,0\1
1013,0\1
1015,0\1
1016,0\1
1018,0\1
1020,0\1
1021,0\1
1023,0\1
1024,0\1
1025,0\1
1054,0\1
1090,0\1
1091,0\1
1093,0\1
1094,0\2
1096,0\1
1097,0\2
1098,0\2
1100,0\2
1101,0\2
1103,0\2
1104,0\2
1105,0\2
1108,0\2
1134,0\2
1135,0\1
1137,0\1
1169,0\1
1170,0\1
1172,0\4
1199,0\2
1200,0\3
1202,0\2
1240,0\1
1273,0\2
1274,0\2
1276,0\2
1303,0\2
1304,0\2
1306,0\2
1339,0\1
1340,0\1
1342,0\1
1343,0\1
1345,0\1
1346,0\1
1348,0\1
1349,0\4
1352,0\1
1353,0\4
1354,0\4
1357,0\4
1383,0\4
1384,0\4
1386,0\4
1412,0\4
1413,0\4
1415,0\4
1443,0\2
1444,0\2
1446,0\2
1447,0\4
1448,0\2
1449,0\1
1450,0\2
1453,0\10
1466,0\2
1467,0\10
1469,0\10
1470,0\10
1471,0\10
1472,0\10
1475,0\10
1504,0\10
1505,0\10
1507,0\10
1508,0\4
1509,0\2
1510,0\4
1511,0\2
1512,0\7
1513,0\10
1514,0\3
1515,0\1
1517,0\3
1518,0\10
1521,0\1
1526,0\10
1553,0\10
1554,0\10
1556,0\10
1586,0\10
1587,0\10
1589,0\10
1590,0\10
1591,0\10
1592,0\1
1593,0\1
1594,0\4
1595,0\10
1596,0\2
1597,0\1
1598,0\2
1600,0\2
1602,0\2
1603,0\2
1607,0\2
1612,0\1
1644,0\1
1645,0\1
1647,0\1
1677,0\2
1678,0\1
1680,0\1
1681,0\8
1682,0\1
1683,0\8
1685,0\2
1686,0\8
1687,0\2
1688,0\8
1689,0\1
1690,0\1
1691,0\1
1698,0\10
1700,0\1
1727,0\10
1728,0\10
1730,0\10
1731,0\10
1732,0\10
1733,0\10
1734,0\10
1735,0\10
1736,0\10
1737,0\4
1739,0\2
1740,0\4
1741,0\2
1745,0\6
1774,0\10
