Line,ProbCoup
104,1\47
107,1\10
137,1\10
152,1\10
173,1\1
174,1\10
177,1\10
178,1\10
179,1\10
180,1\10
181,1\10
186,1\10
187,0
188,0
191,1\10
192,1\10
196,1\10
197,1\10
198,0
238,0\5
282,0
304,1\15
356,0\1
357,1\14
359,1\10
360,1\10
361,1\10
362,1\10
363,1\10
364,1\10
366,1\4
400,0\7
436,0
472,0\1
510,1\10
522,1\10
523,1\10
538,1\10
539,1\46
549,0
556,0
557,0
558,0
559,1\46
578,1\46
579,0\3
580,1\43
582,0\3
583,1\40
585,0
586,1\40
588,0
589,1\40
591,1\40
592,1\40
593,0\4
610,0\4
611,0\3
624,0\1
625,0\3
627,0\3
628,0\3
631,0\3
646,0\3
647,0\2
662,0\1
663,0\2
665,0\2
666,0\2
669,0\4
682,0\4
683,0\2
696,0\1
697,0\2
699,0\2
700,0\2
703,0\3
716,0\2
729,0\1
730,0\2
732,0\2
733,0\2
736,0\3
749,0\3
750,0\2
763,0\1
764,0\2
766,0\2
767,0\2
770,0\3
783,0\3
784,0\2
797,0\1
798,0\2
800,0\2
801,0\2
804,0\6
821,0\6
822,0\2
835,0\1
836,0\2
838,0\2
839,0\2
842,1\24
855,0\4
856,1\24
859,0\10
862,0\1
863,0\9
864,0\1
865,0\8
866,0\1
867,0\7
868,0\1
869,0\6
870,0\1
871,0\5
872,0\1
873,0\4
874,0\1
875,0\3
876,0\2
877,0\1
880,1\15
883,1\24
886,0\3
899,0\1
900,0\3
902,0\3
903,0\3
906,0\3
919,0\3
920,0\2
933,0\1
934,0\2
936,0\2
937,0\2
940,0\1
954,0\1
955,1\40
966,0\1
979,1\47
,1\10
