Line,ProbCoup
45,1\22
73,1\22
124,0\1
125,0\1
142,0\1
143,0\1
145,0\1
146,0\1
147,0\1
148,0\1
149,0\1
166,0\2
167,0\1
169,0\2
187,0\1
188,0\1
190,0\1
205,0\1
206,0\1
208,0\1
225,0\1
226,0\1
228,0\1
253,0\1
254,0\1
257,0\1
258,0\1
259,0\1
260,0\1
261,0\1
263,0\1
265,0\1
266,0\1
267,0\1
268,0\1
271,0\1
285,0\1
299,0
313,0\1
327,0\1
341,0\1
355,0\1
369,0\1
383,0
398,0\6
399,0
401,0\6
402,0\6
403,0\6
404,0\6
437,1\3
438,0\1
440,1\3
441,1\3
442,1\3
443,1\3
475,0\1
476,0\1
478,0\1
479,0\1
480,0\1
514,0\1
515,0\1
517,0\1
518,0\1
519,0\1
520,0\1
522,0\1
544,0\2
545,0\1
547,0\2
548,0\2
549,0\2
550,0\2
570,0\3
571,0\1
573,0\3
574,0\3
575,0\3
599,0\1
600,0\1
602,0\1
603,0\1
604,0\1
605,0\1
607,0\1
621,1\6
622,0\1
625,1\6
626,0\1
635,1\6
636,1\6
637,1\6
640,1\6
641,1\6
642,0\5
643,0\5
644,0\3
649,1\6
650,1\6
651,0\5
652,0\5
653,0\3
658,1\6
659,1\6
660,1\6
664,1\6
665,1\6
666,1\6
670,1\6
671,1\6
672,1\6
673,1\6
675,1\6
676,1\2
680,0\1
681,0\1
683,0
684,0
689,1\2
692,1\6
696,1\6
697,1\6
699,1\6
701,0\2
705,0\2
708,0\2
709,0\2
712,0\2
713,0\2
717,0\2
720,0\2
721,0\2
722,0\2
724,0\2
725,0\2
729,1\6
730,1\6
731,1\6
733,1\6
735,1\6
738,1\6
739,1\6
742,0\1
772,0\3
773,0\1
775,0\2
776,0\2
777,0\2
805,0\3
806,0\1
808,0\3
809,0\3
810,0\3
811,0\3
812,0\3
816,0\1
818,0\1
819,0\1
820,0\1
822,0\1
823,0\1
824,0\1
832,0\1
833,0\1
834,0\1
837,0\1
839,0\1
840,0\1
841,0\1
843,0\1
844,0\1
845,0\1
847,0\1
848,0\1
851,0\1
853,0\1
855,0\2
856,0\1
858,0\2
859,0
861,0\2
862,0\1
864,0\2
865,0\1
867,0\2
868,0\2
870,0\2
871,0\2
873,0\2
896,0\2
897,0\1
899,0\2
900,0\1
901,0\2
902,0\1
904,0\1
922,0\2
923,0\2
924,0\2
925,0\2
926,0\2
934,0\2
943,0\2
944,0\1
946,0\2
947,0\2
957,0\1
