Line,ProbCoup
47,1\12
49,1\12
51,1\12
52,1\12
53,1\12
63,0\1
64,0\1
95,1\4
96,0\1
98,1\4
99,1\4
100,0\2
102,1\4
103,1\4
104,1\4
105,0\2
107,1\4
108,0\1
110,1\3
111,0\1
113,1\3
114,1\3
115,1\3
116,1\2
118,0\2
119,0\1
121,0\1
122,0\1
124,0\1
143,0\2
165,0\2
166,0\2
167,0\2
168,0\2
169,0\2
171,0\2
172,0\2
174,0\2
175,0\1
178,0\2
192,1\12
206,0\2
207,0\2
208,0\2
209,0\2
210,0\2
212,0\2
223,1\12
237,0\1
238,0\1
239,0\1
240,0\1
241,0\1
242,0\1
243,0\1
244,0\1
246,0\1
249,0\1
250,0\1
251,0\1
253,0\1
255,0\1
269,0\1
270,0\1
271,0\1
272,0\1
273,0\1
274,0\1
275,0\1
276,0\1
279,0\1
282,0\1
283,0\1
284,0\1
286,0\1
288,0\1
