Line,ProbCoup
0,0\2
1,1\2
2,0\3
3,0\6
4,0\3
5,0\6
6,0\1
7,0\2
8,0\1
9,0\3
10,0\3
11,0\3
12,1\2
13,0\3
14,1\6
15,0\2
16,0\4
17,0\1
18,1\3
19,1\2
20,0\5
21,0\3
22,0\2
23,0\2
24,0\3
25,1\5
26,0\3
27,0\2
28,0\1
29,0\1
30,0
31,0\5
32,0\5
33,0\1
34,1\2
35,0\1
36,0\2
37,0\1
38,0\3
39,0\4
40,0\3
41,1\2
42,0\1
43,1\3
44,0\2
45,0\1
46,1\5
47,0\3
48,0\5
49,0
50,0\4
51,0
52,1\3
53,0\2
54,0\2
55,0\3
56,0\2
57,0\1
58,0\4
59,0\2
60,0\4
61,0\2
62,0\2
63,0\4
64,0\1
65,0\5
66,0\1
67,1\3
68,0\1
69,0\5
70,0\1
71,0\2
72,0\1
73,0\2
74,0\1
75,0\3
76,1\4
77,0\4
78,0\3
79,0
80,1\3
81,1\4
82,1\2
83,2\2
84,0\2
85,1\3
86,0\2
87,0\2
88,0\3
89,0\1
90,0\2
91,0\2
92,0\2
93,0\2
94,1\3
95,0\2
96,0\6
97,1\4
98,0\1
99,0
100,0\4
101,0\1
102,0\2
103,0\2
104,0\3
105,0\2
106,0\6
107,0\3
108,1\3
109,0\3
110,0
111,0\2
112,0\5
113,0
114,2\5
115,1\4
116,0\2
117,0\6
118,0\5
119,1\3
120,0\3
121,1\3
122,1\2
123,0\2
124,0\3
125,1\4
126,0\4
127,0\5
128,1\2
129,0\1
130,0\1
131,0\1
132,0\4
133,0\2
134,0\4
135,0\2
136,0\1
137,1\7
138,0\3
139,1\3
140,0\3
141,0\1
142,1\4
143,1\5
144,0\6
145,0\2
146,0\1
147,0\5
148,0\1
149,0\2
150,1\3
151,0\1
152,0\3
153,0
154,0\3
155,0\4
156,0\3
157,1\4
158,0\3
159,1\3
160,0\3
161,0\3
162,0\3
163,1\2
164,0
165,1\4
166,0\1
167,0\4
168,0\3
169,0\1
170,0\1
171,1\4
172,1\3
173,0\2
174,0\2
175,0\2
176,0\6
177,0\5
178,0\1
179,0\3
180,1\4
181,1\4
182,0\2
183,0\1
184,0\3
185,0\4
186,1\2
187,0\1
188,0\2
189,1\3
190,1\5
191,1\5
192,0\4
193,0\1
194,0\1
195,0\2
196,0\4
197,1\2
198,0\3
199,1\4
200,0\3
201,2\8
202,1\2
203,0\3
204,0\4
205,1\3
206,0\1
207,1\5
208,0\1
209,0\2
210,0\2
211,1\3
212,0\4
