Line,ProbCoup
110,2\21
111,2\21
112,2\21
113,2\21
114,2\21
153,0\1
166,0\16
181,0\1
195,0\11
212,2\21
213,2\21
214,2\21
215,2\21
216,2\21
217,2\21
219,2\21
234,1\1
249,1\2
265,0
280,1\2
281,1\2
282,0
285,1\2
286,1\2
290,1\2
291,1\2
292,1\2
293,1\1
296,1\2
297,1\2
298,1\2
299,1\2
301,0
302,0
303,1\2
305,1\2
320,0
335,0
351,0
367,0
368,0
369,0
371,0
372,0
375,0
376,0
377,0
378,0
382,0
383,0
384,0
385,0
387,0
388,0
389,0
391,0
408,1\1
425,1\1
443,0
461,1\1
462,1\1
463,0
465,1\1
466,1\1
469,1\1
470,1\1
471,1\1
472,1\1
475,1\1
477,1\1
478,1\1
479,1\1
481,0
482,0
483,1\1
485,1\1
500,0
501,0
502,0
504,0
505,0
507,0
516,0\1
517,0\1
519,0\1
538,2\21
539,2\21
540,0
542,2\21
544,2\21
545,2\21
546,2\21
548,2\21
550,2\21
551,2\21
552,0\17
554,2\21
555,2\21
561,2\21
562,2\21
564,2\21
565,2\21
566,2\21
569,2\21
570,2\21
581,2\21
582,2\21
584,2\21
585,2\21
586,2\21
587,2\21
588,2\21
589,2\21
591,2\21
592,2\21
594,2\21
595,2\21
596,2\21
597,2\21
599,2\21
600,2\21
601,0
605,2\21
607,2\21
609,0
610,0
612,2\21
613,2\20
615,0\2
617,0\2
619,2\21
620,2\2
621,0\19
622,0\9
623,0\19
624,0\18
626,0\3
628,0\3
630,2\16
631,2\16
633,1\2
634,1\2
636,1\10
637,1\10
639,1\11
640,1\11
642,1\10
643,1\10
645,0
646,0
648,2\11
649,2\11
651,0\5
652,0\5
654,0
655,0
657,0
658,0
660,0
661,0
663,1\2
664,1\2
666,0
667,0
669,0
670,0
672,1\1
673,0
675,1\1
677,1\1
679,0\9
680,0\9
682,0\9
684,0\9
686,2\21
687,2\21
688,2\21
690,2\11
692,2\11
694,0
697,2\21
700,2\21
711,2\21
713,2\21
714,2\21
716,2\21
717,2\21
720,2\21
722,2\21
723,2\21
724,2\21
725,2\21
726,2\21
730,2\21
733,2\21
735,2\21
737,2\21
738,2\21
740,2\21
741,1\10
743,0
744,0
746,1\10
748,2\21
750,2\21
751,2\21
753,2\21
758,2\21
759,2\21
770,2\21
772,2\5
774,1\20
776,2\20
792,0
793,0
794,0
795,0
796,0
797,0
799,0
812,0
822,0\7
823,0\7
824,0\7
834,0\11
847,0
859,0
860,0
861,0
873,0\11
874,0
875,0
877,0\11
889,0\13
890,0\13
891,0\13
892,0\13
894,0\13
907,0
908,0
909,0
920,0\8
934,0\3
945,0\3
954,2\5
967,0
979,0\11
980,0
982,0\11
983,0\11
990,0\11
992,0
1001,2\21
1002,2\21
1003,2\21
1004,2\21
1005,2\21
1006,2\21
1007,2\21
1016,0
1030,0\1
1031,0\1
1032,0\1
1081,2\21
1082,2\21
1083,2\21
1089,2\21
1096,0\12
1097,0\12
1112,2\20
1113,2\20
1114,0
1120,2\20
1127,2\20
1128,2\20
1145,2\20
1146,0\11
1147,0\11
1148,0\11
1154,0\2
1155,0\2
1156,0\2
1157,0\2
1158,0\11
1160,0\2
1161,0\10
1168,0\10
1169,0\11
1176,0\2
1185,0\11
1186,0\11
1187,2\3
1193,2\3
1200,2\3
1201,2\3
1207,1\1
1208,0
1209,1\1
1210,0
1211,1\1
1213,1\1
1215,2\3
1222,0
1229,2\11
1230,2\11
1236,2\11
1243,2\11
1244,0\1
1250,0\1
1251,2\12
1253,2\12
1254,2\12
1256,2\12
1272,2\12
1273,2\12
1275,2\12
1277,2\12
1278,2\12
1279,2\12
1285,2\12
1292,0\1
1293,0\1
1299,0
1300,0
1301,0
1303,0
1304,0
1307,0
1308,0
1310,0
1311,0
1313,0
1314,0
1316,0
1318,0
1332,0
1333,1\1
1334,1\1
1340,1\1
1347,1\1
1348,1\1
1354,1\1
1355,0
1356,0
1358,1\1
1360,1\1
1367,1\1
1373,1\1
1374,0
1380,1\1
1387,1\1
1388,0
1394,0
1395,0
1396,0
1403,0
1409,0
1410,0
1416,0
1423,0
1424,0
1430,0\9
1431,0\9
1432,0\9
1447,0\9
1448,0\9
1449,0\9
1455,0\6
1462,0\6
1463,0\6
1464,0\6
1466,0\1
1467,0\6
1473,0\6
1474,0\6
1489,0\6
1490,0\5
1491,0\6
1497,0\6
1504,0\6
1505,0\6
1506,1\2
1508,1\2
1509,1\2
1515,1\2
1516,0
1538,0
1539,0
1540,0
1541,0
1542,0
1544,0
1545,0
1546,0
1548,0
1549,0
1551,0
1557,0
1558,0
1559,0
1560,0
1562,0
1570,0
1571,0\18
1572,0\18
1574,0\18
1577,0\18
1578,0\9
1579,0\9
1581,0\9
1584,0\9
1592,0\9
1593,1\20
1602,1\20
1603,1\20
1604,1\20
1610,0\12
1617,0\12
1619,0\12
1620,0\12
1621,0\12
1623,0
1626,0\12
1627,0\2
1628,0\2
1630,0\2
1631,0\2
1634,0\1
1635,0\1
1636,0\1
1637,0\1
1658,0\1
1659,0\3
1660,0\3
1661,0\3
1663,0\3
1664,0\2
1665,0\2
1671,0\2
1678,0\2
1679,0
1681,0
1682,0\2
1683,2\5
1688,2\5
1708,2\5
1709,2\5
1710,2\5
1711,0\2
1717,0\2
1718,0\2
1721,0\2
1722,0\1
1725,0\1
1727,0\1
1738,0
1747,0\2
