Line,ProbCoup
90,0\4
91,0\4
101,0\4
102,0\4
112,1\3
113,0\2
124,1\7
125,1\7
126,1\7
127,1\7
128,0\6
134,0\6
143,1\7
144,1\7
145,1\7
146,1\7
148,1\4
149,1\4
150,1\4
152,1\4
153,1\4
154,1\4
155,1\4
156,1\4
158,1\1
159,1\1
161,0\3
162,0\3
163,0\3
164,0\3
165,0\3
166,0\3
167,0\3
168,0\3
169,0\3
170,0\3
172,0\3
173,0\3
174,0\1
177,0\3
178,0\3
179,0\3
180,0\3
181,0\3
182,0
187,1\4
188,1\4
191,0\3
192,0\3
193,0\3
194,0\3
197,0\3
198,0\3
199,0\3
200,0\3
201,0\3
204,0\3
206,0\3
213,0
221,0
229,0
237,0
247,0\3
248,0\3
249,0\3
250,0\3
251,0\3
252,0\2
253,0\2
255,0\3
256,0\3
257,0\3
260,0\1
271,0\3
272,0\3
273,0\3
274,0\3
275,0\3
276,0\3
277,0\3
278,0
279,0
280,0
281,0
282,0
285,0\3
287,0\3
288,0
293,0\3
294,0\3
296,0
297,0
301,0
313,0\3
314,0\3
315,0\3
316,0\3
317,0\3
318,0\3
320,0
321,0
323,0\3
324,0\3
325,0\3
329,0
333,0
345,0\3
346,0
348,0\3
349,0\3
350,0\3
351,0\3
352,0\3
353,0\3
354,0\3
356,0
357,0
359,0\3
360,0\3
361,0\3
362,0\3
364,0\3
365,0\3
366,0\3
368,0\3
371,0\3
374,0\3
375,0\3
377,0\3
378,0\3
388,0\3
389,0\3
391,0\3
392,0\3
393,0\3
394,0\3
403,1\4
404,1\4
419,1\1
420,1\1
421,1\1
422,1\1
424,0
425,0
426,0
427,0
429,0
430,0
431,0
433,0
435,0
436,0
439,0
442,0
455,0
456,0
464,0\3
465,0
467,0\3
468,0\3
469,0\3
472,0
