Line,ProbCoup
68,2\138
76,2\141
79,2\141
104,2\140
105,2\140
106,2\140
107,2\140
108,2\140
109,2\140
116,2\140
118,2\140
120,2\140
121,2\140
123,2\140
124,2\140
125,0
128,2\140
129,2\140
131,2\140
132,2\140
133,2\140
134,2\140
136,2\140
137,2\140
138,2\140
139,0\138
141,2\140
142,2\140
143,2\140
144,2\140
145,2\136
147,2\140
148,2\140
149,2\140
150,2\140
159,0\2
167,0\2
175,0\2
180,2\2
193,0\2
194,0\2
196,0\2
197,0\2
209,0\4
219,0\2
233,0\2
234,0\2
235,0\2
242,0
250,2\36
251,2\36
253,0\2
254,0
258,0\2
260,2\34
268,0\2
276,2\38
277,2\38
278,2\38
279,0\2
282,2\36
283,2\36
285,2\36
286,2\36
287,2\36
288,2\36
289,2\36
290,2\36
304,2\138
305,2\138
306,2\138
308,0\98
309,0\2
310,0
312,0\2
329,0\102
331,2\138
333,2\138
348,2\141
349,0\100
350,0\100
351,0\100
357,0\100
360,0\100
370,0\6
371,0\6
372,0\6
373,0\6
374,0\6
379,0\86
381,0\86
382,0\28
383,0\28
384,0\84
386,0\84
387,0
389,0\100
390,0\100
392,0
393,0\100
395,0\6
397,0\6
398,0\6
399,0\6
402,0\6
406,0
407,0\6
408,0\6
409,0\6
410,0\100
411,0\100
413,0\100
414,0\100
415,0\100
425,0\100
426,0\100
427,0\100
428,0\100
437,0\100
438,0\100
439,0\100
440,0\100
441,0\100
445,0\100
456,0\100
457,0\8
458,0\8
459,0\8
460,0
464,2\140
473,0\8
474,2\141
475,2\140
477,2\84
485,2\84
493,2\138
526,0\12
535,0\86
537,0\2
538,0\6
542,0\88
544,0\2
546,0\134
548,0\18
550,0\2
552,0\90
554,0\28
556,2\126
558,0\26
560,0\2
562,0\98
564,0\94
566,0\2
568,0\134
570,0\96
572,0\96
574,0\96
576,0\96
578,0\96
582,0
583,0\96
584,2\141
585,2\141
586,2\141
587,2\141
590,2\141
603,2\141
604,2\141
605,2\141
612,2\141
613,2\141
614,2\141
616,2\141
624,2\141
625,2\141
633,2\141
646,2\141
647,2\141
648,2\141
655,2\141
663,2\141
664,0\100
665,2\141
667,0\12
668,0\12
676,0\8
677,0\12
678,0\12
679,2\141
680,0\26
681,2\141
682,0\12
684,2\141
685,0\14
687,2\138
688,2\138
701,2\138
702,0\136
703,0\136
710,0\2
718,0\136
719,2\138
722,2\138
724,0
732,0\100
733,0\100
741,0\100
745,0\100
751,2\141
752,2\141
753,2\141
755,0\8
756,2\140
765,0\8
771,2\140
772,2\140
773,2\36
774,2\36
776,2\36
777,2\141
778,2\141
779,2\141
780,0
781,0\100
784,0\100
785,0\100
786,0\100
787,0\100
788,0\16
789,0\16
790,0\16
791,0
798,0
806,0
807,0
816,0
817,0
819,0\16
820,0\16
823,0\96
824,0\96
825,0\96
828,0\96
829,0\96
833,0\96
834,0\96
835,0\96
836,0\96
838,0\96
841,0\96
844,0\96
845,0\96
846,0\96
847,0\96
848,0\96
849,0\96
850,0\96
851,0\96
854,0\66
857,0\96
860,0\96
863,0\16
864,0\16
865,0\2
866,0\2
,\32
,\32
,\32
,\32
,\32
