Line,ProbCoup
0,0\1
1,0\2
2,0\2
3,0\1
4,1\1
5,0\1
6,0
7,0\2
8,0\2
9,1\2
10,0\1
11,0\2
12,1\4
13,0\2
14,1\1
15,0\3
16,0\2
17,0\2
18,0
19,0
20,0
21,0\2
22,1\3
23,0\2
24,1\1
25,1\4
26,0\3
27,1\4
28,0
29,0
30,0\2
31,1\3
32,0
33,0\2
34,0\1
35,0\2
36,1\2
37,0\2
38,0\1
39,0\1
40,0\2
41,1\2
42,0\2
43,0
44,0\1
45,0
46,0\1
47,0
48,0
49,0\2
50,1\4
51,0\2
52,1\2
53,0\1
54,0\1
55,0
56,0\1
57,0\1
58,1\3
59,0\1
60,0
61,0\1
62,0\2
63,1\3
64,0\2
65,0\1
66,0
67,0\2
68,0
69,0
70,0\2
71,0
72,0\3
73,0
74,0\2
75,1\2
76,0\1
77,1\2
78,0\1
79,0\1
80,1\3
81,0
82,1\2
83,0
84,0\1
85,0\1
86,0\2
87,0\2
88,0
89,0\4
90,0
91,0\1
92,0\4
93,0\1
94,0\1
95,0\2
96,1\1
97,0\2
98,1\3
99,0\1
100,0\1
101,0\2
102,0\2
103,1\2
104,0\1
105,1\2
106,0\1
107,1\2
108,0\1
109,0\1
110,1\3
111,0\1
112,0\1
113,0\1
114,0
115,0
116,1\2
117,0\1
118,0\2
119,0\3
120,1\2
121,0\2
122,0
123,0\2
124,0\1
125,0\3
126,0\1
127,1\2
128,1\1
129,0\2
130,0\2
131,0\1
132,0\1
133,1\3
134,1\1
135,0\3
136,0\2
137,0\2
138,0
139,0\1
140,1\4
141,0\1
142,0\2
143,0\2
144,0\1
145,0\1
146,0\2
147,1\4
148,0
149,1\2
150,0\3
151,0\2
152,0
153,0\3
154,1\1
155,1\2
156,0\1
157,1\3
158,0\1
159,0\3
160,0
161,0\2
162,0\1
163,0\1
164,0\1
165,0
166,0\2
167,1\2
168,0\1
169,0\2
170,0
171,0\1
172,0
173,0\1
174,0
175,0\1
176,0\1
177,0\3
178,1\3
179,0\3
180,0\2
181,1\2
182,0
183,0\1
184,0\1
185,0\1
186,0\1
187,0
188,0\1
189,1\3
190,0\1
191,0\3
192,0\1
193,1\1
194,1\3
195,0
196,0
197,0\1
198,0\1
199,0\2
200,0\2
201,1\2
202,0\1
203,0\2
204,0\2
205,1\1
206,0\3
207,1\1
208,0\1
209,1\1
210,1\2
211,0
212,1\1
213,0
214,0\1
215,0\3
216,0\1
217,0
218,0\1
219,0\1
220,1\2
221,0\2
222,0
223,1\2
224,0\1
225,0\1
226,0
227,0\4
228,0\2
229,0\1
230,0\3
231,0\1
232,0\2
233,0
234,0\2
235,0\1
236,0\1
237,0\3
238,0\1
239,0\1
240,0\2
241,0\1
242,0\1
243,1\1
244,0
245,1\2
246,0\4
247,0
248,0\3
249,0\2
250,0\3
251,0\2
252,0\1
253,0\2
254,0\2
255,0
256,0\1
257,0
258,0\1
259,0
260,0\1
261,1\1
262,0\1
263,0
264,0
265,0\2
266,0\5
