Line,ProbCoup
0,0\5
1,1\3
2,0
3,2\4
4,2\5
5,0\4
6,0\1
7,0\2
8,0\1
9,1\6
10,0\3
11,0\1
12,1\3
13,0\2
14,1\2
15,0\3
16,0\5
17,1\2
18,0\3
19,0\4
20,0
21,0\2
22,0\1
23,0\2
24,0\2
25,0\1
26,0\1
27,1\3
28,1\4
29,0\3
30,0\3
31,0
32,1\4
33,0\2
34,1\4
35,0\3
36,1\4
37,1\3
38,0\2
39,0\2
40,0\1
41,0
42,2\7
43,0\2
44,1\3
45,0\1
46,1\4
47,0\4
48,1\6
49,1\3
50,0\4
51,0\3
52,1\2
53,1\3
54,0\3
55,0\2
56,0\1
57,1\3
58,1\3
59,1\2
60,0
61,1\5
62,0\3
63,1\5
64,1\2
65,0\2
66,1\6
67,0\4
68,1\3
69,1\6
70,0
71,1\4
72,1\6
73,0\1
74,0\3
75,0\3
76,1\4
77,0\3
78,1\4
79,1\5
80,1\3
81,1\3
82,1\3
83,0
84,1\5
85,0\6
86,0\1
87,0\2
88,0\2
89,0\3
90,1\2
91,0\2
92,1\2
93,0\2
94,0\2
95,1\5
96,1\3
97,0\2
98,1\4
99,1\5
100,1\3
101,0\3
102,1\2
103,0\2
104,0\1
105,1\3
106,0\2
107,0\3
108,2\6
109,0\1
110,0\2
111,0\1
112,0\5
113,0\3
114,0\3
115,0\1
116,0\6
117,0\3
118,0\1
119,0\1
120,1\3
121,2\7
122,0\3
123,0\4
124,0\7
125,2\3
126,0
127,0\1
128,1\1
129,1\4
130,1\5
131,1\3
132,0\1
133,1\4
134,0\2
135,0\2
136,0\2
137,0
138,1\4
139,1\2
140,0\3
141,0\1
142,0\5
143,0\2
144,0\5
145,0\2
146,0\2
147,0\2
148,0\1
149,0\2
150,1\3
151,0\1
152,0\1
153,1\6
154,0\3
155,0\2
156,0\1
157,2\3
158,0\1
159,0\2
160,0\1
161,0\4
162,0\1
163,0\3
164,0\2
165,0\3
166,1\3
167,0\1
168,1\4
169,0\3
170,0\3
171,1\5
172,0
173,1\7
174,0\2
175,0\2
176,0
177,0\1
178,0
179,0\4
180,0\4
181,0\2
182,0\3
183,0\2
184,0\3
185,0\4
186,2\5
187,0\4
188,0\6
189,0\1
190,0\1
191,1\1
192,1\1
193,0\1
194,0\2
195,1\2
196,0\4
197,2\4
198,1\4
199,0\1
200,0\1
201,0\2
202,0\3
203,0\3
204,0\2
205,0\1
206,0\2
207,0\2
208,1\2
209,0\3
210,1\3
211,0\1
212,0\4
213,2\5
214,0\5
215,0\1
216,1\6
217,0\7
218,0\3
219,1\5
220,0\2
221,0
222,0\1
223,1\3
224,0\2
225,0
226,0\6
227,0\1
228,0\4
229,0\3
230,1\2
231,0\1
232,0\2
233,1\3
234,1\4
235,2\4
236,0\2
237,0\1
238,1\3
239,0\2
240,0\1
241,1\4
242,0\1
243,0
244,0\2
245,0\1
246,0\3
247,1\4
248,1\5
249,0\1
250,0\5
251,1\3
252,1\3
253,0\3
254,1\6
255,0
256,1\3
257,1\3
258,0\4
259,0\2
260,1\2
261,0\2
262,0\2
263,0\3
264,1\3
265,1\5
266,0\1
267,0\5
268,1\2
269,0
270,0\3
271,0\2
272,0\1
273,1\5
274,0\2
275,1\4
276,0\6
277,0\1
278,1\3
279,0\2
280,0\1
281,1\3
282,1\3
283,0\4
284,0\1
285,1\1
286,0\3
287,0\3
288,0\2
289,1\2
290,1\1
291,0
292,0\3
293,0\2
294,0
295,0\3
296,0\3
297,2\4
298,2\3
299,0\5
300,0\1
