Line,ProbCoup
41,2\57
43,2\57
45,2\57
47,2\57
49,2\57
51,2\57
53,2\57
55,2\57
57,2\57
59,2\57
61,2\57
63,2\57
65,2\57
67,2\57
69,2\57
71,2\57
73,2\57
75,2\57
449,2\3
450,2\2
452,2\3
453,1\1
455,2\3
460,1\1
462,2\3
463,2\2
465,2\3
469,2\3
470,2\3
472,2\3
474,2\2
475,2\2
476,1\1
478,2\2
480,2\2
482,2\2
484,2\3
485,1\1
487,2\3
489,2\3
491,2\3
492,2\3
493,2\2
495,2\3
498,2\3
499,2\3
500,2\3
503,2\3
507,2\3
508,1\1
511,1\1
514,1\1
518,2\2
519,2\2
522,2\2
525,1\1
527,1\1
532,2\2
533,2\2
534,2\2
536,1\1
538,1\1
540,2\2
541,1\1
546,2\2
552,2\2
553,2\2
555,2\2
557,2\2
560,2\2
561,2\2
565,2\2
566,2\2
569,2\2
573,2\2
575,2\2
576,2\2
577,2\2
579,1\1
581,1\1
583,2\2
584,1\1
585,1\1
587,1\1
591,1\1
606,2\3
609,2\3
610,2\3
611,2\3
614,1\1
628,2\3
631,2\3
644,2\3
647,2\3
661,2\3
665,2\3
678,2\4
681,2\4
694,2\3
697,2\3
710,2\3
714,2\3
717,2\3
1288,2\4
1291,2\4
1292,2\4
1296,2\4
1313,1\1
1314,1\1
1316,1\1
1317,1\1
1318,1\1
1319,1\1
1320,1\1
1321,1\1
1323,1\1
1324,1\1
1325,1\1
1326,1\1
1327,1\1
1331,1\1
1332,1\1
1335,1\1
1338,1\1
1341,1\1
1343,1\1
1346,1\1
1347,1\1
1348,1\1
1349,1\1
1351,1\1
1352,1\1
1354,1\1
1356,1\1
1357,1\1
1359,1\1
1363,1\1
1366,1\1
1367,1\1
1368,1\1
1369,1\1
1370,1\1
1372,1\1
1373,1\1
1375,1\1
1377,1\1
1379,1\1
1380,1\1
1382,1\1
1384,1\1
1386,1\1
1388,1\1
1393,1\1
1395,1\1
1398,1\1
1401,1\1
