Line,ProbCoup
41,2\57
43,2\57
45,2\57
47,2\57
49,2\57
51,2\57
53,2\57
55,2\57
57,2\57
59,2\57
61,2\57
63,2\57
65,2\57
67,2\57
69,2\57
71,2\57
73,2\57
75,2\57
85,0\1
86,0\1
107,0\1
128,0\2
129,0\1
132,0\2
133,0\2
134,0\2
156,0\1
177,0\2
178,0\1
181,0\2
182,0\2
183,0\2
206,0\1
229,0\2
230,0\1
233,0\2
234,0\2
235,0\2
258,0\1
281,0\2
282,0\1
285,0\2
286,0\2
287,0\2
309,0\1
329,0\2
330,0\1
333,0\2
334,0\2
335,0\2
356,0\1
376,0\2
377,0\1
380,0\2
381,0\2
382,0\2
449,2\3
450,2\2
452,2\3
453,1\1
455,2\3
460,1\1
462,2\3
463,2\2
465,2\3
469,2\3
470,2\3
472,2\3
474,2\2
475,2\2
476,1\1
478,2\2
480,2\2
482,2\2
484,2\3
485,1\1
487,2\3
489,2\3
491,2\3
492,2\3
493,2\2
495,2\3
498,2\3
499,2\3
500,2\3
503,2\3
507,2\3
508,1\1
511,1\1
514,1\1
518,2\2
519,2\2
522,2\2
525,1\1
527,1\1
532,2\2
533,2\2
534,2\2
536,1\1
538,1\1
540,2\2
541,1\1
546,2\2
552,2\2
553,2\2
555,2\2
557,2\2
560,2\2
561,2\2
565,2\2
566,2\2
569,2\2
573,2\2
575,2\2
576,2\2
577,2\2
579,1\1
581,1\1
583,2\2
584,1\1
585,1\1
587,1\1
589,0
591,1\1
606,2\3
607,0
609,2\3
610,2\3
611,2\3
614,1\1
628,2\3
629,0\1
631,2\3
644,2\3
645,0\1
647,2\3
661,2\3
662,0\1
665,2\3
678,2\4
679,0\1
681,2\4
694,2\3
695,0\1
697,2\3
710,2\3
711,0\1
714,2\3
715,0\1
717,2\3
732,0\1
733,0\1
734,0\1
735,0\1
739,0\1
740,0\1
741,0\1
742,0\1
746,0\1
759,0\1
760,0\1
761,0\1
762,0\1
766,0\1
767,0\1
768,0\1
769,0\1
773,0\1
786,0\1
787,0\1
788,0\1
789,0\1
793,0\1
794,0\1
795,0\1
796,0\1
800,0\1
813,0\1
814,0\1
815,0\1
816,0\1
820,0\1
821,0\1
822,0\1
823,0\1
827,0\1
841,0\2
842,0\1
843,0\2
844,0\1
848,0\2
849,0\2
850,0\2
851,0\1
853,0\2
854,0\1
858,0\1
872,0\1
873,0\1
874,0\1
875,0\1
879,0\1
880,0\1
881,0\1
882,0
884,0\1
885,0\1
889,0\1
904,0\1
905,0\1
906,0\1
907,0\1
911,0\1
912,0\1
913,0\1
914,0\1
918,0\1
931,0\1
932,0\1
933,0\1
934,0\1
938,0\1
939,0\1
940,0\1
941,0\1
945,0\1
958,0\1
959,0\1
960,0\1
961,0\1
965,0\1
966,0\1
967,0\1
968,0\1
972,0\1
985,0\1
986,0\1
987,0\1
988,0\1
992,0\1
993,0\1
994,0\1
995,0\1
999,0\1
1013,0\2
1014,0\1
1015,0\2
1016,0\1
1020,0\2
1021,0\2
1022,0\2
1023,0\1
1025,0\2
1026,0\1
1030,0\1
1044,0\2
1045,0\1
1046,0\2
1047,0\1
1051,0\2
1052,0\2
1053,0\2
1054,0\1
1056,0\2
1057,0\1
1061,0\1
1075,0\1
1076,0\1
1078,0\1
1079,0\1
1081,0\1
1093,0\1
1094,0\1
1096,0\1
1097,0\1
1099,0\1
1111,0\1
1112,0\1
1114,0\1
1115,0\1
1117,0\1
1129,0\1
1130,0\1
1132,0\1
1133,0\1
1135,0\1
1151,0\2
1167,0\2
1181,0\1
1182,0\1
1184,0\1
1185,0\1
1187,0\1
1199,0\1
1200,0\1
1202,0\1
1203,0\1
1205,0\1
1217,0\1
1218,0\1
1220,0\1
1221,0\1
1223,0\1
1235,0\1
1236,0\1
1238,0\1
1239,0\1
1241,0\1
1257,0\2
1273,0\2
1288,2\4
1289,0\1
1291,2\4
1292,2\4
1293,0\1
1296,2\4
1313,1\1
1314,1\1
1316,1\1
1317,1\1
1318,1\1
1319,1\1
1320,1\1
1321,1\1
1323,1\1
1324,1\1
1325,1\1
1326,1\1
1327,1\1
1328,0
1331,1\1
1332,1\1
1335,1\1
1338,1\1
1341,1\1
1343,1\1
1346,1\1
1347,1\1
1348,1\1
1349,1\1
1351,1\1
1352,1\1
1354,1\1
1356,1\1
1357,1\1
1359,1\1
1361,0
1363,1\1
1364,0
1366,1\1
1367,1\1
1368,1\1
1369,1\1
1370,1\1
1372,1\1
1373,1\1
1375,1\1
1377,1\1
1379,1\1
1380,1\1
1382,1\1
1384,1\1
1386,1\1
1388,1\1
1393,1\1
1395,1\1
1398,1\1
1401,1\1
1405,0
