Line,ProbCoup
42,2\26
46,2\26
57,0\2
58,0\2
89,2\10
90,0\2
92,2\10
93,2\10
94,0\2
96,2\10
97,2\10
98,2\10
99,2\6
101,0\8
102,0\2
104,0\8
105,0\2
107,0\6
108,0\2
110,0\6
111,0\6
112,0\2
114,0\4
115,0\4
116,0\2
118,0\4
119,0\2
121,0\2
122,0\2
124,0\2
125,0\2
127,0\2
144,0\4
166,0\4
167,0\4
168,0\4
169,0\4
170,0\4
172,0\4
173,0\4
175,0\4
176,0\2
179,0\4
193,2\26
207,0\4
218,2\26
232,0\2
233,0\2
235,0\2
236,0\2
237,0\2
238,0\2
239,0\2
240,0\2
241,0\2
243,0\2
246,0\2
247,0\2
248,0\2
250,0\2
264,0\2
265,0\2
267,0\2
268,0\2
269,0\2
270,0\2
271,0\2
272,0\2
273,0\2
276,0\2
279,0\2
280,0\2
281,0\2
283,0\2
288,2\26
295,2\26
296,2\26
297,2\26
298,2\26
