Line,ProbCoup
82,27\152
96,27\152
107,27\152
119,27\152
129,27\152
137,27\152
148,27\111
163,27\111
164,27\111
177,27\134
179,27\134
180,27\134
181,27\134
182,27\134
183,27\134
185,27\134
186,27\134
188,27\134
203,27\133
205,27\133
206,27\133
207,27\133
208,27\131
209,27\131
210,27\131
213,27\133
215,27\133
220,27\152
225,27\152
230,27\152
235,27\152
240,27\152
245,27\152
250,27\152
255,27\152
260,27\152
265,27\152
270,27\152
275,27\152
280,27\152
285,27\152
291,27\152
296,27\152
301,27\152
306,27\152
311,27\152
316,27\152
324,27\152
325,27\152
340,0\7
341,0\7
354,0\9
355,0\9
356,0\9
357,0\9
358,0\8
359,0\8
360,0\1
362,0\8
363,0\8
366,0\9
375,27\138
376,27\136
377,27\136
378,27\136
379,27\136
380,0\9
383,27\138
393,27\133
394,27\133
396,27\133
397,27\133
398,27\133
407,27\133
408,27\133
409,27\133
410,27\132
411,27\132
412,27\132
413,21\34
414,21\34
417,27\132
418,7\106
421,27\133
437,7\91
439,7\91
440,0\42
443,7\91
446,7\91
447,7\91
469,27\111
471,9\9
472,9\9
475,24\108
478,24\108
479,0\7
480,0\7
482,0\7
485,24\108
486,0\7
487,0\7
489,0\7
492,24\108
493,1\15
494,1\15
496,0
499,23\100
500,2\11
501,2\11
503,0
506,22\98
507,1\3
508,1\3
510,0
513,21\96
514,1\3
515,1\3
517,0
520,20\94
521,1\3
522,1\3
524,0
527,19\92
528,1\3
529,1\3
531,0
534,18\90
535,1\3
536,1\3
538,0
541,17\88
542,1\3
543,1\3
545,0
548,16\86
549,3\40
550,3\40
552,0\7
556,14\70
557,14\70
559,0\7
563,24\108
564,24\108
565,24\108
580,9\9
581,9\9
593,14\70
594,14\70
605,0\7
606,0\7
617,0\7
618,0\7
630,0\7
631,0\7
632,0\7
633,0\7
646,0\7
647,0\7
648,0\7
649,0\7
660,1\22
661,1\22
674,0\7
675,0\7
676,0\7
677,0\7
688,2\18
689,2\18
702,0\1
703,0\1
704,0\1
705,0\1
716,1\4
717,1\4
730,0\1
731,0\1
732,0\1
733,0\1
744,1\4
745,1\4
758,0\1
759,0\1
760,0\1
761,0\1
772,1\4
773,1\4
786,0\1
787,0\1
788,0\1
789,0\1
800,1\4
801,1\4
814,0\1
815,0\1
816,0\1
817,0\1
828,1\4
829,1\4
842,0\7
843,0\7
844,0\7
845,0\7
856,1\10
857,1\10
870,0\21
872,0\21
873,0\21
875,0\21
876,0\21
879,0
882,0\21
883,0\21
897,3\40
898,3\40
899,3\33
900,3\33
901,1\31
903,3\33
904,0\23
907,3\33
910,3\40
911,3\40
923,21\21
924,21\21
925,21\21
926,21\21
927,21\21
928,18\18
930,21\21
931,9\9
934,21\21
937,21\21
938,21\21
950,0\7
951,0\7
966,0\7
968,0\7
969,0\7
971,0\7
972,0\7
975,0
978,0\7
979,0\7
991,1\15
992,1\15
993,1\15
994,1\15
996,1\15
998,1\15
999,1\15
1011,0
1012,0
1027,0\1
1029,0\1
1030,0\1
1032,0\1
1033,0\1
1036,0
1039,0\1
1040,0\1
1052,2\11
1053,2\11
1054,2\11
1055,2\11
1057,2\11
1059,2\11
1060,2\11
1072,0
1073,0
1088,0\1
1090,0\1
1091,0\1
1093,0\1
1094,0\1
1097,0
1100,0\1
1101,0\1
1113,1\3
1114,1\3
1115,1\3
1116,1\3
1118,1\3
1120,1\3
1121,1\3
1133,0
1134,0
1149,0\1
1151,0\1
1152,0\1
1154,0\1
1155,0\1
1158,0
1161,0\1
1162,0\1
1174,1\3
1175,1\3
1176,1\3
1177,1\3
1179,1\3
1181,1\3
1182,1\3
1194,0
1195,0
1210,0\1
1212,0\1
1213,0\1
1215,0\1
1216,0\1
1219,0
1222,0\1
1223,0\1
1235,1\3
1236,1\3
1237,1\3
1238,1\3
1240,1\3
1242,1\3
1243,1\3
1255,0
1256,0
1271,0\1
1273,0\1
1274,0\1
1276,0\1
1277,0\1
1280,0
1283,0\1
1284,0\1
1296,1\3
1297,1\3
1298,1\3
1299,1\3
1301,1\3
1303,1\3
1304,1\3
1316,0
1317,0
1332,0\1
1334,0\1
1335,0\1
1337,0\1
1338,0\1
1341,0
1344,0\1
1345,0\1
1357,1\3
1358,1\3
1359,1\3
1360,1\3
1362,1\3
1364,1\3
1365,1\3
1377,0
1378,0
1393,0\1
1395,0\1
1396,0\1
1398,0\1
1399,0\1
1402,0
1405,0\1
1406,0\1
1418,1\3
1419,1\3
1420,1\3
1421,1\3
1423,1\3
1425,1\3
1426,1\3
1438,0
1439,0
1450,27\136
1451,27\119
1452,27\119
1453,0\16
1455,27\103
1458,27\136
1467,27\136
1468,27\103
1469,27\103
1470,27\103
1472,27\136
1480,27\136
1481,27\136
1489,27\133
1490,27\133
1501,9\53
1502,9\53
1510,7\106
1511,7\106
1520,7\105
1521,6\52
1522,6\52
1524,7\105
