Line,ProbCoup
34,1\147
36,1\147
38,1\147
40,1\147
42,1\147
44,1\147
46,1\147
48,1\147
50,1\147
52,1\147
54,1\147
56,1\147
58,1\147
60,1\147
62,1\147
64,1\147
66,1\147
68,1\147
78,0\2
79,0\2
100,0\2
121,0\4
122,0\2
125,0\4
126,0\4
127,0\4
149,0\2
170,0\4
171,0\2
174,0\4
175,0\4
176,0\4
199,0\2
222,0\4
223,0\2
226,0\4
227,0\4
228,0\4
251,0\2
274,0\4
275,0\2
278,0\4
279,0\4
280,0\4
303,0\2
324,0\4
325,0\2
328,0\4
329,0\4
330,0\4
352,0\2
373,0\4
374,0\2
377,0\4
378,0\4
379,0\4
451,1\15
452,0\4
454,1\15
455,0\2
458,1\15
459,1\15
460,1\15
461,1\15
462,1\7
463,1\7
466,1\15
467,1\7
468,1\7
469,0\2
471,1\7
472,0\2
474,1\7
476,0\14
480,0\14
481,0\14
485,0\14
486,0\14
488,0\10
489,0\10
490,0\3
492,0\9
494,0\6
496,0\9
497,0\9
499,0\10
500,0\6
501,0\3
503,0\3
505,0\8
507,0\9
509,0\12
510,0\7
511,0\5
513,0\6
516,0\7
517,0\7
518,0\7
521,0\6
525,0\6
526,0\2
529,0\2
532,0\2
536,0\5
537,0\4
540,0\4
543,0\3
545,0\2
550,0\5
551,0\4
552,0\4
554,0\3
556,0\2
558,0\5
559,0\3
564,0\3
570,0\9
571,0\9
573,0\8
575,0\9
578,0\6
579,0\6
583,0\6
584,0\6
587,0\6
591,0\9
593,0\9
594,0\9
595,0\8
596,0\8
599,0\3
601,0\6
603,0\9
604,0\9
605,0\6
606,0\6
609,0\3
611,0\4
613,0\7
625,0\12
626,0
628,0\12
629,0\12
630,0\12
633,0\2
647,0\12
648,0\2
650,0\12
663,0\12
664,0\2
666,0\12
680,1\9
681,0\2
684,1\9
698,0\10
699,0\2
701,0\10
715,0\8
716,0\2
718,0\8
719,0\8
720,0\8
721,0\8
722,0\4
723,0\4
725,0\8
726,0\4
727,0\4
728,0\8
729,0\4
730,0\4
731,0\8
732,0\6
733,0\6
736,0\8
737,0\6
750,0\12
751,0\2
754,0\12
755,0\2
757,0\12
762,0\5
764,0\11
779,0\4
782,0\2
783,0\2
784,0\2
785,0\2
789,0\2
802,0\4
805,0\2
806,0\2
807,0\2
808,0\2
812,0\2
825,0\4
828,0\2
829,0\2
830,0\2
831,0\2
835,0\2
848,0\4
851,0\2
852,0\2
853,0\2
854,0\2
858,0\2
872,0\6
875,0\4
876,0\4
877,0\4
878,0\2
880,0\4
881,0\2
885,0\2
899,0\4
902,0\2
903,0\2
904,0\2
905,0
907,0\2
908,0\2
912,0\2
927,0\4
930,0\2
931,0\2
932,0\2
933,0\2
937,0\2
950,0\4
953,0\2
954,0\2
955,0\2
956,0\2
960,0\2
973,0\4
976,0\2
977,0\2
978,0\2
979,0\2
983,0\2
996,0\4
999,0\2
1000,0\2
1001,0\2
1002,0\2
1006,0\2
1020,0\6
1023,0\4
1024,0\4
1025,0\4
1026,0\2
1028,0\4
1029,0\2
1033,0\2
1047,0\6
1050,0\4
1051,0\4
1052,0\4
1053,0\2
1055,0\4
1056,0\2
1060,0\2
1070,0\50
1071,0\14
1072,0\38
1073,0\14
1075,0\26
1088,0\2
1089,0\2
1091,0\2
1092,0\2
1094,0\2
1106,0\2
1107,0\2
1109,0\2
1110,0\2
1112,0\2
1124,0\2
1125,0\2
1127,0\2
1128,0\2
1130,0\2
1142,0\2
1143,0\2
1145,0\2
1146,0\2
1148,0\2
1164,0\4
1180,0\4
1194,0\2
1195,0\2
1197,0\2
1198,0\2
1200,0\2
1212,0\2
1213,0\2
1215,0\2
1216,0\2
1218,0\2
1230,0\2
1231,0\2
1233,0\2
1234,0\2
1236,0\2
1248,0\2
1249,0\2
1251,0\2
1252,0\2
1254,0\2
1270,0\4
1286,0\4
1301,0\8
1302,0\2
1304,0\8
1305,0\8
1306,0\2
1309,0\8
1326,0\2
1327,0\2
1329,0\2
1330,0\2
1331,0\2
1332,0\2
1333,0\2
1334,0\2
1336,0\2
1337,0\2
1338,0\2
1339,0\2
1340,0
1343,0\2
1344,0\2
1347,0\2
1350,0\2
1352,0\2
1354,0\2
1357,0\2
1358,0\2
1359,0\2
1360,0\2
1362,0\2
1363,0\2
1365,0\2
1367,0\2
1368,0\2
1370,0\2
1372,0
1374,0\2
1375,0
1377,0\2
1378,0\2
1379,0\2
1380,0\2
1381,0\2
1383,0\2
1384,0\2
1386,0\2
1388,0\2
1390,0\2
1391,0\2
1393,0\2
1395,0\2
1397,0\2
1399,0\2
1400,0\2
1402,0
1405,0\2
1407,0\2
1412,0\2
1414,0\2
1417,0\2
1420,0\2
1424,0
