Line,ProbCoup
44,1\21
72,1\21
123,0\1
124,0\1
141,0\1
142,0\1
144,0\1
145,0\1
146,0\1
147,0\1
148,0\1
165,0\2
166,0\1
168,0\2
186,0\1
187,0\1
189,0\1
204,0\1
205,0\1
207,0\1
224,0\1
225,0\1
227,0\1
252,0\1
253,0\1
256,0\1
257,0\1
258,0\1
259,0\1
260,0\1
262,0\1
264,0\1
265,0\1
266,0\1
267,0\1
270,0\1
284,0\1
298,0
312,0\1
326,0\1
340,0\1
354,0\1
368,0\1
382,0
397,0\6
398,0
400,0\6
401,0\6
402,0\6
403,0\6
436,0\1
437,0\1
439,0\1
440,0\1
441,0\1
442,0\1
474,0\1
475,0\1
477,0\1
478,0\1
479,0\1
513,0\1
514,0\1
516,0\1
517,0\1
518,0\1
519,0\1
521,0\1
543,1\2
544,0\1
546,1\2
547,1\2
548,1\2
549,1\2
569,0\3
570,0\1
572,0\3
573,0\3
574,0\3
598,0\1
599,0\1
601,0\1
602,0\1
603,0\1
604,0\1
606,0\1
620,1\5
621,0\1
641,1\5
642,1\5
643,1\5
644,1\5
646,1\5
647,0\1
651,0\1
652,0\1
654,0
655,0
660,0\1
663,1\5
667,1\5
668,1\5
670,1\5
672,0\2
676,0\2
679,0\2
680,0\2
683,0\2
684,0\2
688,0\2
691,0\2
692,0\2
693,0\2
695,0\2
696,0\2
700,1\5
701,1\5
702,1\5
704,1\5
706,1\5
709,1\5
711,0\1
741,0\3
742,0\1
744,0\2
745,0\2
746,0\2
774,0\3
775,0\1
777,0\3
778,0\3
779,0\3
780,0\3
781,0\3
785,0\1
787,0\1
788,0\1
789,0\1
791,0\1
792,0\1
793,0\1
801,0\1
802,0\1
803,0\1
806,0\1
808,0\1
809,0\1
810,0\1
812,0\1
813,0\1
814,0\1
816,0\1
817,0\1
820,0\1
822,0\1
824,0\2
825,0\1
827,0\2
828,0
830,0\2
831,0\1
833,0\2
834,0\1
836,0\2
837,0\2
839,0\2
840,0\2
842,0\2
865,0\2
866,0\1
868,0\2
869,0\1
870,0\2
871,0\1
873,0\1
891,0\2
892,0\2
893,0\2
894,0\2
895,0\2
903,0\2
912,0\2
913,0\1
915,0\2
916,0\2
926,0\1
