Line,ProbCoup
48,1\25
52,1\25
56,1\25
60,1\25
64,1\25
68,1\25
72,1\25
76,1\25
80,1\25
84,1\25
88,1\25
92,1\25
107,1\25
111,1\25
115,1\25
125,1\25
126,1\25
127,1\25
128,1\25
142,1\16
143,0\1
145,1\16
146,1\5
148,0\1
150,1\5
151,1\5
153,1\16
173,0\7
174,0\1
176,0\7
177,0\1
179,0\7
180,0\1
183,0\7
184,0\6
186,0\4
188,0\7
190,0\1
192,0\7
210,0\7
211,0\1
213,0\7
214,0\3
217,0\7
218,0\1
220,0\7
221,0\1
223,0\1
225,0\1
226,0\1
229,0\7
230,0\7
231,0\7
232,0\7
250,0\3
251,0\3
252,0\3
253,0\1
256,0\3
257,0\3
259,0\3
260,0\3
261,0\3
262,0\3
263,0\3
264,0\3
265,0\3
266,0\3
267,0\3
268,0\3
269,0\3
270,0\3
271,0\3
273,0\3
276,0\3
277,0\3
278,0\3
279,0\3
280,0\3
281,0\3
282,0\3
283,0\3
285,0\3
286,0\3
287,0\3
288,0\3
289,0\3
290,0\3
291,0\3
292,0\3
294,0\3
295,0\3
296,0
298,0\3
320,0\4
321,0\1
324,0\3
325,0\3
326,0\1
330,0\3
331,0\3
332,0\1
333,0\1
334,0\1
335,0\1
336,0\1
338,0\1
339,0\1
340,0\1
345,0\3
346,0\3
348,0\2
350,0\1
351,0\1
352,0\1
368,1\22
377,1\22
392,0\2
407,0\2
420,0\1
430,0\1
440,0\1
450,0\1
466,1\1
467,1\1
468,1\1
470,1\1
483,0\3
484,0\2
486,0\3
487,0\1
489,0\3
490,0\2
492,0\3
505,0\3
506,0\2
508,0\3
521,0\1
522,0\1
524,0\1
540,0\1
541,0\1
542,0\1
543,0\1
544,0\1
545,0\1
546,0\1
548,0\1
550,0\1
551,0\1
552,0\1
554,0\1
571,1\10
572,1\10
578,1\9
579,1\9
581,1\9
582,1\9
583,0\5
585,1\9
586,0
590,1\9
596,1\9
597,0\7
600,1\9
601,1\9
603,1\9
606,1\9
609,1\9
610,1\9
626,0\5
627,0\5
629,0\1
631,0\5
645,0\5
646,0\5
647,0\4
649,0\5
662,0\1
663,0\1
665,0\1
667,0\1
680,0\1
681,0\1
683,0\1
685,0\1
699,0\1
713,0\1
727,0\2
728,0\2
731,0\2
732,0\2
734,0\2
735,0\2
739,0\2
740,0\2
742,0\2
743,0\2
744,0\2
751,0\2
753,0\2
755,0\2
758,0\2
759,0\2
762,0\2
763,0\2
764,0\2
767,0\2
783,0\3
784,0\1
786,0\3
787,0\3
791,0\3
792,0\3
793,0\3
809,0\1
810,0\1
812,0\1
813,0\1
815,0\1
830,0\2
831,0\2
833,0\2
834,0\1
836,0\2
837,0\2
847,0\1
849,0\1
851,0\1
867,0\2
868,0\2
869,0\2
871,0\2
872,0\1
876,0\2
877,0\2
878,0\2
879,0\2
880,0\1
881,0\1
883,0\1
895,0\1
896,0\1
901,0\1
914,0\1
915,0\1
916,0\1
917,0\1
918,0\1
919,0\1
920,0\1
921,0\1
926,0\1
927,0\1
928,0\1
930,0\1
935,0\1
936,0\1
941,0\1
