Line,ProbCoup
111,1\19
112,1\19
113,1\19
114,1\19
115,1\19
167,1\16
213,1\19
214,1\19
215,1\19
216,1\19
217,1\19
218,1\19
220,1\19
539,1\19
540,1\19
543,1\19
545,1\19
546,1\19
547,1\19
549,1\19
551,1\19
552,1\19
553,1\17
555,1\19
556,1\19
562,1\19
563,1\19
565,1\19
566,1\19
567,1\19
570,1\19
571,1\19
582,1\19
583,1\19
585,1\19
586,1\19
587,1\19
588,1\19
589,1\19
590,1\19
592,1\19
593,1\19
595,1\19
596,1\19
597,1\19
598,1\19
600,1\19
601,1\19
606,1\19
608,1\19
613,1\19
614,1\18
620,1\19
622,1\19
624,1\19
625,1\18
631,1\14
632,1\14
687,1\19
688,1\19
689,1\19
698,1\19
701,1\19
712,1\19
714,1\19
715,1\19
717,1\19
718,1\19
721,1\19
723,1\19
724,1\19
725,1\19
726,1\19
727,1\19
731,1\19
734,1\19
736,1\19
738,1\19
739,1\19
741,1\19
749,1\19
751,1\19
752,1\19
754,1\19
759,1\19
760,1\19
771,1\19
775,1\19
777,1\18
1002,1\19
1003,1\19
1004,1\19
1005,1\19
1006,1\19
1007,1\19
1008,1\19
1070,1\19
1071,1\19
1072,1\19
1078,1\19
1101,1\18
1102,1\18
1109,1\18
1116,1\18
1117,1\18
1134,1\18
1560,1\18
1561,1\18
1563,1\18
1566,1\18
1582,1\19
1591,1\19
1592,1\19
1593,1\19
