Line,ProbCoup
170,0\1
171,0\1
194,6\99
212,0\1
232,0\20
233,0\6
235,0\18
236,0\18
237,0\14
240,0\7
260,0\1
289,0\2
315,0\1
316,0\1
341,0\1
369,0\1
396,0\1
397,0\1
399,0\1
400,0\1
426,0\1
456,0\5
457,0\4
459,0\5
460,0\5
489,0\6
490,0\1
492,0\6
493,0\6
494,0\6
495,0\6
497,0\3
498,0\2
500,0\3
501,0\3
504,0\6
533,0\6
534,0\5
537,0\6
538,0\6
539,0\6
541,0\3
542,0\2
544,0\3
545,0\3
548,0\6
573,0\1
603,0\1
604,0\1
606,0\1
607,0\1
608,0\1
610,0\1
630,0\1
631,0\1
633,0\1
640,0\1
643,0\1
646,0\1
649,0\1
652,0\1
655,0\1
656,0\1
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
673,0
700,0\1
725,0\1
750,0\1
751,0\1
753,0\1
782,0\1
783,0\1
785,0\1
812,0\1
813,0\1
815,0\1
851,0\2
852,0\1
854,0\2
891,0\1
909,0\2
910,0\2
912,0\2
913,0\2
915,0\2
916,0\2
918,0\2
919,0\1
921,0\1
923,0\2
924,0\1
926,0\2
927,0\2
928,0\2
956,0\1
991,0\2
992,0\1
994,0\2
995,0\1
997,0\2
998,0\2
999,0\1
1001,0\2
1002,0\2
1004,0\2
1005,0\2
1006,0\2
1009,0\1
1034,0\1
1035,0\1
1037,0\1
1068,0\1
1069,0\1
1071,0\1
1097,0\1
1098,0\1
1100,0\1
1137,0\1
1169,0\1
1170,0\1
1172,0\1
1198,0\1
1199,0\1
1201,0\1
1233,0\2
1234,0\1
1236,0\2
1237,0\2
1239,0\2
1240,0\2
1242,0\2
1243,0\2
1246,0\2
1247,0\2
1248,0\2
1251,0\1
1276,0\1
1277,0\1
1279,0\1
1304,0\4
1305,0\2
1307,0\3
1334,0\2
1335,0\1
1337,0\2
1338,0\2
1339,0\2
1340,0\2
1341,0\2
1344,0\2
1372,2\4
1373,0\1
1375,2\4
1376,2\4
1377,2\4
1378,2\4
1379,2\4
1380,2\4
1382,2\4
1386,0\2
1412,1\2
1413,0\1
1415,1\2
1444,2\8
1445,0\2
1447,2\8
1448,2\8
1449,2\8
1450,2\8
1451,2\8
1452,2\8
1453,2\8
1454,2\8
1455,2\8
1457,0\2
1458,0\2
1462,2\7
1467,2\8
1498,1\3
1499,0\1
1501,1\3
1529,1\7
1530,0\1
1532,1\7
1533,1\7
1535,1\7
1536,1\7
1537,1\7
1538,1\7
1539,1\7
1542,1\4
1544,0\5
1570,1\2
1571,0\1
1573,1\2
1574,1\2
1575,1\2
1576,1\2
1577,1\2
1580,0
1608,0\5
1609,0\1
1611,0\5
1612,0\2
1614,0\5
1615,0\2
1617,0\5
1643,0\1
1644,0\1
1646,0\1
1674,4\8
1675,0\1
1677,4\8
1678,4\8
1679,4\8
1680,4\8
1681,4\8
1682,4\8
1685,4\8
1689,2\6
1715,2\3
1716,0\1
1718,2\3
1750,0\1
1751,0\1
1753,0\1
1756,0\1
1758,0\1
1759,0\1
1760,0\1
1761,0\1
1762,0\1
1764,0\1
1765,0\1
1766,0\1
1769,0\1
1770,0\1
1774,0\1
1803,0\1
1804,0\1
1806,0\1
1807,0\1
1808,0\1
1809,0\1
1810,0\1
1811,0\1
1812,0\1
1814,0\1
1815,0\1
1816,0\1
1819,0\1
1849,0\1
1850,0\1
1854,0\1
1855,0\1
1858,0\1
1859,0\1
1861,0\1
1862,0\1
1865,0\1
1904,0\1
1905,0\1
1909,0\1
1910,0\1
1912,0\1
1913,0\1
1917,0\1
1918,0\1
1922,0\1
1923,0\1
1926,0\1
1927,0\1
1929,0\1
1930,0\1
1933,0\1
1959,0\1
1960,0\1
1962,0\1
1963,0\1
1965,0\1
1966,0\1
1968,0\1
1992,0\1
1993,0\1
1995,0\1
1996,0\1
1998,0\1
1999,0\1
2001,0\1
2029,0\1
2030,0\1
2032,0\1
2033,0\1
2035,0\1
2036,0\1
2038,0\1
2039,0\1
2041,0\1
2074,0\1
2075,0\1
2077,0\1
2078,0\1
2080,0\1
2081,0\1
2082,0\1
2084,0\1
2116,0\1
2117,0\1
2119,0\1
2120,0\1
2122,0\1
2123,0\1
2124,0\1
2126,0\1
2157,0\1
2158,0\1
2160,0\1
2161,0\1
2162,0\1
2164,0\1
2197,0\1
2198,0\1
2200,0\1
2201,0\1
2203,0\1
2204,0\1
2205,0\1
2207,0\1
2234,0\1
2265,0\2
2266,0\2
2268,0\2
2269,0\2
2270,0\2
2271,0\2
2272,0\2
2275,0\2
2301,0\1
2302,0\1
2304,0\1
2305,0\1
2306,0\1
2308,0\1
2309,0\1
2310,0\1
2311,0\1
2312,0\1
2313,0\1
2314,0\1
2315,0\1
2317,0\1
2318,0\1
2319,0\1
2320,0\1
2322,0\1
2323,0\1
2324,0\1
2325,0\1
2326,0\1
2328,0\1
2359,0\1
2387,0\2
2416,0\1
2450,0\2
2477,0\1
2508,0\1
2537,0
2570,0\1
2590,0\3
2591,0\3
2594,0\3
2596,0\3
2597,0\3
2600,0\3
2602,0\3
2605,0\3
2607,0\3
2608,0\3
2609,0\3
2610,0\3
2611,0\3
2612,0\3
2614,0\3
2615,0\3
2616,0\3
2618,0\3
2619,0\1
2620,0\1
2624,0\3
2629,0\3
2633,0\2
2634,0\1
2635,0\1
2636,0\1
2637,0\1
2639,0\1
2642,0\2
2646,0\2
2647,0\2
2651,0\3
2680,0\1
2716,0\1
2734,0\3
2735,0\2
2737,0\3
2738,0\3
2739,0\3
2741,0\3
2742,0\3
2743,0\3
2744,0\3
2745,0\3
2746,0\3
2747,0\3
2748,0\3
2749,0\3
2750,0\3
2752,0\3
2753,0\3
2755,0\3
2756,0\3
2757,0\3
2759,0\3
2760,0\3
2762,0\3
2799,0\1
2839,0\1
2861,0\7
2862,0\4
2864,0\7
2865,0\7
2866,0\4
2868,0\7
2869,0\7
2870,0\7
2871,0\7
2872,0\7
2873,0\7
2875,0\7
2876,0\7
2877,0\7
2878,0\7
2879,0\7
2880,0\3
2881,0\3
2883,0\7
2884,0\7
2886,0\7
2887,0\7
2889,0\7
2890,0\7
2891,0\7
2893,0\2
2895,0\2
2896,0\2
2897,0\2
2898,0\2
2899,0\2
2900,0\2
2901,0\2
2902,0\2
2904,0\2
2905,0\2
2907,0\2
2908,0\2
2910,0\2
2911,0\2
2912,0\2
2914,0\2
2916,0\2
2917,0\2
2918,0\2
2919,0\2
2920,0\2
2921,0\2
2922,0\2
2924,0\2
2925,0\2
2927,0\2
2928,0\2
2930,0\2
2931,0\2
2932,0\2
2935,0\7
2936,0\6
2938,0\7
2961,0\1
2989,0\1
3007,0\2
3008,0\2
3010,0\2
3011,0\2
3013,0\2
3014,0\2
3015,0\2
3016,0\2
3017,0\2
3018,0\2
3019,0\2
3020,0\2
3022,0\2
3023,0\1
3024,0\1
3025,0\1
3026,0\1
3028,0\1
3029,0\2
3030,0\2
3032,0\2
3034,0\2
3035,0\2
3061,0\2
3087,0\2
3088,0\1
3091,0\2
3121,0\2
3122,0
3124,0\2
3125,0\2
3126,0\2
3129,0\2
3130,0\2
3132,0\2
3133,0\2
3134,0\2
3136,0\2
3137,0\2
3140,0\2
3168,0\3
3169,0\2
3171,0\3
3202,0\3
3203,0
3205,0\3
3206,0\3
3211,0\3
3212,0\3
3213,0\3
3216,0\3
