Line,ProbCoup
168,0\1
169,0\1
192,0\84
210,0\2
230,0\20
231,0\8
233,0\16
234,0\16
235,0\12
238,0\7
258,0\1
287,0\2
313,0\1
314,0\1
339,0\1
367,0\1
394,0\1
395,0\1
397,0\1
398,0\1
424,0\1
454,0\5
455,0\4
457,0\5
458,0\5
487,0\6
488,0\1
490,0\6
491,0\6
492,0\6
493,0\6
495,0\3
496,0\2
498,0\3
499,0\3
502,0\6
531,0\6
532,0\5
535,0\6
536,0\6
537,0\6
539,0\3
540,0\2
542,0\3
543,0\3
546,0\6
571,0\1
601,0\1
602,0\1
604,0\1
605,0\1
606,0\1
608,0\1
634,0\1
659,0\1
684,0\1
685,0\1
687,0\1
716,0\1
717,0\1
719,0\1
745,0\1
746,0\1
748,0\1
779,0\1
780,0\1
782,0\1
783,0\1
785,0\1
786,0\1
788,0\1
789,0\1
790,0\1
792,0\1
793,0\1
794,0\1
829,0\2
830,0\1
833,0\2
834,0\1
836,0\2
861,0\1
862,0\1
864,0\1
895,0\1
896,0\1
898,0\1
924,0\1
925,0\1
927,0\1
959,0\1
960,0\1
962,0\1
987,0\1
988,0\1
990,0\1
1015,1\4
1016,0\2
1018,1\3
1045,1\2
1046,0\1
1048,1\2
1076,0\2
1077,0\1
1079,0\2
1080,0\2
1081,0\2
1082,0\2
1083,0\2
1087,0\2
1113,0\1
1114,0\1
1116,0\1
1145,0\4
1146,0\2
1148,0\4
1149,0\4
1150,0\4
1151,0\4
1152,0\4
1156,0\4
1187,0\1
1188,0\1
1190,0\1
1218,0\6
1219,0\1
1221,0\6
1222,0\6
1223,0\6
1224,0\6
1225,0\6
1228,0\3
1230,0\5
1256,0\1
1257,0\1
1259,0\1
1260,0\1
1261,0\1
1264,0
1292,0\5
1293,0\1
1295,0\5
1296,0\2
1298,0\5
1299,0\2
1301,0\5
1327,0\1
1328,0\1
1330,0\1
1358,0\4
1359,0\1
1361,0\4
1362,0\4
1363,0\4
1364,0\4
1365,0\4
1366,0\4
1367,0\4
1371,0\4
1397,0\1
1398,0\1
1400,0\1
1432,0\1
1433,0\1
1435,0\1
1438,0\1
1440,0\1
1441,0\1
1442,0\1
1443,0\1
1444,0\1
1446,0\1
1447,0\1
1448,0\1
1451,0\1
1452,0\1
1456,0\1
1485,0\1
1486,0\1
1488,0\1
1489,0\1
1490,0\1
1491,0\1
1492,0\1
1493,0\1
1494,0\1
1496,0\1
1497,0\1
1498,0\1
1501,0\1
1531,0\1
1532,0\1
1536,0\1
1537,0\1
1540,0\1
1541,0\1
1543,0\1
1544,0\1
1547,0\1
1586,0\1
1587,0\1
1591,0\1
1592,0\1
1594,0\1
1595,0\1
1599,0\1
1600,0\1
1604,0\1
1605,0\1
1608,0\1
1609,0\1
1611,0\1
1612,0\1
1615,0\1
1641,0\1
1642,0\1
1644,0\1
1645,0\1
1647,0\1
1648,0\1
1650,0\1
1674,0\1
1675,0\1
1677,0\1
1678,0\1
1680,0\1
1681,0\1
1683,0\1
1711,0\1
1712,0\1
1714,0\1
1715,0\1
1717,0\1
1718,0\1
1720,0\1
1721,0\1
1723,0\1
1756,0\1
1757,0\1
1759,0\1
1760,0\1
1762,0\1
1763,0\1
1764,0\1
1766,0\1
1798,0\1
1799,0\1
1801,0\1
1802,0\1
1804,0\1
1805,0\1
1806,0\1
1808,0\1
1839,0\1
1840,0\1
1842,0\1
1843,0\1
1844,0\1
1846,0\1
1879,0\1
1880,0\1
1882,0\1
1883,0\1
1885,0\1
1886,0\1
1887,0\1
1889,0\1
1916,0\1
1947,0\2
1948,0\2
1950,0\2
1951,0\2
1952,0\2
1953,0\2
1954,0\2
1957,0\2
1983,0\1
1984,0\1
1986,0\1
1987,0\1
1988,0\1
1990,0\1
1991,0\1
1992,0\1
1993,0\1
1994,0\1
