Line,ProbCoup
41,1\66
43,1\66
45,1\66
47,1\66
49,1\66
51,1\66
53,1\66
55,1\66
57,1\66
59,1\66
61,1\66
63,1\66
65,1\66
67,1\66
69,1\66
71,1\66
73,1\66
75,1\66
85,0\1
86,0\1
108,0\1
129,0\2
151,0\1
172,0\4
173,0\2
176,0\4
177,0\4
178,0\4
200,0\1
221,0\2
222,0\1
225,0\2
226,0\2
227,0\2
250,0\1
273,0\2
274,0\1
277,0\2
278,0\2
279,0\2
302,0\1
325,0\2
326,0\1
329,0\2
330,0\2
331,0\2
398,1\3
399,0\2
401,1\3
402,0\1
404,1\3
409,0\1
411,1\3
412,0\2
414,1\3
418,1\3
419,1\3
421,1\3
423,0\2
424,0\2
425,0\1
427,0\2
429,0\2
431,0\2
433,1\3
434,0\1
436,1\3
438,1\3
440,1\3
441,1\3
442,0\2
444,1\3
447,1\3
448,1\3
449,1\3
452,1\3
457,1\3
458,0\1
461,0\1
464,1\2
468,0\2
469,0\2
472,0\2
475,0\1
477,0\1
482,0\2
483,0\2
484,0\2
486,0\1
488,0\1
490,0\2
491,0\1
496,0\1
502,0\2
503,0\2
505,0\2
507,0\2
510,0\2
511,0\2
515,0\2
516,0\2
519,0\2
523,0\2
525,0\2
526,0\2
527,0\2
529,0\1
531,0\1
533,0\2
534,0\1
535,0\1
537,0\1
539,0
541,0\1
556,1\3
557,0
559,1\3
560,1\3
561,1\3
564,0\1
578,0\3
579,0\1
581,0\3
594,0\3
595,0\1
597,0\3
611,0\3
612,0\1
615,0\3
628,1\4
629,0\1
631,1\4
644,0\3
645,0\1
647,0\3
660,0\3
661,0\1
664,0\3
665,0\1
667,0\3
680,0\1
681,0\1
683,0\1
684,0\1
686,0\1
687,0\1
690,0\1
691,0\1
692,0\1
696,0\1
707,0\1
708,0\1
710,0\1
711,0\1
713,0\1
714,0\1
717,0\1
718,0\1
719,0\1
723,0\1
734,0\1
735,0\1
737,0\1
738,0\1
740,0\1
741,0\1
744,0\1
745,0\1
746,0\1
750,0\1
761,0\1
762,0\1
764,0\1
765,0\1
767,0\1
768,0\1
771,0\1
772,0\1
773,0\1
777,0\1
788,0\1
789,0\1
791,0\1
792,0\1
794,0\1
795,0\1
798,0\1
799,0\1
800,0\1
804,0\1
815,0\1
816,0\1
818,0\1
819,0\1
821,0\1
822,0\1
825,0\1
826,0\1
827,0\1
831,0\1
846,0\1
847,0\1
848,0\1
849,0\1
853,0\1
854,0\1
855,0\1
856,0\1
860,0\1
873,0\1
874,0\1
875,0\1
876,0\1
880,0\1
881,0\1
882,0\1
883,0\1
887,0\1
900,0\1
901,0\1
902,0\1
903,0\1
907,0\1
908,0\1
909,0\1
910,0\1
914,0\1
927,0\1
928,0\1
929,0\1
930,0\1
934,0\1
935,0\1
936,0\1
937,0\1
941,0\1
954,0\1
955,0\1
956,0\1
957,0\1
961,0\1
962,0\1
963,0\1
964,0\1
968,0\1
981,0\1
982,0\1
983,0\1
984,0\1
988,0\1
989,0\1
990,0\1
991,0\1
995,0\1
1010,0\1
1011,0\1
1012,0\1
1013,0\1
1017,0\1
1018,0\1
1019,0\1
1020,0\1
1024,0\1
1037,0\1
1038,0\1
1039,0\1
1040,0\1
1044,0\1
1045,0\1
1046,0\1
1047,0\1
1051,0\1
1064,0\1
1065,0\1
1066,0\1
1067,0\1
1071,0\1
1072,0\1
1073,0\1
1074,0\1
1078,0\1
1091,0\1
1092,0\1
1093,0\1
1094,0\1
1098,0\1
1099,0\1
1100,0\1
1101,0\1
1105,0\1
1118,0\1
1119,0\1
1120,0\1
1121,0\1
1125,0\1
1126,0\1
1127,0\1
1128,0\1
1132,0\1
1145,0\1
1146,0\1
1147,0\1
1148,0\1
1152,0\1
1153,0\1
1154,0\1
1155,0\1
1159,0\1
1173,0\1
1174,0\1
1176,0\1
1177,0\1
1179,0\1
1191,0\1
1192,0\1
1194,0\1
1195,0\1
1197,0\1
1209,0\1
1210,0\1
1212,0\1
1213,0\1
1215,0\1
1227,0\1
1228,0\1
1230,0\1
1231,0\1
1233,0\1
1248,0\1
1263,0\1
1277,0\1
1278,0\1
1280,0\1
1281,0\1
1283,0\1
1295,0\1
1296,0\1
1298,0\1
1299,0\1
1301,0\1
1313,0\1
1314,0\1
1316,0\1
1317,0\1
1319,0\1
1331,0\1
1332,0\1
1334,0\1
1335,0\1
1337,0\1
1352,0\1
1367,0\1
1406,0\8
1407,0\6
1409,0\8
1410,0\7
1416,0\8
1417,0\8
1418,0\8
1419,0\7
1427,0\3
1428,0\3
1430,0\3
1467,0\7
1468,0\6
1470,0\7
1471,0\7
1477,0\7
1478,0\7
1479,0\7
1480,0\7
1488,0\2
1489,0\2
1491,0\2
1507,1\4
1508,1\2
1510,1\4
1511,1\4
1512,0\1
1515,1\4
1532,0\1
1533,0\1
1535,0\1
1536,0\1
1537,0\1
1538,0\1
1539,0\1
1540,0\1
1542,0\1
1543,0\1
1544,0\1
1545,0\1
1546,0\1
1547,0
1550,0\1
1551,0\1
1554,0\1
1557,0\1
1560,0\1
1562,0\1
1565,0\1
1566,0\1
1567,0\1
1568,0\1
1570,0\1
1571,0\1
1573,0\1
1575,0\1
1576,0\1
1578,0\1
1580,0
1582,0\1
1583,0
1585,0\1
1586,0\1
1587,0\1
1588,0\1
1589,0\1
1591,0\1
1592,0\1
1594,0\1
1596,0\1
1598,0\1
1599,0\1
1601,0\1
1603,0\1
1605,0\1
1607,0\1
1612,0\1
1614,0\1
1617,0\1
1620,0\1
1624,0
