Line,ProbCoup
33,2\138
35,2\138
37,2\138
39,2\138
41,2\138
43,2\138
45,2\138
47,2\138
49,2\138
51,2\138
53,2\138
55,2\138
57,2\138
59,2\138
61,2\138
63,2\138
65,2\138
67,2\138
77,0\2
78,0\2
99,0\2
120,0\4
121,0\2
124,0\4
125,0\4
126,0\4
148,0\2
169,0\4
170,0\2
173,0\4
174,0\4
175,0\4
198,0\2
221,0\4
222,0\2
225,0\4
226,0\4
227,0\4
250,0\2
273,0\4
274,0\2
277,0\4
278,0\4
279,0\4
302,0\2
323,0\4
324,0\2
327,0\4
328,0\4
329,0\4
351,0\2
372,0\4
373,0\2
376,0\4
377,0\4
378,0\4
446,2\6
447,2\4
449,2\6
450,0\2
452,2\6
453,2\4
455,2\6
456,2\4
457,2\4
458,2\2
460,2\4
461,0
463,2\4
465,2\6
469,2\6
470,2\6
472,2\6
474,2\4
475,2\4
476,0\2
478,2\4
480,2\4
482,2\4
484,2\6
485,2\4
486,2\2
488,0\2
490,2\6
492,2\6
494,2\6
495,2\6
496,2\4
498,2\6
501,2\6
502,2\6
503,2\6
506,2\6
510,2\6
511,2\2
514,2\2
517,0\2
521,2\4
522,2\4
525,2\4
528,0\2
530,2\2
535,2\4
536,2\4
537,2\4
539,0\2
541,2\2
543,2\4
544,0\2
549,0\2
555,2\4
556,2\4
558,2\4
560,2\4
563,2\4
564,2\4
568,2\4
569,2\4
572,2\4
576,2\4
578,2\4
579,2\4
580,2\4
582,0\2
584,2\2
586,2\4
587,2\2
588,2\2
590,0\2
592,0
594,0\2
609,2\6
610,0
612,2\6
613,2\6
614,2\6
617,0\2
631,2\6
632,0\2
634,2\6
647,2\6
648,0\2
650,2\6
664,2\6
665,0\2
668,2\6
682,2\8
683,0\2
685,2\8
698,2\6
699,0\2
701,2\6
714,2\6
715,0\2
718,2\6
719,0\2
725,2\6
740,0\4
741,0\1
742,0\3
743,0\1
747,0\2
748,0\2
749,0\2
750,0\2
754,0\2
767,0\4
768,0\1
769,0\3
770,0\1
774,0\2
775,0\2
776,0\2
777,0\2
781,0\2
794,0\4
795,0\1
796,0\3
797,0\1
801,0\2
802,0\2
803,0\2
804,0\2
808,0\2
821,0\4
822,0\1
823,0\3
824,0\1
828,0\2
829,0\2
830,0\2
831,0\2
835,0\2
849,0\6
850,0\1
851,0\5
852,0\1
856,0\4
857,0\4
858,0\4
859,0\2
861,0\4
862,0\2
866,0\2
880,0\4
881,0\1
882,0\3
883,0\1
887,0\2
888,0\2
889,0\2
890,0
892,0\2
893,0\2
897,0\2
912,0\4
913,0\1
914,0\3
915,0\1
919,0\2
920,0\2
921,0\2
922,0\2
926,0\2
939,0\4
940,0\1
941,0\3
942,0\1
946,0\2
947,0\2
948,0\2
949,0\2
953,0\2
966,0\4
967,0\1
968,0\3
969,0\1
973,0\2
974,0\2
975,0\2
976,0\2
980,0\2
993,0\4
994,0\1
995,0\3
996,0\1
1000,0\2
1001,0\2
1002,0\2
1003,0\2
1007,0\2
1021,0\6
1022,0\3
1023,0\5
1024,0\3
1028,0\4
1029,0\4
1030,0\4
1031,0\2
1033,0\4
1034,0\2
1038,0\2
1052,0\6
1053,0\1
1054,0\5
1055,0\1
1059,0\4
1060,0\4
1061,0\4
1062,0\2
1064,0\4
1065,0\2
1069,0\2
1083,0\2
1084,0\2
1086,0\2
1087,0\2
1089,0\2
1101,0\2
1102,0\2
1104,0\2
1105,0\2
1107,0\2
1119,0\2
1120,0\2
1122,0\2
1123,0\2
1125,0\2
1137,0\2
1138,0\2
1140,0\2
1141,0\2
1143,0\2
1159,0\4
1175,0\4
1189,0\2
1190,0\2
1192,0\2
1193,0\2
1195,0\2
1207,0\2
1208,0\2
1210,0\2
1211,0\2
1213,0\2
1225,0\2
1226,0\2
1228,0\2
1229,0\2
1231,0\2
1243,0\2
1244,0\2
1246,0\2
1247,0\2
1249,0\2
1265,0\4
1281,0\4
1296,2\8
1297,0\2
1299,2\8
1300,2\8
1301,0\2
1304,2\8
1321,0\2
1322,0\2
1324,0\2
1325,0\2
1326,0\2
1327,0\2
1328,0\2
1329,0\2
1331,0\2
1332,0\2
1333,0\2
1334,0\2
1335,0
1338,0\2
1339,0\2
1342,0\2
1345,0\2
1347,0\2
1349,0\2
1352,0\2
1353,0\2
1354,0\2
1355,0\2
1357,0\2
1358,0\2
1360,0\2
1362,0\2
1363,0\2
1365,0\2
1367,0
1369,0\2
1370,0
1372,0\2
1373,0\2
1374,0\2
1375,0\2
1376,0\2
1378,0\2
1379,0\2
1381,0\2
1383,0\2
1385,0\2
1386,0\2
1388,0\2
1390,0\2
1392,0\2
1394,0\2
1395,0\2
1397,0
1400,0\2
1402,0\2
1407,0\2
1409,0\2
1412,0\2
1415,0\2
1419,0
