Line,ProbCoup
111,1\45
112,1\45
113,1\45
114,1\45
115,1\45
182,1\2
213,1\45
214,1\45
215,1\45
216,1\45
217,1\45
218,1\45
220,1\45
535,1\45
536,1\45
539,1\45
541,1\45
542,1\45
545,1\45
547,1\45
548,1\45
549,1\41
551,1\45
552,1\45
558,1\45
559,1\45
561,1\45
562,1\45
563,1\45
566,1\45
567,1\45
578,1\45
579,1\45
581,1\45
582,1\45
583,1\45
584,1\45
585,1\45
586,1\45
588,1\45
589,1\45
591,1\45
592,1\45
593,1\45
594,1\45
596,1\45
597,1\45
602,1\45
604,1\45
609,1\45
610,1\44
616,1\45
618,1\43
620,1\43
621,1\42
627,1\40
628,1\40
633,1\34
634,1\34
636,1\35
637,1\35
639,1\34
640,1\34
642,1\1
643,1\1
683,1\45
684,1\45
685,1\45
694,1\45
697,1\45
708,1\45
710,1\45
711,1\45
713,1\45
714,1\45
717,1\45
719,1\45
720,1\45
721,1\45
722,1\45
723,1\45
727,1\45
730,1\45
732,1\45
734,1\45
735,1\45
737,1\45
738,1\34
743,1\34
745,1\45
747,1\45
748,1\45
750,1\45
755,1\45
756,1\45
767,1\45
771,1\44
773,1\44
832,1\34
871,1\34
872,1\1
873,1\1
875,1\34
887,1\36
888,1\36
889,1\36
890,1\36
892,1\36
1002,1\45
1003,1\45
1004,1\45
1005,1\45
1006,1\45
1007,1\45
1008,1\45
1083,1\45
1084,1\45
1085,1\45
1091,1\45
1098,1\34
1099,1\34
1114,1\44
1115,1\44
1122,1\44
1129,1\44
1130,1\44
1147,1\44
1148,1\34
1149,1\34
1150,1\34
1156,1\3
1157,1\3
1158,1\3
1159,1\3
1160,1\34
1163,1\33
1170,1\33
1171,1\34
1186,1\34
1187,1\34
1572,1\42
1574,1\42
1577,1\42
1578,1\42
1579,1\31
1581,1\31
1584,1\31
1592,1\31
1593,1\31
1602,1\44
1603,1\44
1604,1\44
1610,1\44
1617,1\34
1619,1\34
1620,1\34
1621,1\34
1623,1\34
1627,1\34
