Line,ProbCoup
111,1\45
112,1\45
113,1\45
114,1\45
115,1\45
154,0\1
167,0\39
182,1\2
196,0\34
213,1\45
214,1\45
215,1\45
216,1\45
217,1\45
218,1\45
220,1\45
235,0\1
250,0\2
266,0
281,0\2
282,0\2
283,0
286,0\2
287,0\1
290,0\2
292,0\2
293,0\2
295,0\2
296,0\2
297,0\2
298,0\2
300,0
301,0
302,0\2
304,0\2
319,0
334,0
350,0
366,0
367,0
368,0
370,0
371,0
374,0
375,0
376,0
377,0
381,0
382,0
383,0
384,0
386,0
387,0
388,0
390,0
407,0\1
424,0\1
442,0
460,0\1
461,0\1
462,0
464,0\1
465,0\1
467,0\1
469,0\1
470,0\1
472,0\1
474,0\1
475,0\1
476,0\1
478,0
479,0
480,0\1
482,0\1
497,0
498,0
499,0
501,0
502,0
504,0
513,0\1
514,0\1
516,0\1
535,1\45
536,1\45
537,0
539,1\45
541,1\45
542,1\45
543,0\44
545,1\45
547,1\45
548,1\45
549,1\41
551,1\45
552,1\45
558,1\45
559,1\45
561,1\45
562,1\45
563,1\45
566,1\45
567,1\45
578,1\45
579,1\45
581,1\45
582,1\45
583,1\45
584,1\45
585,1\45
586,1\45
588,1\45
589,1\45
591,1\45
592,1\45
593,1\45
594,1\45
596,1\45
597,1\45
598,0
602,1\45
604,1\45
606,0
607,0
609,1\45
610,1\44
612,0\2
614,0\2
616,1\45
617,0\2
618,1\43
619,0\32
620,1\43
621,1\42
623,0\4
625,0\4
627,1\40
628,1\40
630,0\2
631,0\2
633,1\34
634,1\34
636,1\35
637,1\35
639,1\34
640,1\34
642,1\1
643,1\1
645,0\34
646,0\34
648,0\5
649,0\5
651,0
652,0
654,0
655,0
657,0
658,0
660,0\2
661,0\2
663,0
664,0
666,0
667,0
669,0\1
670,0
672,0\1
674,0\1
676,0\32
677,0\32
679,0\32
681,0\32
683,1\45
684,1\45
685,1\45
687,0\34
689,0\34
691,0
694,1\45
697,1\45
708,1\45
710,1\45
711,1\45
713,1\45
714,1\45
717,1\45
719,1\45
720,1\45
721,1\45
722,1\45
723,1\45
727,1\45
730,1\45
732,1\45
734,1\45
735,1\45
737,1\45
738,1\34
740,0
741,0
743,1\34
745,1\45
747,1\45
748,1\45
750,1\45
755,1\45
756,1\45
767,1\45
769,0\6
771,1\44
773,1\44
790,0
791,0
792,0
793,0
794,0
795,0
797,0
810,0
820,0\29
821,0\29
822,0\29
832,1\34
845,0
857,0
858,0
859,0
871,1\34
872,1\1
873,1\1
875,1\34
887,1\36
888,1\36
889,1\36
890,1\36
892,1\36
906,0
907,0
908,0
919,0\8
933,0\3
944,0\3
953,0\5
966,0
979,0\12
980,0
982,0\12
983,0\12
990,0\12
992,0
1002,1\45
1003,1\45
1004,1\45
1005,1\45
1006,1\45
1007,1\45
1008,1\45
1018,0
1032,0\1
1033,0\1
1034,0\1
1083,1\45
1084,1\45
1085,1\45
1091,1\45
1098,1\34
1099,1\34
1114,1\44
1115,1\44
1116,0
1122,1\44
1129,1\44
1130,1\44
1147,1\44
1148,1\34
1149,1\34
1150,1\34
1156,1\3
1157,1\3
1158,1\3
1159,1\3
1160,1\34
1162,0\2
1163,1\33
1170,1\33
1171,1\34
1185,0\2
1186,1\34
1187,1\34
1193,0\3
1200,0\3
1201,0\3
1207,0\3
1208,0\2
1209,0
1210,0\2
1211,0
1213,0\2
1215,0\2
1222,0\3
1229,0
1230,0\34
1236,0\34
1243,0\34
1244,0\34
1250,0\1
1251,0\1
1253,0\35
1254,0\35
1256,0\35
1272,0\35
1273,0\35
1275,0\35
1277,0\35
1278,0\35
1279,0\35
1285,0\35
1292,0\35
1293,0\1
1299,0\1
1300,0
1301,0
1303,0
1304,0
1307,0
1308,0
1310,0
1311,0
1313,0
1314,0
1316,0
1318,0
1332,0
1333,0
1334,0\1
1340,0\1
1347,0\1
1348,0\1
1354,0\1
1355,0\1
1356,0
1358,0
1360,0\1
1367,0\1
1373,0\1
1374,0\1
1380,0
1387,0\1
1388,0\1
1394,0
1395,0
1396,0
1403,0
1409,0
1410,0
1416,0
1423,0
1424,0
1430,0
1431,0\32
1432,0\32
1447,0\32
1448,0\32
1449,0\32
1455,0\32
1462,0\6
1463,0\6
1464,0\6
1466,0\6
1467,0\1
1473,0\6
1474,0\6
1489,0\6
1490,0\6
1491,0\5
1497,0\6
1504,0\6
1505,0\6
1506,0\6
1508,0\2
1509,0\2
1515,0\2
1516,0\2
1538,0
1539,0
1540,0
1541,0
1542,0
1544,0
1545,0
1546,0
1548,0
1549,0
1551,0
1557,0
1558,0
1559,0
1560,0
1562,0
1570,0
1571,0
1572,1\42
1574,1\42
1577,1\42
1578,1\42
1579,1\31
1581,1\31
1584,1\31
1592,1\31
1593,1\31
1602,1\44
1603,1\44
1604,1\44
1610,1\44
1617,1\34
1619,1\34
1620,1\34
1621,1\34
1623,1\34
1626,0
1627,1\34
1628,0\2
1630,0\2
1631,0\2
1634,0\2
1635,0\1
1636,0\1
1637,0\1
1658,0\1
1659,0\1
1660,0\4
1661,0\4
1663,0\4
1664,0\4
1665,0\3
1672,0\3
1680,0\3
1681,0\3
1683,0
1684,0
1685,0\3
1690,0\6
1710,0\6
1711,0\6
1712,0\6
1713,0\3
1720,0\3
1721,0\3
1724,0\3
1725,0\2
1728,0\2
1730,0\2
1742,0
1752,0\3
